x	 y	 U	 V	 t11	 t22	 t12
0.048611	0.013499	3.686034	-0.022516	0.016912	0.002038	-0.000219
0.048611	0.013908	3.685304	-0.024799	0.016844	0.002092	-0.000226
0.048611	0.014318	3.684631	-0.027334	0.016804	0.002147	-0.000234
0.048611	0.014727	3.683998	-0.030169	0.016790	0.002200	-0.000246
0.048611	0.015136	3.683357	-0.033265	0.016791	0.002251	-0.000262
0.048611	0.015545	3.682673	-0.036552	0.016802	0.002303	-0.000286
0.048611	0.015954	3.681977	-0.039984	0.016816	0.002355	-0.000315
0.048611	0.016363	3.681307	-0.043499	0.016823	0.002408	-0.000343
0.048611	0.016772	3.680643	-0.047050	0.016818	0.002463	-0.000364
0.048611	0.017181	3.680003	-0.050589	0.016803	0.002522	-0.000379
0.048611	0.017590	3.679405	-0.054150	0.016784	0.002588	-0.000390
0.048611	0.017999	3.678879	-0.057808	0.016774	0.002659	-0.000401
0.048611	0.018408	3.678421	-0.061593	0.016779	0.002731	-0.000413
0.048611	0.018817	3.677991	-0.065560	0.016795	0.002804	-0.000424
0.048611	0.019226	3.677534	-0.069701	0.016823	0.002880	-0.000432
0.048611	0.019635	3.677077	-0.073980	0.016853	0.002949	-0.000436
0.049020	0.000409	2.557884	0.010178	0.065988	0.025272	-0.000161
0.049020	0.000818	2.745800	0.009338	0.048483	0.015995	-0.000191
0.049020	0.001227	2.949894	0.008834	0.033838	0.008792	-0.000153
0.049020	0.001636	3.150614	0.008727	0.024955	0.004817	-0.000076
0.049020	0.002045	3.329538	0.008926	0.020613	0.003033	-0.000003
0.049020	0.002454	3.474218	0.009256	0.019016	0.002384	0.000044
0.049020	0.002864	3.580395	0.009573	0.018690	0.002187	0.000065
0.049020	0.003273	3.651152	0.009759	0.018778	0.002127	0.000066
0.049020	0.003682	3.691027	0.009969	0.018913	0.002086	0.000056
0.049020	0.004091	3.707050	0.009876	0.018980	0.002057	0.000039
0.049020	0.004500	3.711654	0.009634	0.018982	0.002035	0.000021
0.049020	0.004909	3.711861	0.009327	0.018926	0.002017	0.000005
0.049020	0.005318	3.710672	0.008997	0.018857	0.001999	-0.000006
0.049020	0.005727	3.709097	0.008594	0.018795	0.001973	-0.000011
0.049020	0.006136	3.707423	0.008063	0.018726	0.001939	-0.000012
0.049020	0.006545	3.705740	0.007346	0.018646	0.001900	-0.000010
0.049020	0.006954	3.704100	0.006396	0.018549	0.001860	-0.000014
0.049020	0.007363	3.702531	0.005224	0.018439	0.001825	-0.000025
0.049020	0.007772	3.701107	0.003845	0.018323	0.001797	-0.000042
0.049020	0.008181	3.699863	0.002281	0.018215	0.001776	-0.000067
0.049020	0.008591	3.698755	0.000582	0.018119	0.001760	-0.000094
0.049020	0.009000	3.697770	-0.001259	0.018030	0.001750	-0.000118
0.049020	0.009409	3.696876	-0.003150	0.017946	0.001748	-0.000136
0.049020	0.009818	3.696022	-0.005088	0.017868	0.001755	-0.000148
0.049020	0.010227	3.695199	-0.007069	0.017789	0.001773	-0.000159
0.049020	0.010636	3.694366	-0.009073	0.017698	0.001799	-0.000169
0.049020	0.011045	3.693503	-0.011059	0.017586	0.001826	-0.000179
0.049020	0.011454	3.692618	-0.013007	0.017464	0.001847	-0.000192
0.049020	0.011863	3.691745	-0.014892	0.017334	0.001859	-0.000202
0.049020	0.012272	3.690907	-0.016746	0.017204	0.001866	-0.000209
0.049020	0.012681	3.690151	-0.018603	0.017081	0.001881	-0.000214
0.049020	0.013090	3.689453	-0.020524	0.016972	0.001910	-0.000218
0.049020	0.013499	3.688803	-0.022576	0.016881	0.001954	-0.000222
0.049020	0.013908	3.688192	-0.024811	0.016816	0.002006	-0.000229
0.049020	0.014318	3.687606	-0.027294	0.016778	0.002059	-0.000237
0.049020	0.014727	3.687026	-0.030086	0.016764	0.002110	-0.000247
0.049020	0.015136	3.686401	-0.033143	0.016764	0.002159	-0.000262
0.049020	0.015545	3.685702	-0.036405	0.016773	0.002209	-0.000284
0.049020	0.015954	3.684962	-0.039826	0.016784	0.002259	-0.000312
0.049020	0.016363	3.684227	-0.043346	0.016788	0.002311	-0.000339
0.049020	0.016772	3.683491	-0.046916	0.016780	0.002365	-0.000360
0.049020	0.017181	3.682790	-0.050501	0.016764	0.002426	-0.000375
0.049020	0.017590	3.682154	-0.054115	0.016744	0.002492	-0.000387
0.049020	0.017999	3.681616	-0.057823	0.016734	0.002563	-0.000398
0.049020	0.018408	3.681173	-0.061642	0.016738	0.002636	-0.000409
0.049020	0.018817	3.680804	-0.065618	0.016753	0.002709	-0.000420
0.049020	0.019226	3.680451	-0.069733	0.016781	0.002785	-0.000429
0.049020	0.019635	3.680137	-0.073953	0.016809	0.002854	-0.000433
0.049429	0.000409	2.552214	0.008346	0.063108	0.023200	-0.000079
0.049429	0.000818	2.741174	0.007758	0.046567	0.014692	-0.000139
0.049429	0.001227	2.946394	0.007509	0.032736	0.008094	-0.000128
0.049429	0.001636	3.148237	0.007634	0.024358	0.004462	-0.000067
0.049429	0.002045	3.328205	0.008030	0.020277	0.002838	-0.000002
0.049429	0.002454	3.473795	0.008522	0.018793	0.002249	0.000042
0.049429	0.002864	3.580726	0.008964	0.018507	0.002071	0.000063
0.049429	0.003273	3.652083	0.009242	0.018608	0.002016	0.000066
0.049429	0.003682	3.692364	0.009501	0.018751	0.001977	0.000057
0.049429	0.004091	3.708694	0.009442	0.018823	0.001949	0.000041
0.049429	0.004500	3.713528	0.009212	0.018828	0.001928	0.000022
0.049429	0.004909	3.713890	0.008906	0.018775	0.001912	0.000005
0.049429	0.005318	3.712807	0.008553	0.018709	0.001896	-0.000006
0.049429	0.005727	3.711300	0.008100	0.018649	0.001873	-0.000013
0.049429	0.006136	3.709663	0.007503	0.018583	0.001842	-0.000015
0.049429	0.006545	3.707990	0.006717	0.018507	0.001807	-0.000014
0.049429	0.006954	3.706349	0.005713	0.018416	0.001771	-0.000019
0.049429	0.007363	3.704774	0.004504	0.018312	0.001739	-0.000030
0.049429	0.007772	3.703340	0.003114	0.018204	0.001713	-0.000047
0.049429	0.008181	3.702081	0.001583	0.018105	0.001693	-0.000070
0.049429	0.008591	3.700954	-0.000055	0.018017	0.001678	-0.000096
0.049429	0.009000	3.699958	-0.001821	0.017936	0.001668	-0.000118
0.049429	0.009409	3.699051	-0.003629	0.017859	0.001664	-0.000135
0.049429	0.009818	3.698190	-0.005495	0.017789	0.001671	-0.000146
0.049429	0.010227	3.697367	-0.007421	0.017717	0.001687	-0.000156
0.049429	0.010636	3.696552	-0.009387	0.017634	0.001710	-0.000165
0.049429	0.011045	3.695739	-0.011352	0.017530	0.001736	-0.000175
0.049429	0.011454	3.694935	-0.013282	0.017416	0.001757	-0.000188
0.049429	0.011863	3.694171	-0.015146	0.017293	0.001770	-0.000199
0.049429	0.012272	3.693461	-0.016972	0.017171	0.001781	-0.000207
0.049429	0.012681	3.692843	-0.018787	0.017054	0.001797	-0.000214
0.049429	0.013090	3.692283	-0.020664	0.016950	0.001827	-0.000220
0.049429	0.013499	3.691757	-0.022676	0.016864	0.001870	-0.000226
0.049429	0.013908	3.691244	-0.024872	0.016801	0.001920	-0.000232
0.049429	0.014318	3.690718	-0.027318	0.016764	0.001972	-0.000239
0.049429	0.014727	3.690161	-0.030081	0.016749	0.002021	-0.000248
0.049429	0.015136	3.689521	-0.033118	0.016748	0.002068	-0.000262
0.049429	0.015545	3.688788	-0.036371	0.016755	0.002115	-0.000283
0.049429	0.015954	3.687997	-0.039790	0.016763	0.002164	-0.000309
0.049429	0.016363	3.687205	-0.043318	0.016763	0.002214	-0.000335
0.049429	0.016772	3.686423	-0.046902	0.016753	0.002269	-0.000357
0.049429	0.017181	3.685701	-0.050513	0.016734	0.002330	-0.000372
0.049429	0.017590	3.685079	-0.054153	0.016713	0.002397	-0.000384
0.049429	0.017999	3.684585	-0.057878	0.016702	0.002469	-0.000395
0.049429	0.018408	3.684216	-0.061694	0.016706	0.002542	-0.000406
0.049429	0.018817	3.683959	-0.065639	0.016721	0.002616	-0.000417
0.049429	0.019226	3.683755	-0.069693	0.016747	0.002691	-0.000425
0.049429	0.019635	3.683614	-0.073822	0.016774	0.002759	-0.000430
0.049838	0.000409	2.547410	0.007460	0.060322	0.021191	-0.000012
0.049838	0.000818	2.737178	0.006888	0.044715	0.013428	-0.000096
0.049838	0.001227	2.943301	0.006668	0.031673	0.007418	-0.000106
0.049838	0.001636	3.146082	0.006827	0.023784	0.004119	-0.000060
0.049838	0.002045	3.326961	0.007265	0.019955	0.002650	-0.000002
0.049838	0.002454	3.473381	0.007805	0.018579	0.002121	0.000041
0.049838	0.002864	3.581028	0.008291	0.018331	0.001961	0.000062
0.049838	0.003273	3.652970	0.008609	0.018446	0.001910	0.000067
0.049838	0.003682	3.693670	0.008897	0.018596	0.001872	0.000058
0.049838	0.004091	3.710322	0.008860	0.018673	0.001845	0.000042
0.049838	0.004500	3.715395	0.008638	0.018682	0.001826	0.000024
0.049838	0.004909	3.715918	0.008336	0.018632	0.001812	0.000006
0.049838	0.005318	3.714948	0.007971	0.018569	0.001797	-0.000006
0.049838	0.005727	3.713524	0.007487	0.018511	0.001777	-0.000014
0.049838	0.006136	3.711947	0.006844	0.018447	0.001749	-0.000018
0.049838	0.006545	3.710317	0.006007	0.018374	0.001718	-0.000019
0.049838	0.006954	3.708709	0.004958	0.018289	0.001685	-0.000025
0.049838	0.007363	3.707166	0.003716	0.018192	0.001657	-0.000035
0.049838	0.007772	3.705750	0.002314	0.018093	0.001633	-0.000052
0.049838	0.008181	3.704492	0.000807	0.018003	0.001614	-0.000074
0.049838	0.008591	3.703354	-0.000778	0.017923	0.001599	-0.000098
0.049838	0.009000	3.702343	-0.002469	0.017850	0.001589	-0.000119
0.049838	0.009409	3.701410	-0.004193	0.017782	0.001585	-0.000134
0.049838	0.009818	3.700528	-0.005978	0.017720	0.001590	-0.000144
0.049838	0.010227	3.699690	-0.007838	0.017656	0.001604	-0.000152
0.049838	0.010636	3.698880	-0.009755	0.017580	0.001626	-0.000161
0.049838	0.011045	3.698107	-0.011688	0.017485	0.001650	-0.000171
0.049838	0.011454	3.697375	-0.013593	0.017380	0.001671	-0.000184
0.049838	0.011863	3.696714	-0.015434	0.017266	0.001686	-0.000196
0.049838	0.012272	3.696122	-0.017231	0.017152	0.001699	-0.000206
0.049838	0.012681	3.695626	-0.019008	0.017042	0.001717	-0.000215
0.049838	0.013090	3.695185	-0.020842	0.016943	0.001748	-0.000223
0.049838	0.013499	3.694755	-0.022818	0.016861	0.001790	-0.000229
0.049838	0.013908	3.694308	-0.024983	0.016801	0.001838	-0.000235
0.049838	0.014318	3.693809	-0.027407	0.016764	0.001888	-0.000242
0.049838	0.014727	3.693243	-0.030157	0.016749	0.001935	-0.000250
0.049838	0.015136	3.692567	-0.033190	0.016746	0.001980	-0.000263
0.049838	0.015545	3.691790	-0.036446	0.016751	0.002026	-0.000283
0.049838	0.015954	3.690955	-0.039870	0.016755	0.002072	-0.000308
0.049838	0.016363	3.690130	-0.043400	0.016751	0.002122	-0.000333
0.049838	0.016772	3.689344	-0.046984	0.016738	0.002176	-0.000354
0.049838	0.017181	3.688657	-0.050595	0.016717	0.002238	-0.000370
0.049838	0.017590	3.688111	-0.054226	0.016695	0.002305	-0.000382
0.049838	0.017999	3.687721	-0.057930	0.016683	0.002378	-0.000392
0.049838	0.018408	3.687482	-0.061701	0.016685	0.002452	-0.000402
0.049838	0.018817	3.687381	-0.065577	0.016700	0.002526	-0.000412
0.049838	0.019226	3.687352	-0.069539	0.016725	0.002601	-0.000421
0.049838	0.019635	3.687400	-0.073557	0.016749	0.002669	-0.000427
0.050247	0.000409	2.543320	0.007295	0.057700	0.019300	0.000037
0.050247	0.000818	2.733728	0.006573	0.042976	0.012239	-0.000064
0.050247	0.001227	2.940589	0.006219	0.030677	0.006783	-0.000090
0.050247	0.001636	3.144165	0.006269	0.023248	0.003798	-0.000055
0.050247	0.002045	3.325845	0.006629	0.019656	0.002476	-0.000002
0.050247	0.002454	3.473021	0.007124	0.018381	0.002003	0.000040
0.050247	0.002864	3.581339	0.007585	0.018170	0.001860	0.000062
0.050247	0.003273	3.653836	0.007893	0.018297	0.001812	0.000068
0.050247	0.003682	3.694942	0.008186	0.018454	0.001776	0.000060
0.050247	0.004091	3.711914	0.008155	0.018536	0.001749	0.000045
0.050247	0.004500	3.717216	0.007937	0.018549	0.001731	0.000026
0.050247	0.004909	3.717894	0.007641	0.018503	0.001718	0.000007
0.050247	0.005318	3.717034	0.007272	0.018443	0.001706	-0.000006
0.050247	0.005727	3.715703	0.006777	0.018386	0.001687	-0.000016
0.050247	0.006136	3.714205	0.006111	0.018324	0.001663	-0.000021
0.050247	0.006545	3.712642	0.005246	0.018255	0.001635	-0.000023
0.050247	0.006954	3.711098	0.004167	0.018174	0.001606	-0.000030
0.050247	0.007363	3.709613	0.002903	0.018084	0.001580	-0.000041
0.050247	0.007772	3.708237	0.001493	0.017993	0.001559	-0.000057
0.050247	0.008181	3.706996	0.000005	0.017912	0.001541	-0.000077
0.050247	0.008591	3.705855	-0.001535	0.017840	0.001526	-0.000100
0.050247	0.009000	3.704827	-0.003156	0.017776	0.001516	-0.000119
0.050247	0.009409	3.703864	-0.004800	0.017717	0.001512	-0.000133
0.050247	0.009818	3.702954	-0.006505	0.017663	0.001516	-0.000141
0.050247	0.010227	3.702094	-0.008294	0.017608	0.001529	-0.000148
0.050247	0.010636	3.701282	-0.010153	0.017541	0.001548	-0.000156
0.050247	0.011045	3.700537	-0.012047	0.017455	0.001571	-0.000166
0.050247	0.011454	3.699865	-0.013922	0.017360	0.001591	-0.000179
0.050247	0.011863	3.699289	-0.015739	0.017255	0.001608	-0.000193
0.050247	0.012272	3.698795	-0.017509	0.017149	0.001623	-0.000205
0.050247	0.012681	3.698396	-0.019254	0.017047	0.001643	-0.000215
0.050247	0.013090	3.698046	-0.021055	0.016954	0.001674	-0.000224
0.050247	0.013499	3.697685	-0.023004	0.016875	0.001715	-0.000231
0.050247	0.013908	3.697275	-0.025151	0.016817	0.001762	-0.000238
0.050247	0.014318	3.696781	-0.027566	0.016781	0.001810	-0.000245
0.050247	0.014727	3.696190	-0.030317	0.016764	0.001855	-0.000252
0.050247	0.015136	3.695470	-0.033357	0.016759	0.001899	-0.000264
0.050247	0.015545	3.694656	-0.036621	0.016761	0.001942	-0.000283
0.050247	0.015954	3.693798	-0.040047	0.016762	0.001987	-0.000306
0.050247	0.016363	3.692976	-0.043569	0.016755	0.002036	-0.000331
0.050247	0.016772	3.692237	-0.047134	0.016738	0.002090	-0.000352
0.050247	0.017181	3.691638	-0.050713	0.016715	0.002152	-0.000367
0.050247	0.017590	3.691221	-0.054299	0.016691	0.002220	-0.000379
0.050247	0.017999	3.690986	-0.057943	0.016677	0.002293	-0.000389
0.050247	0.018408	3.690918	-0.061636	0.016678	0.002367	-0.000398
0.050247	0.018817	3.690997	-0.065416	0.016692	0.002442	-0.000408
0.050247	0.019226	3.691154	-0.069270	0.016715	0.002517	-0.000416
0.050247	0.019635	3.691385	-0.073171	0.016738	0.002584	-0.000422
0.050656	0.000409	2.539388	0.007738	0.055296	0.017569	0.000068
0.050656	0.000818	2.730450	0.006737	0.041383	0.011150	-0.000043
0.050656	0.001227	2.938052	0.006119	0.029767	0.006203	-0.000079
0.050656	0.001636	3.142413	0.005941	0.022761	0.003506	-0.000051
0.050656	0.002045	3.324873	0.006125	0.019386	0.002319	-0.000001
0.050656	0.002454	3.472777	0.006497	0.018204	0.001897	0.000040
0.050656	0.002864	3.581732	0.006875	0.018026	0.001769	0.000063
0.050656	0.003273	3.654747	0.007132	0.018166	0.001724	0.000070
0.050656	0.003682	3.696220	0.007408	0.018330	0.001689	0.000062
0.050656	0.004091	3.713482	0.007367	0.018417	0.001663	0.000047
0.050656	0.004500	3.718983	0.007144	0.018434	0.001646	0.000028
0.050656	0.004909	3.719796	0.006850	0.018391	0.001634	0.000009
0.050656	0.005318	3.719033	0.006478	0.018334	0.001623	-0.000006
0.050656	0.005727	3.717792	0.005981	0.018279	0.001607	-0.000017
0.050656	0.006136	3.716380	0.005309	0.018219	0.001585	-0.000024
0.050656	0.006545	3.714900	0.004432	0.018152	0.001560	-0.000028
0.050656	0.006954	3.713436	0.003340	0.018076	0.001535	-0.000035
0.050656	0.007363	3.712024	0.002067	0.017993	0.001512	-0.000047
0.050656	0.007772	3.710697	0.000656	0.017909	0.001492	-0.000062
0.050656	0.008181	3.709479	-0.000814	0.017836	0.001476	-0.000081
0.050656	0.008591	3.708340	-0.002313	0.017773	0.001461	-0.000102
0.050656	0.009000	3.707295	-0.003870	0.017717	0.001451	-0.000119
0.050656	0.009409	3.706306	-0.005438	0.017667	0.001447	-0.000131
0.050656	0.009818	3.705374	-0.007063	0.017622	0.001450	-0.000138
0.050656	0.010227	3.704501	-0.008777	0.017575	0.001462	-0.000144
0.050656	0.010636	3.703693	-0.010571	0.017517	0.001480	-0.000152
0.050656	0.011045	3.702975	-0.012418	0.017441	0.001501	-0.000162
0.050656	0.011454	3.702353	-0.014256	0.017355	0.001521	-0.000175
0.050656	0.011863	3.701841	-0.016049	0.017261	0.001538	-0.000190
0.050656	0.012272	3.701415	-0.017798	0.017164	0.001555	-0.000203
0.050656	0.012681	3.701078	-0.019524	0.017069	0.001577	-0.000215
0.050656	0.013090	3.700783	-0.021303	0.016981	0.001608	-0.000226
0.050656	0.013499	3.700455	-0.023236	0.016907	0.001648	-0.000233
0.050656	0.013908	3.700054	-0.025377	0.016850	0.001693	-0.000241
0.050656	0.014318	3.699549	-0.027793	0.016813	0.001739	-0.000247
0.050656	0.014727	3.698932	-0.030548	0.016795	0.001783	-0.000254
0.050656	0.015136	3.698183	-0.033597	0.016788	0.001825	-0.000266
0.050656	0.015545	3.697356	-0.036863	0.016787	0.001867	-0.000283
0.050656	0.015954	3.696515	-0.040281	0.016784	0.001911	-0.000306
0.050656	0.016363	3.695742	-0.043781	0.016774	0.001958	-0.000329
0.050656	0.016772	3.695097	-0.047308	0.016754	0.002012	-0.000350
0.050656	0.017181	3.694633	-0.050827	0.016728	0.002074	-0.000365
0.050656	0.017590	3.694383	-0.054338	0.016702	0.002143	-0.000377
0.050656	0.017999	3.694331	-0.057896	0.016686	0.002217	-0.000385
0.050656	0.018408	3.694453	-0.061488	0.016686	0.002291	-0.000394
0.050656	0.018817	3.694716	-0.065155	0.016697	0.002366	-0.000403
0.050656	0.019226	3.695052	-0.068894	0.016720	0.002440	-0.000411
0.050656	0.019635	3.695447	-0.072677	0.016741	0.002508	-0.000417
0.051065	0.000409	2.535583	0.008827	0.053135	0.016022	0.000082
0.051065	0.000818	2.727345	0.007397	0.039954	0.010177	-0.000032
0.051065	0.001227	2.935713	0.006369	0.028954	0.005684	-0.000073
0.051065	0.001636	3.140859	0.005834	0.022328	0.003246	-0.000048
0.051065	0.002045	3.324072	0.005740	0.019148	0.002180	-0.000000
0.051065	0.002454	3.472659	0.005914	0.018050	0.001804	0.000041
0.051065	0.002864	3.582194	0.006160	0.017903	0.001690	0.000065
0.051065	0.003273	3.655663	0.006334	0.018056	0.001648	0.000072
0.051065	0.003682	3.697431	0.006584	0.018226	0.001613	0.000065
0.051065	0.004091	3.714927	0.006524	0.018319	0.001588	0.000050
0.051065	0.004500	3.720578	0.006290	0.018340	0.001571	0.000031
0.051065	0.004909	3.721486	0.005988	0.018302	0.001560	0.000010
0.051065	0.005318	3.720795	0.005606	0.018248	0.001550	-0.000006
0.051065	0.005727	3.719633	0.005110	0.018194	0.001536	-0.000018
0.051065	0.006136	3.718310	0.004441	0.018135	0.001517	-0.000026
0.051065	0.006545	3.716927	0.003567	0.018071	0.001495	-0.000032
0.051065	0.006954	3.715560	0.002476	0.017998	0.001472	-0.000041
0.051065	0.007363	3.714235	0.001207	0.017921	0.001452	-0.000052
0.051065	0.007772	3.712971	-0.000197	0.017844	0.001434	-0.000066
0.051065	0.008181	3.711788	-0.001654	0.017779	0.001419	-0.000085
0.051065	0.008591	3.710662	-0.003125	0.017723	0.001405	-0.000104
0.051065	0.009000	3.709610	-0.004635	0.017675	0.001395	-0.000119
0.051065	0.009409	3.708602	-0.006147	0.017633	0.001390	-0.000129
0.051065	0.009818	3.707659	-0.007704	0.017596	0.001393	-0.000134
0.051065	0.010227	3.706785	-0.009345	0.017558	0.001404	-0.000140
0.051065	0.010636	3.705987	-0.011066	0.017508	0.001420	-0.000147
0.051065	0.011045	3.705290	-0.012852	0.017443	0.001440	-0.000157
0.051065	0.011454	3.704703	-0.014637	0.017367	0.001460	-0.000171
0.051065	0.011863	3.704229	-0.016394	0.017283	0.001478	-0.000187
0.051065	0.012272	3.703836	-0.018118	0.017195	0.001496	-0.000201
0.051065	0.012681	3.703526	-0.019827	0.017108	0.001519	-0.000215
0.051065	0.013090	3.703249	-0.021595	0.017026	0.001550	-0.000226
0.051065	0.013499	3.702929	-0.023519	0.016954	0.001589	-0.000235
0.051065	0.013908	3.702527	-0.025660	0.016899	0.001633	-0.000243
0.051065	0.014318	3.702017	-0.028081	0.016861	0.001677	-0.000250
0.051065	0.014727	3.701397	-0.030839	0.016841	0.001720	-0.000257
0.051065	0.015136	3.700657	-0.033889	0.016832	0.001761	-0.000268
0.051065	0.015545	3.699866	-0.037142	0.016828	0.001801	-0.000284
0.051065	0.015954	3.699095	-0.040534	0.016822	0.001843	-0.000306
0.051065	0.016363	3.698426	-0.043989	0.016808	0.001890	-0.000328
0.051065	0.016772	3.697924	-0.047456	0.016785	0.001944	-0.000349
0.051065	0.017181	3.697633	-0.050891	0.016756	0.002006	-0.000363
0.051065	0.017590	3.697572	-0.054302	0.016728	0.002075	-0.000374
0.051065	0.017999	3.697715	-0.057753	0.016709	0.002149	-0.000382
0.051065	0.018408	3.698029	-0.061230	0.016707	0.002224	-0.000390
0.051065	0.018817	3.698468	-0.064778	0.016717	0.002298	-0.000398
0.051065	0.019226	3.698966	-0.068403	0.016737	0.002373	-0.000406
