x	 y	 U	 V	 t11	 t22	 t12
0.049020	0.015545	2.721838	-0.026077	0.001226	0.000916	0.000019
0.049020	0.015954	2.721051	-0.028272	0.001231	0.000926	0.000017
0.049020	0.016363	2.720338	-0.030493	0.001233	0.000933	0.000016
0.049020	0.016772	2.719679	-0.032741	0.001234	0.000941	0.000017
0.049020	0.017181	2.719085	-0.035025	0.001234	0.000950	0.000020
0.049020	0.017590	2.718560	-0.037382	0.001234	0.000962	0.000023
0.049020	0.017999	2.718095	-0.039806	0.001235	0.000978	0.000024
0.049020	0.018408	2.717682	-0.042322	0.001239	0.000998	0.000026
0.049020	0.018817	2.717287	-0.044938	0.001246	0.001020	0.000028
0.049020	0.019226	2.716885	-0.047621	0.001256	0.001040	0.000033
0.049020	0.019635	2.716461	-0.050376	0.001265	0.001057	0.000038
0.049429	0.000409	1.691280	0.003245	0.022747	0.009923	0.000075
0.049429	0.000818	1.848251	0.003464	0.015125	0.006208	0.000029
0.049429	0.001227	2.022479	0.003922	0.008689	0.003372	0.000006
0.049429	0.001636	2.198380	0.004596	0.004706	0.001854	0.000005
0.049429	0.002045	2.360198	0.005410	0.002659	0.001206	0.000011
0.049429	0.002454	2.496060	0.006253	0.001791	0.000989	0.000018
0.049429	0.002864	2.600303	0.007032	0.001485	0.000930	0.000022
0.049429	0.003273	2.673509	0.007643	0.001386	0.000909	0.000022
0.049429	0.003682	2.718292	0.008097	0.001341	0.000889	0.000022
0.049429	0.004091	2.740625	0.008262	0.001309	0.000871	0.000022
0.049429	0.004500	2.750136	0.008214	0.001283	0.000854	0.000024
0.049429	0.004909	2.753186	0.007979	0.001260	0.000836	0.000028
0.049429	0.005318	2.753595	0.007626	0.001240	0.000816	0.000034
0.049429	0.005727	2.753143	0.007178	0.001221	0.000796	0.000041
0.049429	0.006136	2.752443	0.006634	0.001204	0.000778	0.000047
0.049429	0.006545	2.751672	0.006026	0.001190	0.000766	0.000050
0.049429	0.006954	2.750857	0.005359	0.001182	0.000757	0.000051
0.049429	0.007363	2.749961	0.004644	0.001178	0.000752	0.000049
0.049429	0.007772	2.748963	0.003880	0.001175	0.000746	0.000046
0.049429	0.008181	2.747870	0.003058	0.001170	0.000741	0.000044
0.049429	0.008591	2.746661	0.002199	0.001164	0.000736	0.000044
0.049429	0.009000	2.745384	0.001244	0.001160	0.000732	0.000045
0.049429	0.009409	2.744084	0.000201	0.001158	0.000732	0.000044
0.049429	0.009818	2.742787	-0.000954	0.001159	0.000737	0.000040
0.049429	0.010227	2.741477	-0.002227	0.001157	0.000745	0.000034
0.049429	0.010636	2.740176	-0.003627	0.001154	0.000752	0.000028
0.049429	0.011045	2.738880	-0.005142	0.001149	0.000757	0.000022
0.049429	0.011454	2.737575	-0.006746	0.001143	0.000758	0.000017
0.049429	0.011863	2.736242	-0.008436	0.001137	0.000758	0.000015
0.049429	0.012272	2.734866	-0.010157	0.001132	0.000759	0.000014
