x	 y	 U	 V	 t11	 t22	 t12
0.049020	0.014318	2.578848	0.004707	0.001369	0.000736	-0.000013
0.049020	0.014727	2.578475	0.003208	0.001407	0.000768	-0.000014
0.049020	0.015136	2.578213	0.001704	0.001438	0.000799	-0.000020
0.049020	0.015545	2.578044	0.000162	0.001461	0.000829	-0.000029
0.049020	0.015954	2.577944	-0.001420	0.001480	0.000859	-0.000038
0.049020	0.016363	2.577858	-0.003064	0.001496	0.000889	-0.000043
0.049020	0.016772	2.577768	-0.004747	0.001514	0.000919	-0.000043
0.049020	0.017181	2.577671	-0.006513	0.001533	0.000950	-0.000038
0.049020	0.017590	2.577526	-0.008351	0.001551	0.000984	-0.000030
0.049020	0.017999	2.577363	-0.010260	0.001567	0.001021	-0.000020
0.049020	0.018408	2.577182	-0.012262	0.001578	0.001061	-0.000010
0.049020	0.018817	2.577020	-0.014346	0.001587	0.001104	-0.000001
0.049020	0.019226	2.576890	-0.016516	0.001597	0.001145	0.000006
0.049020	0.019635	2.576780	-0.018683	0.001614	0.001184	0.000011
0.049429	0.000409	1.804630	0.015803	0.018276	0.002300	0.000412
0.049429	0.000818	1.935939	0.016569	0.012211	0.001770	0.000263
0.049429	0.001227	2.077053	0.017655	0.007026	0.001286	0.000133
0.049429	0.001636	2.214701	0.018994	0.003750	0.000943	0.000049
0.049429	0.002045	2.336747	0.020464	0.002015	0.000726	0.000005
0.049429	0.002454	2.435221	0.021892	0.001248	0.000599	-0.000012
0.049429	0.002864	2.507610	0.023137	0.000967	0.000527	-0.000016
0.049429	0.003273	2.556095	0.024132	0.000884	0.000483	-0.000013
0.049429	0.003682	2.582789	0.024903	0.000864	0.000455	-0.000008
0.049429	0.004091	2.594407	0.025351	0.000861	0.000437	-0.000003
0.049429	0.004500	2.598289	0.025578	0.000866	0.000426	0.000000
0.049429	0.004909	2.598853	0.025629	0.000875	0.000419	0.000002
0.049429	0.005318	2.598265	0.025549	0.000886	0.000417	0.000002
0.049429	0.005727	2.597317	0.025353	0.000898	0.000416	-0.000000
0.049429	0.006136	2.596264	0.025058	0.000911	0.000418	-0.000003
0.049429	0.006545	2.595152	0.024656	0.000925	0.000421	-0.000006
0.049429	0.006954	2.594008	0.024157	0.000939	0.000424	-0.000009
0.049429	0.007363	2.592852	0.023565	0.000953	0.000429	-0.000012
0.049429	0.007772	2.591737	0.022891	0.000967	0.000435	-0.000015
0.049429	0.008181	2.590702	0.022138	0.000981	0.000442	-0.000017
0.049429	0.008591	2.589797	0.021308	0.000996	0.000450	-0.000018
0.049429	0.009000	2.589047	0.020417	0.001011	0.000457	-0.000020
0.049429	0.009409	2.588442	0.019464	0.001029	0.000466	-0.000021
0.049429	0.009818	2.587931	0.018462	0.001048	0.000478	-0.000021
0.049429	0.010227	2.587466	0.017436	0.001068	0.000493	-0.000019
0.049429	0.010636	2.586988	0.016368	0.001089	0.000511	-0.000016
0.049429	0.011045	2.586470	0.015272	0.001111	0.000532	-0.000012
0.049429	0.011454	2.585891	0.014117	0.001130	0.000552	-0.000009
0.049429	0.011863	2.585251	0.012903	0.001146	0.000570	-0.000009
0.049429	0.012272	2.584566	0.011617	0.001159	0.000587	-0.000012
0.049429	0.012681	2.583882	0.010258	0.001174	0.000605	-0.000015
0.049429	0.013090	2.583228	0.008855	0.001192	0.000626	-0.000017
0.049429	0.013499	2.582643	0.007402	0.001217	0.000650	-0.000016
0.049429	0.013908	2.582129	0.005952	0.001248	0.000678	-0.000014
0.049429	0.014318	2.581696	0.004498	0.001283	0.000707	-0.000011
0.049429	0.014727	2.581353	0.003041	0.001318	0.000738	-0.000012
0.049429	0.015136	2.581093	0.001579	0.001347	0.000768	-0.000018
0.049429	0.015545	2.580892	0.000079	0.001369	0.000797	-0.000026
0.049429	0.015954	2.580731	-0.001461	0.001386	0.000825	-0.000034
0.049429	0.016363	2.580577	-0.003069	0.001402	0.000854	-0.000039
0.049429	0.016772	2.580419	-0.004722	0.001419	0.000884	-0.000039
0.049429	0.017181	2.580265	-0.006463	0.001437	0.000914	-0.000034
0.049429	0.017590	2.580094	-0.008284	0.001453	0.000948	-0.000026
0.049429	0.017999	2.579925	-0.010176	0.001468	0.000985	-0.000018
0.049429	0.018408	2.579763	-0.012160	0.001478	0.001025	-0.000009
0.049429	0.018817	2.579630	-0.014217	0.001488	0.001067	-0.000001
0.049429	0.019226	2.579535	-0.016344	0.001498	0.001108	0.000006
0.049429	0.019635	2.579470	-0.018451	0.001514	0.001147	0.000009
0.049838	0.000409	1.814755	0.015300	0.018160	0.002121	0.000427
0.049838	0.000818	1.943062	0.015913	0.012106	0.001639	0.000269
0.049838	0.001227	2.081496	0.016854	0.006941	0.001198	0.000133
0.049838	0.001636	2.217075	0.018074	0.003686	0.000885	0.000048
0.049838	0.002045	2.337779	0.019456	0.001968	0.000687	0.000004
0.049838	0.002454	2.435587	0.020830	0.001213	0.000570	-0.000013
0.049838	0.002864	2.507812	0.022053	0.000939	0.000503	-0.000015
0.049838	0.003273	2.556432	0.023050	0.000859	0.000462	-0.000012
0.049838	0.003682	2.583618	0.023845	0.000840	0.000436	-0.000007
0.049838	0.004091	2.595612	0.024322	0.000837	0.000418	-0.000003
0.049838	0.004500	2.599754	0.024577	0.000841	0.000408	0.000000
0.049838	0.004909	2.600485	0.024656	0.000848	0.000402	0.000002
0.049838	0.005318	2.600001	0.024601	0.000858	0.000400	0.000002
0.049838	0.005727	2.599115	0.024431	0.000869	0.000400	0.000000
0.049838	0.006136	2.598108	0.024162	0.000880	0.000401	-0.000002
0.049838	0.006545	2.597037	0.023790	0.000892	0.000403	-0.000005
0.049838	0.006954	2.595941	0.023323	0.000904	0.000407	-0.000008
0.049838	0.007363	2.594844	0.022768	0.000917	0.000411	-0.000011
0.049838	0.007772	2.593798	0.022135	0.000929	0.000417	-0.000013
0.049838	0.008181	2.592838	0.021427	0.000941	0.000424	-0.000015
0.049838	0.008591	2.592006	0.020642	0.000953	0.000431	-0.000016
0.049838	0.009000	2.591314	0.019798	0.000966	0.000438	-0.000017
0.049838	0.009409	2.590750	0.018889	0.000981	0.000446	-0.000018
0.049838	0.009818	2.590266	0.017927	0.000997	0.000457	-0.000018
0.049838	0.010227	2.589817	0.016938	0.001015	0.000471	-0.000017
0.049838	0.010636	2.589352	0.015903	0.001033	0.000489	-0.000014
0.049838	0.011045	2.588843	0.014837	0.001051	0.000508	-0.000011
0.049838	0.011454	2.588270	0.013710	0.001067	0.000527	-0.000008
0.049838	0.011863	2.587639	0.012523	0.001080	0.000545	-0.000008
0.049838	0.012272	2.586971	0.011267	0.001091	0.000562	-0.000011
0.049838	0.012681	2.586319	0.009940	0.001103	0.000580	-0.000014
0.049838	0.013090	2.585708	0.008571	0.001120	0.000600	-0.000016
0.049838	0.013499	2.585169	0.007155	0.001142	0.000624	-0.000015
0.049838	0.013908	2.584710	0.005741	0.001170	0.000651	-0.000012
0.049838	0.014318	2.584325	0.004325	0.001202	0.000679	-0.000010
0.049838	0.014727	2.584014	0.002906	0.001233	0.000708	-0.000010
0.049838	0.015136	2.583761	0.001484	0.001260	0.000737	-0.000015
0.049838	0.015545	2.583538	0.000021	0.001281	0.000765	-0.000023
0.049838	0.015954	2.583332	-0.001480	0.001298	0.000793	-0.000031
0.049838	0.016363	2.583123	-0.003054	0.001313	0.000821	-0.000035
0.049838	0.016772	2.582912	-0.004677	0.001329	0.000849	-0.000034
0.049838	0.017181	2.582713	-0.006392	0.001345	0.000880	-0.000030
0.049838	0.017590	2.582524	-0.008189	0.001361	0.000913	-0.000023
0.049838	0.017999	2.582356	-0.010055	0.001374	0.000950	-0.000015
0.049838	0.018408	2.582222	-0.012006	0.001385	0.000991	-0.000007
0.049838	0.018817	2.582134	-0.014020	0.001394	0.001032	-0.000000
0.049838	0.019226	2.582096	-0.016086	0.001404	0.001073	0.000005
0.049838	0.019635	2.582103	-0.018118	0.001419	0.001111	0.000007
0.050247	0.000409	1.824001	0.014748	0.018136	0.001954	0.000445
0.050247	0.000818	1.949479	0.015230	0.012062	0.001516	0.000278
0.050247	0.001227	2.085397	0.016049	0.006889	0.001115	0.000136
0.050247	0.001636	2.219046	0.017169	0.003637	0.000830	0.000047
0.050247	0.002045	2.338515	0.018480	0.001928	0.000649	0.000003
0.050247	0.002454	2.435726	0.019815	0.001181	0.000542	-0.000013
0.050247	0.002864	2.507826	0.021025	0.000913	0.000480	-0.000015
0.050247	0.003273	2.556594	0.022029	0.000836	0.000442	-0.000011
0.050247	0.003682	2.584255	0.022851	0.000819	0.000417	-0.000007
0.050247	0.004091	2.596609	0.023356	0.000815	0.000401	-0.000002
0.050247	0.004500	2.601000	0.023635	0.000818	0.000391	0.000001
0.050247	0.004909	2.601893	0.023734	0.000824	0.000386	0.000002
0.050247	0.005318	2.601515	0.023697	0.000833	0.000384	0.000002
0.050247	0.005727	2.600700	0.023543	0.000842	0.000384	0.000001
0.050247	0.006136	2.599746	0.023290	0.000852	0.000385	-0.000002
0.050247	0.006545	2.598723	0.022937	0.000863	0.000387	-0.000004
0.050247	0.006954	2.597674	0.022496	0.000873	0.000390	-0.000007
0.050247	0.007363	2.596624	0.021975	0.000884	0.000394	-0.000009
0.050247	0.007772	2.595624	0.021383	0.000894	0.000400	-0.000011
0.050247	0.008181	2.594713	0.020722	0.000904	0.000406	-0.000013
0.050247	0.008591	2.593924	0.019988	0.000914	0.000413	-0.000014
0.050247	0.009000	2.593266	0.019197	0.000925	0.000420	-0.000015
0.050247	0.009409	2.592726	0.018340	0.000938	0.000427	-0.000016
0.050247	0.009818	2.592260	0.017429	0.000951	0.000437	-0.000016
0.050247	0.010227	2.591826	0.016486	0.000966	0.000451	-0.000015
0.050247	0.010636	2.591379	0.015492	0.000981	0.000467	-0.000012
0.050247	0.011045	2.590890	0.014463	0.000996	0.000486	-0.000009
0.050247	0.011454	2.590339	0.013369	0.001009	0.000504	-0.000007
0.050247	0.011863	2.589737	0.012213	0.001019	0.000522	-0.000008
0.050247	0.012272	2.589104	0.010985	0.001028	0.000538	-0.000010
0.050247	0.012681	2.588497	0.009686	0.001039	0.000556	-0.000013
0.050247	0.013090	2.587937	0.008346	0.001053	0.000576	-0.000014
0.050247	0.013499	2.587450	0.006960	0.001074	0.000600	-0.000013
0.050247	0.013908	2.587047	0.005576	0.001099	0.000626	-0.000010
0.050247	0.014318	2.586707	0.004192	0.001127	0.000653	-0.000008
0.050247	0.014727	2.586424	0.002807	0.001156	0.000681	-0.000009
0.050247	0.015136	2.586179	0.001418	0.001181	0.000708	-0.000013
0.050247	0.015545	2.585941	-0.000011	0.001201	0.000735	-0.000020
0.050247	0.015954	2.585699	-0.001478	0.001217	0.000762	-0.000027
0.050247	0.016363	2.585448	-0.003020	0.001231	0.000789	-0.000031
0.050247	0.016772	2.585196	-0.004611	0.001246	0.000817	-0.000030
0.050247	0.017181	2.584966	-0.006294	0.001262	0.000847	-0.000026
0.050247	0.017590	2.584771	-0.008056	0.001276	0.000881	-0.000019
0.050247	0.017999	2.584619	-0.009881	0.001289	0.000917	-0.000012
0.050247	0.018408	2.584529	-0.011782	0.001299	0.000958	-0.000005
0.050247	0.018817	2.584507	-0.013733	0.001308	0.000999	0.000000
0.050247	0.019226	2.584554	-0.015721	0.001319	0.001040	0.000004
0.050247	0.019635	2.584662	-0.017662	0.001333	0.001077	0.000006
0.050656	0.000409	1.830725	0.014215	0.018219	0.001801	0.000467
0.050656	0.000818	1.953964	0.014584	0.012088	0.001404	0.000290
0.050656	0.001227	2.087923	0.015300	0.006876	0.001040	0.000140
0.050656	0.001636	2.220110	0.016336	0.003609	0.000780	0.000048
0.050656	0.002045	2.338698	0.017589	0.001898	0.000615	0.000003
0.050656	0.002454	2.435549	0.018892	0.001155	0.000516	-0.000013
0.050656	0.002864	2.507661	0.020093	0.000890	0.000459	-0.000015
0.050656	0.003273	2.556644	0.021104	0.000816	0.000424	-0.000011
0.050656	0.003682	2.584762	0.021949	0.000799	0.000401	-0.000006
0.050656	0.004091	2.597459	0.022475	0.000796	0.000386	-0.000002
0.050656	0.004500	2.602084	0.022771	0.000798	0.000377	0.000001
0.050656	0.004909	2.603130	0.022882	0.000803	0.000372	0.000002
0.050656	0.005318	2.602855	0.022854	0.000810	0.000370	0.000002
0.050656	0.005727	2.602113	0.022706	0.000819	0.000370	0.000001
0.050656	0.006136	2.601219	0.022461	0.000828	0.000371	-0.000001
0.050656	0.006545	2.600248	0.022118	0.000837	0.000373	-0.000003
0.050656	0.006954	2.599245	0.021695	0.000846	0.000375	-0.000006
0.050656	0.007363	2.598236	0.021201	0.000854	0.000379	-0.000008
0.050656	0.007772	2.597271	0.020646	0.000863	0.000385	-0.000009
0.050656	0.008181	2.596390	0.020031	0.000871	0.000391	-0.000011
0.050656	0.008591	2.595626	0.019350	0.000879	0.000397	-0.000012
0.050656	0.009000	2.594983	0.018616	0.000888	0.000403	-0.000013
0.050656	0.009409	2.594454	0.017818	0.000899	0.000410	-0.000014
0.050656	0.009818	2.593996	0.016963	0.000911	0.000420	-0.000014
0.050656	0.010227	2.593572	0.016075	0.000923	0.000432	-0.000013
0.050656	0.010636	2.593140	0.015131	0.000935	0.000448	-0.000011
0.050656	0.011045	2.592672	0.014146	0.000947	0.000466	-0.000008
0.050656	0.011454	2.592149	0.013092	0.000957	0.000483	-0.000007
0.050656	0.011863	2.591583	0.011969	0.000965	0.000500	-0.000007
0.050656	0.012272	2.590994	0.010771	0.000973	0.000517	-0.000010
0.050656	0.012681	2.590437	0.009498	0.000982	0.000534	-0.000012
0.050656	0.013090	2.589932	0.008182	0.000994	0.000554	-0.000013
0.050656	0.013499	2.589498	0.006819	0.001013	0.000577	-0.000012
0.050656	0.013908	2.589144	0.005456	0.001035	0.000602	-0.000009
0.050656	0.014318	2.588843	0.004095	0.001061	0.000629	-0.000007
0.050656	0.014727	2.588582	0.002735	0.001087	0.000655	-0.000007
0.050656	0.015136	2.588342	0.001373	0.001110	0.000682	-0.000011
0.050656	0.015545	2.588090	-0.000024	0.001129	0.000707	-0.000018
0.050656	0.015954	2.587821	-0.001458	0.001145	0.000733	-0.000024
0.050656	0.016363	2.587540	-0.002964	0.001159	0.000760	-0.000027
0.050656	0.016772	2.587264	-0.004517	0.001173	0.000788	-0.000026
0.050656	0.017181	2.587023	-0.006158	0.001188	0.000817	-0.000022
0.050656	0.017590	2.586842	-0.007870	0.001201	0.000851	-0.000016
0.050656	0.017999	2.586730	-0.009637	0.001213	0.000888	-0.000010
0.050656	0.018408	2.586707	-0.011470	0.001224	0.000928	-0.000004
0.050656	0.018817	2.586776	-0.013341	0.001233	0.000969	0.000001
0.050656	0.019226	2.586932	-0.015236	0.001244	0.001010	0.000004
0.050656	0.019635	2.587163	-0.017079	0.001257	0.001046	0.000005
0.051065	0.000409	1.836686	0.013879	0.018413	0.001667	0.000491
0.051065	0.000818	1.957865	0.014126	0.012187	0.001305	0.000303
0.051065	0.001227	2.090028	0.014729	0.006904	0.000973	0.000146
0.051065	0.001636	2.220884	0.015673	0.003601	0.000735	0.000050
0.051065	0.002045	2.338680	0.016861	0.001878	0.000584	0.000003
0.051065	0.002454	2.435222	0.018125	0.001133	0.000493	-0.000013
0.051065	0.002864	2.507362	0.019308	0.000871	0.000440	-0.000014
0.051065	0.003273	2.556553	0.020316	0.000798	0.000407	-0.000010
0.051065	0.003682	2.585094	0.021174	0.000783	0.000386	-0.000006
0.051065	0.004091	2.598102	0.021712	0.000779	0.000372	-0.000002
0.051065	0.004500	2.602938	0.022014	0.000780	0.000363	0.000001
0.051065	0.004909	2.604122	0.022127	0.000785	0.000359	0.000003
0.051065	0.005318	2.603943	0.022098	0.000791	0.000357	0.000003
0.051065	0.005727	2.603278	0.021948	0.000798	0.000357	0.000001
0.051065	0.006136	2.602450	0.021701	0.000806	0.000358	-0.000001
0.051065	0.006545	2.601536	0.021359	0.000814	0.000360	-0.000003
0.051065	0.006954	2.600580	0.020945	0.000822	0.000362	-0.000005
0.051065	0.007363	2.599606	0.020474	0.000829	0.000366	-0.000007
0.051065	0.007772	2.598665	0.019951	0.000836	0.000371	-0.000008
0.051065	0.008181	2.597798	0.019379	0.000843	0.000377	-0.000009
0.051065	0.008591	2.597040	0.018751	0.000849	0.000383	-0.000011
0.051065	0.009000	2.596400	0.018075	0.000857	0.000389	-0.000012
0.051065	0.009409	2.595873	0.017337	0.000866	0.000395	-0.000013
0.051065	0.009818	2.595420	0.016543	0.000876	0.000404	-0.000013
0.051065	0.010227	2.595006	0.015713	0.000886	0.000415	-0.000012
0.051065	0.010636	2.594592	0.014824	0.000896	0.000431	-0.000010
0.051065	0.011045	2.594149	0.013888	0.000905	0.000448	-0.000008
0.051065	0.011454	2.593658	0.012877	0.000913	0.000465	-0.000006
0.051065	0.011863	2.593131	0.011792	0.000918	0.000481	-0.000007
0.051065	0.012272	2.592586	0.010623	0.000925	0.000497	-0.000009
0.051065	0.012681	2.592076	0.009375	0.000932	0.000515	-0.000012
0.051065	0.013090	2.591618	0.008079	0.000944	0.000534	-0.000012
0.051065	0.013499	2.591228	0.006733	0.000960	0.000557	-0.000011
0.051065	0.013908	2.590913	0.005384	0.000981	0.000581	-0.000008
0.051065	0.014318	2.590639	0.004041	0.001004	0.000607	-0.000006
0.051065	0.014727	2.590396	0.002701	0.001028	0.000632	-0.000006
0.051065	0.015136	2.590162	0.001363	0.001050	0.000658	-0.000010
0.051065	0.015545	2.589906	-0.000004	0.001068	0.000682	-0.000016
0.051065	0.015954	2.589630	-0.001402	0.001084	0.000708	-0.000022
0.051065	0.016363	2.589345	-0.002867	0.001097	0.000733	-0.000024
0.051065	0.016772	2.589075	-0.004372	0.001111	0.000761	-0.000023
0.051065	0.017181	2.588857	-0.005956	0.001125	0.000791	-0.000019
0.051065	0.017590	2.588723	-0.007603	0.001138	0.000824	-0.000013
0.051065	0.017999	2.588681	-0.009296	0.001149	0.000861	-0.000008
0.051065	0.018408	2.588754	-0.011046	0.001160	0.000902	-0.000002
0.051065	0.018817	2.588939	-0.012826	0.001169	0.000943	0.000002
0.051065	0.019226	2.589225	-0.014621	0.001180	0.000983	0.000004
0.051065	0.019635	2.589592	-0.016365	0.001193	0.001019	0.000004
0.051474	0.000409	1.841474	0.013834	0.018712	0.001553	0.000516
0.051474	0.000818	1.960882	0.013927	0.012355	0.001221	0.000318
0.051474	0.001227	2.091519	0.014389	0.006971	0.000915	0.000153
