x	 y	 U	 V	 t11	 t22	 t12
0.049020	0.012681	4.836169	0.039593	0.007929	0.005309	0.000021
0.049020	0.013090	4.834778	0.037819	0.008129	0.005476	0.000018
0.049020	0.013499	4.833416	0.035887	0.008317	0.005665	0.000008
0.049020	0.013908	4.832160	0.033835	0.008486	0.005871	-0.000006
0.049020	0.014318	4.831057	0.031573	0.008632	0.006073	-0.000018
0.049020	0.014727	4.830147	0.029129	0.008753	0.006249	-0.000022
0.049020	0.015136	4.829417	0.026509	0.008846	0.006384	-0.000017
0.049020	0.015545	4.828864	0.023726	0.008918	0.006484	-0.000009
0.049020	0.015954	4.828457	0.020801	0.008982	0.006578	-0.000000
0.049020	0.016363	4.828199	0.017875	0.009057	0.006700	0.000008
0.049020	0.016772	4.828019	0.014974	0.009156	0.006856	0.000026
0.049020	0.017181	4.827907	0.012210	0.009274	0.007028	0.000057
0.049020	0.017590	4.827824	0.009583	0.009404	0.007191	0.000101
0.049020	0.017999	4.827740	0.007109	0.009525	0.007328	0.000145
0.049020	0.018408	4.827600	0.004675	0.009637	0.007442	0.000176
0.049020	0.018817	4.827388	0.002174	0.009734	0.007545	0.000188
0.049020	0.019226	4.827126	-0.000490	0.009825	0.007657	0.000184
0.049020	0.019635	4.826854	-0.003278	0.009947	0.007802	0.000175
0.049429	0.000409	3.990688	0.046470	0.088249	0.012948	-0.001859
0.049429	0.000818	4.147144	0.042872	0.060457	0.010016	-0.001466
0.049429	0.001227	4.313837	0.040018	0.036225	0.007316	-0.001071
0.049429	0.001636	4.474258	0.038286	0.020454	0.005397	-0.000743
0.049429	0.002045	4.613720	0.037763	0.011775	0.004204	-0.000487
0.049429	0.002454	4.723227	0.038267	0.007755	0.003561	-0.000297
0.049429	0.002864	4.800759	0.039495	0.006205	0.003276	-0.000162
0.049429	0.003273	4.850066	0.041034	0.005727	0.003202	-0.000065
0.049429	0.003682	4.875001	0.042979	0.005622	0.003237	0.000001
0.049429	0.004091	4.882179	0.044537	0.005628	0.003324	0.000050
0.049429	0.004500	4.882016	0.045778	0.005670	0.003433	0.000086
0.049429	0.004909	4.879648	0.046787	0.005719	0.003544	0.000112
0.049429	0.005318	4.876806	0.047650	0.005763	0.003651	0.000127
0.049429	0.005727	4.873945	0.048387	0.005798	0.003749	0.000131
0.049429	0.006136	4.871166	0.048978	0.005832	0.003837	0.000125
0.049429	0.006545	4.868482	0.049488	0.005873	0.003915	0.000114
0.049429	0.006954	4.865901	0.049903	0.005927	0.003983	0.000103
0.049429	0.007363	4.863445	0.050186	0.005991	0.004045	0.000094
0.049429	0.007772	4.861052	0.050271	0.006062	0.004103	0.000089
0.049429	0.008181	4.858753	0.050110	0.006137	0.004161	0.000087
0.049429	0.008591	4.856536	0.049735	0.006220	0.004220	0.000085
0.049429	0.009000	4.854422	0.049132	0.006308	0.004280	0.000084
0.049429	0.009409	4.852449	0.048349	0.006403	0.004345	0.000082
0.049429	0.009818	4.850618	0.047431	0.006498	0.004417	0.000078
0.049429	0.010227	4.848934	0.046404	0.006596	0.004498	0.000069
0.049429	0.010636	4.847402	0.045307	0.006694	0.004586	0.000057
0.049429	0.011045	4.845972	0.044144	0.006795	0.004676	0.000044
0.049429	0.011454	4.844612	0.042934	0.006907	0.004769	0.000035
0.049429	0.011863	4.843265	0.041595	0.007042	0.004869	0.000033
0.049429	0.012272	4.841875	0.040140	0.007202	0.004982	0.000036
0.049429	0.012681	4.840444	0.038550	0.007381	0.005116	0.000038
0.049429	0.013090	4.839021	0.036830	0.007558	0.005274	0.000036
0.049429	0.013499	4.837614	0.034965	0.007726	0.005455	0.000027
0.049429	0.013908	4.836290	0.032997	0.007876	0.005649	0.000016
0.049429	0.014318	4.835102	0.030841	0.008006	0.005839	0.000008
0.049429	0.014727	4.834093	0.028520	0.008115	0.006005	0.000006
0.049429	0.015136	4.833272	0.026034	0.008200	0.006133	0.000011
0.049429	0.015545	4.832659	0.023384	0.008269	0.006229	0.000018
0.049429	0.015954	4.832235	0.020590	0.008331	0.006320	0.000024
0.049429	0.016363	4.832004	0.017768	0.008404	0.006435	0.000031
0.049429	0.016772	4.831897	0.014933	0.008498	0.006582	0.000045
0.049429	0.017181	4.831885	0.012197	0.008610	0.006746	0.000072
0.049429	0.017590	4.831909	0.009556	0.008730	0.006903	0.000110
0.049429	0.017999	4.831909	0.007032	0.008841	0.007039	0.000148
0.049429	0.018408	4.831822	0.004527	0.008940	0.007154	0.000174
0.049429	0.018817	4.831618	0.001961	0.009022	0.007259	0.000182
0.049429	0.019226	4.831319	-0.000742	0.009097	0.007373	0.000175
0.049429	0.019635	4.830961	-0.003522	0.009199	0.007515	0.000165
0.049838	0.000409	4.028982	0.042479	0.082015	0.011714	-0.001573
0.049838	0.000818	4.176027	0.039302	0.056252	0.009110	-0.001272
0.049838	0.001227	4.333960	0.036859	0.033782	0.006704	-0.000959
0.049838	0.001636	4.487133	0.035491	0.019151	0.004989	-0.000687
0.049838	0.002045	4.621289	0.035261	0.011093	0.003921	-0.000463
0.049838	0.002454	4.727380	0.035979	0.007357	0.003348	-0.000288
0.049838	0.002864	4.803011	0.037355	0.005913	0.003099	-0.000157
0.049838	0.003273	4.851443	0.038997	0.005463	0.003042	-0.000061
0.049838	0.003682	4.876747	0.040991	0.005358	0.003087	0.000006
0.049838	0.004091	4.884227	0.042593	0.005353	0.003180	0.000056
0.049838	0.004500	4.884294	0.043874	0.005381	0.003292	0.000093
0.049838	0.004909	4.882107	0.044924	0.005416	0.003407	0.000119
0.049838	0.005318	4.879426	0.045818	0.005447	0.003517	0.000134
0.049838	0.005727	4.876706	0.046588	0.005471	0.003615	0.000138
0.049838	0.006136	4.874043	0.047207	0.005497	0.003704	0.000134
0.049838	0.006545	4.871454	0.047754	0.005530	0.003781	0.000124
0.049838	0.006954	4.868957	0.048212	0.005576	0.003848	0.000114
0.049838	0.007363	4.866584	0.048551	0.005633	0.003909	0.000105
0.049838	0.007772	4.864298	0.048712	0.005697	0.003967	0.000099
0.049838	0.008181	4.862130	0.048637	0.005766	0.004024	0.000096
0.049838	0.008591	4.860062	0.048357	0.005841	0.004082	0.000094
0.049838	0.009000	4.858104	0.047839	0.005920	0.004141	0.000094
0.049838	0.009409	4.856283	0.047119	0.006006	0.004205	0.000094
0.049838	0.009818	4.854582	0.046245	0.006090	0.004275	0.000092
0.049838	0.010227	4.852998	0.045244	0.006176	0.004351	0.000086
0.049838	0.010636	4.851532	0.044158	0.006261	0.004432	0.000077
0.049838	0.011045	4.850141	0.042990	0.006347	0.004516	0.000065
0.049838	0.011454	4.848803	0.041781	0.006442	0.004602	0.000056
0.049838	0.011863	4.847474	0.040450	0.006559	0.004694	0.000052
0.049838	0.012272	4.846112	0.039017	0.006698	0.004801	0.000054
0.049838	0.012681	4.844709	0.037465	0.006855	0.004928	0.000055
0.049838	0.013090	4.843308	0.035803	0.007012	0.005079	0.000052
0.049838	0.013499	4.841920	0.034012	0.007160	0.005250	0.000046
0.049838	0.013908	4.840598	0.032139	0.007292	0.005433	0.000038
0.049838	0.014318	4.839403	0.030104	0.007408	0.005612	0.000032
0.049838	0.014727	4.838373	0.027925	0.007506	0.005768	0.000032
0.049838	0.015136	4.837529	0.025593	0.007584	0.005889	0.000036
0.049838	0.015545	4.836906	0.023094	0.007648	0.005982	0.000042
0.049838	0.015954	4.836491	0.020443	0.007708	0.006069	0.000047
0.049838	0.016363	4.836286	0.017734	0.007779	0.006179	0.000052
0.049838	0.016772	4.836225	0.014968	0.007870	0.006317	0.000063
0.049838	0.017181	4.836268	0.012254	0.007975	0.006473	0.000086
0.049838	0.017590	4.836344	0.009593	0.008086	0.006625	0.000119
0.049838	0.017999	4.836375	0.007009	0.008187	0.006759	0.000151
0.049838	0.018408	4.836299	0.004430	0.008274	0.006875	0.000172
0.049838	0.018817	4.836081	0.001803	0.008343	0.006983	0.000176
0.049838	0.019226	4.835752	-0.000927	0.008403	0.007098	0.000167
0.049838	0.019635	4.835346	-0.003682	0.008486	0.007239	0.000155
0.050247	0.000409	4.058095	0.038850	0.076178	0.010550	-0.001298
0.050247	0.000818	4.197731	0.036036	0.052317	0.008256	-0.001086
0.050247	0.001227	4.348818	0.033946	0.031499	0.006128	-0.000852
0.050247	0.001636	4.496387	0.032889	0.017935	0.004606	-0.000634
0.050247	0.002045	4.626508	0.032906	0.010459	0.003656	-0.000440
0.050247	0.002454	4.730073	0.033799	0.006988	0.003148	-0.000280
0.050247	0.002864	4.804370	0.035289	0.005643	0.002933	-0.000153
0.050247	0.003273	4.852262	0.037007	0.005218	0.002893	-0.000057
0.050247	0.003682	4.877992	0.039034	0.005113	0.002947	0.000012
0.050247	0.004091	4.885816	0.040667	0.005099	0.003045	0.000062
0.050247	0.004500	4.886143	0.041982	0.005114	0.003161	0.000099
0.050247	0.004909	4.884163	0.043066	0.005137	0.003279	0.000125
0.050247	0.005318	4.881664	0.043992	0.005156	0.003391	0.000140
0.050247	0.005727	4.879101	0.044793	0.005171	0.003490	0.000146
0.050247	0.006136	4.876567	0.045440	0.005189	0.003579	0.000142
0.050247	0.006545	4.874081	0.046016	0.005214	0.003655	0.000134
0.050247	0.006954	4.871667	0.046505	0.005254	0.003721	0.000124
0.050247	0.007363	4.869366	0.046882	0.005304	0.003781	0.000115
0.050247	0.007772	4.867166	0.047096	0.005362	0.003839	0.000108
0.050247	0.008181	4.865099	0.047085	0.005425	0.003895	0.000104
0.050247	0.008591	4.863149	0.046880	0.005493	0.003952	0.000102
0.050247	0.009000	4.861326	0.046435	0.005564	0.004010	0.000102
0.050247	0.009409	4.859648	0.045776	0.005641	0.004073	0.000103
0.050247	0.009818	4.858083	0.044955	0.005715	0.004140	0.000104
0.050247	0.010227	4.856622	0.044001	0.005789	0.004212	0.000101
0.050247	0.010636	4.855257	0.042949	0.005861	0.004287	0.000094
0.050247	0.011045	4.853947	0.041807	0.005933	0.004364	0.000084
0.050247	0.011454	4.852676	0.040620	0.006013	0.004443	0.000076
0.050247	0.011863	4.851409	0.039314	0.006113	0.004529	0.000070
0.050247	0.012272	4.850117	0.037914	0.006233	0.004630	0.000069
0.050247	0.012681	4.848789	0.036408	0.006369	0.004751	0.000070
0.050247	0.013090	4.847465	0.034804	0.006506	0.004894	0.000068
0.050247	0.013499	4.846161	0.033088	0.006636	0.005057	0.000063
0.050247	0.013908	4.844916	0.031309	0.006753	0.005230	0.000057
0.050247	0.014318	4.843789	0.029394	0.006855	0.005398	0.000053
0.050247	0.014727	4.842809	0.027359	0.006943	0.005545	0.000054
0.050247	0.015136	4.842000	0.025181	0.007014	0.005660	0.000059
0.050247	0.015545	4.841400	0.022832	0.007076	0.005749	0.000064
0.050247	0.015954	4.840999	0.020320	0.007134	0.005834	0.000067
0.050247	0.016363	4.840795	0.017719	0.007203	0.005939	0.000070
0.050247	0.016772	4.840732	0.015019	0.007290	0.006070	0.000079
0.050247	0.017181	4.840765	0.012328	0.007389	0.006217	0.000098
0.050247	0.017590	4.840825	0.009649	0.007492	0.006365	0.000126
0.050247	0.017999	4.840831	0.007017	0.007584	0.006497	0.000152
0.050247	0.018408	4.840732	0.004388	0.007661	0.006615	0.000168
0.050247	0.018817	4.840498	0.001732	0.007718	0.006725	0.000170
0.050247	0.019226	4.840171	-0.000988	0.007764	0.006841	0.000158
0.050247	0.019635	4.839779	-0.003683	0.007830	0.006980	0.000146
0.050656	0.000409	4.077905	0.035344	0.070884	0.009489	-0.001040
0.050656	0.000818	4.212166	0.032907	0.048751	0.007477	-0.000911
0.050656	0.001227	4.358358	0.031183	0.029432	0.005602	-0.000752
0.050656	0.001636	4.502005	0.030444	0.016837	0.004255	-0.000584
0.050656	0.002045	4.629396	0.030708	0.009888	0.003413	-0.000419
0.050656	0.002454	4.731354	0.031772	0.006657	0.002966	-0.000272
0.050656	0.002864	4.804905	0.033365	0.005400	0.002783	-0.000149
0.050656	0.003273	4.852600	0.035142	0.004999	0.002759	-0.000052
0.050656	0.003682	4.878820	0.037185	0.004894	0.002820	0.000018
0.050656	0.004091	4.887027	0.038834	0.004872	0.002923	0.000069
0.050656	0.004500	4.887637	0.040166	0.004876	0.003043	0.000105
0.050656	0.004909	4.885882	0.041271	0.004887	0.003164	0.000131
0.050656	0.005318	4.883576	0.042217	0.004897	0.003277	0.000146
0.050656	0.005727	4.881176	0.043039	0.004904	0.003377	0.000152
0.050656	0.006136	4.878777	0.043706	0.004915	0.003464	0.000150
0.050656	0.006545	4.876397	0.044300	0.004935	0.003539	0.000143
0.050656	0.006954	4.874064	0.044805	0.004969	0.003605	0.000133
0.050656	0.007363	4.871829	0.045200	0.005013	0.003665	0.000123
0.050656	0.007772	4.869696	0.045443	0.005066	0.003722	0.000115
0.050656	0.008181	4.867709	0.045474	0.005122	0.003777	0.000110
0.050656	0.008591	4.865854	0.045324	0.005184	0.003833	0.000108
0.050656	0.009000	4.864143	0.044942	0.005249	0.003891	0.000108
0.050656	0.009409	4.862595	0.044342	0.005316	0.003951	0.000110
0.050656	0.009818	4.861164	0.043588	0.005381	0.004016	0.000113
0.050656	0.010227	4.859836	0.042703	0.005444	0.004083	0.000113
0.050656	0.010636	4.858592	0.041717	0.005504	0.004153	0.000109
0.050656	0.011045	4.857393	0.040634	0.005564	0.004224	0.000101
0.050656	0.011454	4.856220	0.039499	0.005630	0.004298	0.000092
0.050656	0.011863	4.855050	0.038243	0.005714	0.004378	0.000086
0.050656	0.012272	4.853860	0.036894	0.005817	0.004474	0.000083
0.050656	0.012681	4.852640	0.035442	0.005935	0.004589	0.000083
0.050656	0.013090	4.851434	0.033894	0.006055	0.004725	0.000081
0.050656	0.013499	4.850255	0.032247	0.006169	0.004880	0.000078
0.050656	0.013908	4.849132	0.030548	0.006272	0.005044	0.000074
0.050656	0.014318	4.848118	0.028736	0.006363	0.005202	0.000072
0.050656	0.014727	4.847225	0.026824	0.006441	0.005341	0.000074
0.050656	0.015136	4.846476	0.024780	0.006507	0.005451	0.000078
0.050656	0.015545	4.845904	0.022562	0.006565	0.005538	0.000082
0.050656	0.015954	4.845501	0.020174	0.006622	0.005620	0.000084
0.050656	0.016363	4.845265	0.017673	0.006689	0.005720	0.000086
0.050656	0.016772	4.845151	0.015043	0.006772	0.005845	0.000092
0.050656	0.017181	4.845120	0.012388	0.006865	0.005986	0.000108
0.050656	0.017590	4.845115	0.009717	0.006962	0.006128	0.000131
0.050656	0.017999	4.845067	0.007073	0.007046	0.006259	0.000153
0.050656	0.018408	4.844939	0.004440	0.007114	0.006378	0.000165
0.050656	0.018817	4.844712	0.001803	0.007162	0.006490	0.000163
0.050656	0.019226	4.844437	-0.000858	0.007197	0.006608	0.000151
0.050656	0.019635	4.844138	-0.003452	0.007248	0.006746	0.000137
0.051065	0.000409	4.087061	0.032049	0.066227	0.008554	-0.000803
0.051065	0.000818	4.218354	0.029984	0.045614	0.006788	-0.000752
0.051065	0.001227	4.361952	0.028620	0.027616	0.005136	-0.000661
0.051065	0.001636	4.503654	0.028191	0.015874	0.003944	-0.000539
0.051065	0.002045	4.629844	0.028691	0.009390	0.003198	-0.000400
0.051065	0.002454	4.731261	0.029912	0.006369	0.002805	-0.000264
0.051065	0.002864	4.804739	0.031594	0.005190	0.002651	-0.000145
0.051065	0.003273	4.852628	0.033417	0.004809	0.002640	-0.000048
0.051065	0.003682	4.879393	0.035462	0.004704	0.002709	0.000023
0.051065	0.004091	4.888013	0.037114	0.004675	0.002817	0.000074
0.051065	0.004500	4.888919	0.038452	0.004670	0.002939	0.000111
0.051065	0.004909	4.887392	0.039567	0.004672	0.003062	0.000136
0.051065	0.005318	4.885275	0.040526	0.004674	0.003176	0.000152
0.051065	0.005727	4.883031	0.041359	0.004675	0.003276	0.000158
0.051065	0.006136	4.880759	0.042037	0.004681	0.003362	0.000157
0.051065	0.006545	4.878478	0.042636	0.004696	0.003437	0.000151
0.051065	0.006954	4.876222	0.043142	0.004725	0.003502	0.000141
0.051065	0.007363	4.874050	0.043536	0.004764	0.003562	0.000131
0.051065	0.007772	4.871976	0.043787	0.004812	0.003618	0.000122
0.051065	0.008181	4.870057	0.043839	0.004864	0.003673	0.000115
0.051065	0.008591	4.868286	0.043725	0.004920	0.003728	0.000112
0.051065	0.009000	4.866675	0.043396	0.004978	0.003784	0.000112
0.051065	0.009409	4.865249	0.042859	0.005037	0.003843	0.000115
0.051065	0.009818	4.863948	0.042184	0.005094	0.003904	0.000120
0.051065	0.010227	4.862755	0.041392	0.005148	0.003969	0.000122
0.051065	0.010636	4.861641	0.040500	0.005197	0.004034	0.000120
0.051065	0.011045	4.860565	0.039513	0.005246	0.004100	0.000113
0.051065	0.011454	4.859505	0.038461	0.005300	0.004168	0.000105
0.051065	0.011863	4.858443	0.037282	0.005370	0.004244	0.000098
0.051065	0.012272	4.857366	0.036002	0.005457	0.004335	0.000095
0.051065	0.012681	4.856265	0.034614	0.005559	0.004444	0.000094
0.051065	0.013090	4.855186	0.033120	0.005664	0.004575	0.000093
0.051065	0.013499	4.854143	0.031531	0.005764	0.004722	0.000091
0.051065	0.013908	4.853154	0.029891	0.005856	0.004878	0.000089
0.051065	0.014318	4.852260	0.028150	0.005937	0.005028	0.000088
0.051065	0.014727	4.851456	0.026324	0.006008	0.005159	0.000090
0.051065	0.015136	4.850761	0.024376	0.006069	0.005265	0.000094
0.051065	0.015545	4.850200	0.022259	0.006124	0.005349	0.000097
0.051065	0.015954	4.849765	0.019969	0.006180	0.005430	0.000098
0.051065	0.016363	4.849461	0.017559	0.006245	0.005527	0.000099
0.051065	0.016772	4.849255	0.015006	0.006325	0.005645	0.000103
0.051065	0.017181	4.849127	0.012411	0.006413	0.005781	0.000116
0.051065	0.017590	4.849036	0.009792	0.006504	0.005920	0.000135
0.051065	0.017999	4.848938	0.007194	0.006581	0.006050	0.000153
0.051065	0.018408	4.848808	0.004622	0.006643	0.006170	0.000162
0.051065	0.018817	4.848642	0.002070	0.006683	0.006284	0.000158
0.051065	0.019226	4.848493	-0.000476	0.006709	0.006403	0.000144
0.051065	0.019635	4.848373	-0.002928	0.006748	0.006539	0.000129
0.051474	0.000409	4.084892	0.028998	0.062243	0.007757	-0.000591
0.051474	0.000818	4.215826	0.027308	0.042930	0.006199	-0.000609
0.051474	0.001227	4.359315	0.026301	0.026063	0.004735	-0.000580
0.051474	0.001636	4.501195	0.026175	0.015052	0.003675	-0.000498
0.051474	0.002045	4.627812	0.026902	0.008965	0.003012	-0.000382
0.051474	0.002454	4.729810	0.028272	0.006125	0.002666	-0.000256
0.051474	0.002864	4.803912	0.030033	0.005012	0.002537	-0.000140
0.051474	0.003273	4.852383	0.031895	0.004648	0.002539	-0.000044
0.051474	0.003682	4.879722	0.033934	0.004544	0.002615	0.000028
0.051474	0.004091	4.888765	0.035583	0.004510	0.002725	0.000080
0.051474	0.004500	4.889966	0.036921	0.004497	0.002850	0.000116
