x	 y	 U	 V	 t11	 t22	 t12
0.048202	0.015136	3.344668	0.000460	0.003839	0.001259	0.000155
0.048202	0.015545	3.344651	-0.001598	0.003852	0.001310	0.000153
0.048202	0.015954	3.344802	-0.003811	0.003868	0.001358	0.000158
0.048202	0.016363	3.344979	-0.006125	0.003893	0.001405	0.000167
0.048202	0.016772	3.345135	-0.008508	0.003932	0.001452	0.000178
0.048202	0.017181	3.345200	-0.010911	0.003984	0.001501	0.000186
0.048202	0.017590	3.345107	-0.013300	0.004041	0.001552	0.000190
0.048202	0.017999	3.344950	-0.015651	0.004091	0.001604	0.000190
0.048202	0.018408	3.344761	-0.017976	0.004127	0.001656	0.000191
0.048202	0.018817	3.344707	-0.020302	0.004148	0.001707	0.000196
0.048202	0.019226	3.344790	-0.022625	0.004157	0.001757	0.000206
0.048202	0.019635	3.345026	-0.024916	0.004170	0.001808	0.000218
0.048611	0.000409	2.558547	0.017246	0.035719	0.004275	0.000499
0.048611	0.000818	2.701744	0.019018	0.024246	0.003265	0.000344
0.048611	0.001227	2.853378	0.021048	0.014440	0.002332	0.000218
0.048611	0.001636	2.998719	0.023164	0.008264	0.001664	0.000146
0.048611	0.002045	3.124879	0.025170	0.005027	0.001241	0.000115
0.048611	0.002454	3.224102	0.026911	0.003632	0.000996	0.000108
0.048611	0.002864	3.294765	0.028307	0.003149	0.000864	0.000109
0.048611	0.003273	3.340222	0.029348	0.003022	0.000794	0.000110
0.048611	0.003682	3.363115	0.030088	0.002996	0.000756	0.000108
0.048611	0.004091	3.371057	0.030476	0.002987	0.000736	0.000102
0.048611	0.004500	3.372375	0.030621	0.002984	0.000726	0.000093
0.048611	0.004909	3.371453	0.030597	0.002983	0.000721	0.000085
0.048611	0.005318	3.370047	0.030406	0.002983	0.000718	0.000078
0.048611	0.005727	3.368692	0.030030	0.002982	0.000718	0.000077
0.048611	0.006136	3.367418	0.029483	0.002978	0.000720	0.000080
0.048611	0.006545	3.366173	0.028795	0.002974	0.000724	0.000087
0.048611	0.006954	3.364887	0.027981	0.002974	0.000730	0.000097
0.048611	0.007363	3.363524	0.027090	0.002982	0.000738	0.000109
0.048611	0.007772	3.362082	0.026143	0.002997	0.000747	0.000120
0.048611	0.008181	3.360564	0.025166	0.003022	0.000756	0.000129
0.048611	0.008591	3.359047	0.024177	0.003052	0.000763	0.000135
0.048611	0.009000	3.357621	0.023151	0.003087	0.000769	0.000140
0.048611	0.009409	3.356354	0.022086	0.003124	0.000773	0.000143
0.048611	0.009818	3.355280	0.020934	0.003162	0.000775	0.000145
0.048611	0.010227	3.354396	0.019676	0.003198	0.000779	0.000146
0.048611	0.010636	3.353641	0.018325	0.003236	0.000786	0.000146
0.048611	0.011045	3.353032	0.016878	0.003278	0.000800	0.000145
0.048611	0.011454	3.352533	0.015352	0.003323	0.000820	0.000144
0.048611	0.011863	3.352105	0.013759	0.003372	0.000848	0.000144
0.048611	0.012272	3.351681	0.012152	0.003426	0.000882	0.000145
0.048611	0.012681	3.351199	0.010525	0.003480	0.000923	0.000149
0.048611	0.013090	3.350675	0.008900	0.003537	0.000968	0.000155
0.048611	0.013499	3.350133	0.007277	0.003589	0.001016	0.000161
0.048611	0.013908	3.349566	0.005629	0.003636	0.001065	0.000165
0.048611	0.014318	3.349036	0.003926	0.003672	0.001114	0.000166
0.048611	0.014727	3.348603	0.002134	0.003698	0.001165	0.000163
0.048611	0.015136	3.348298	0.000219	0.003715	0.001216	0.000159
0.048611	0.015545	3.348173	-0.001814	0.003725	0.001266	0.000158
0.048611	0.015954	3.348193	-0.003997	0.003739	0.001314	0.000162
0.048611	0.016363	3.348255	-0.006279	0.003761	0.001360	0.000171
0.048611	0.016772	3.348322	-0.008629	0.003797	0.001406	0.000181
0.048611	0.017181	3.348333	-0.011001	0.003846	0.001455	0.000189
0.048611	0.017590	3.348243	-0.013358	0.003899	0.001506	0.000194
0.048611	0.017999	3.348114	-0.015679	0.003947	0.001557	0.000194
0.048611	0.018408	3.347967	-0.017974	0.003983	0.001610	0.000195
0.048611	0.018817	3.347924	-0.020271	0.004005	0.001661	0.000200
0.048611	0.019226	3.347986	-0.022560	0.004017	0.001712	0.000209
0.048611	0.019635	3.348162	-0.024812	0.004032	0.001762	0.000221
0.049020	0.000409	2.574037	0.017603	0.034584	0.004002	0.000514
0.049020	0.000818	2.713083	0.018944	0.023481	0.003063	0.000350
0.049020	0.001227	2.860951	0.020564	0.013997	0.002194	0.000217
0.049020	0.001636	3.003300	0.022332	0.008029	0.001572	0.000142
0.049020	0.002045	3.127421	0.024087	0.004904	0.001177	0.000111
0.049020	0.002454	3.225502	0.025674	0.003561	0.000949	0.000104
0.049020	0.002864	3.295720	0.026996	0.003098	0.000826	0.000106
0.049020	0.003273	3.341177	0.028022	0.002979	0.000761	0.000108
0.049020	0.003682	3.364603	0.028799	0.002955	0.000726	0.000107
0.049020	0.004091	3.372979	0.029230	0.002947	0.000708	0.000101
0.049020	0.004500	3.374610	0.029418	0.002943	0.000698	0.000094
0.049020	0.004909	3.373910	0.029431	0.002942	0.000694	0.000086
0.049020	0.005318	3.372653	0.029275	0.002941	0.000691	0.000081
0.049020	0.005727	3.371388	0.028944	0.002938	0.000691	0.000080
0.049020	0.006136	3.370176	0.028453	0.002933	0.000692	0.000083
0.049020	0.006545	3.368994	0.027831	0.002928	0.000696	0.000090
0.049020	0.006954	3.367795	0.027088	0.002927	0.000702	0.000100
0.049020	0.007363	3.366556	0.026263	0.002933	0.000709	0.000111
0.049020	0.007772	3.365273	0.025378	0.002946	0.000718	0.000122
0.049020	0.008181	3.363949	0.024452	0.002968	0.000726	0.000131
0.049020	0.008591	3.362633	0.023500	0.002995	0.000734	0.000138
0.049020	0.009000	3.361384	0.022499	0.003028	0.000740	0.000142
0.049020	0.009409	3.360252	0.021447	0.003063	0.000744	0.000146
0.049020	0.009818	3.359263	0.020300	0.003098	0.000746	0.000148
0.049020	0.010227	3.358413	0.019046	0.003131	0.000750	0.000150
0.049020	0.010636	3.357668	0.017700	0.003165	0.000757	0.000150
0.049020	0.011045	3.357033	0.016262	0.003202	0.000770	0.000149
0.049020	0.011454	3.356489	0.014752	0.003242	0.000790	0.000149
0.049020	0.011863	3.356008	0.013188	0.003286	0.000817	0.000149
0.049020	0.012272	3.355533	0.011618	0.003333	0.000850	0.000151
0.049020	0.012681	3.355019	0.010037	0.003382	0.000889	0.000155
0.049020	0.013090	3.354473	0.008462	0.003432	0.000933	0.000160
0.049020	0.013499	3.353911	0.006892	0.003478	0.000979	0.000165
0.049020	0.013908	3.353335	0.005294	0.003519	0.001026	0.000169
0.049020	0.014318	3.352791	0.003639	0.003551	0.001074	0.000170
0.049020	0.014727	3.352330	0.001888	0.003574	0.001123	0.000168
0.049020	0.015136	3.351974	0.000013	0.003588	0.001173	0.000164
0.049020	0.015545	3.351768	-0.001986	0.003597	0.001221	0.000163
0.049020	0.015954	3.351681	-0.004134	0.003608	0.001268	0.000167
0.049020	0.016363	3.351647	-0.006384	0.003627	0.001313	0.000175
0.049020	0.016772	3.351638	-0.008702	0.003660	0.001359	0.000185
0.049020	0.017181	3.351601	-0.011045	0.003705	0.001407	0.000193
0.049020	0.017590	3.351513	-0.013373	0.003755	0.001458	0.000197
0.049020	0.017999	3.351408	-0.015664	0.003801	0.001510	0.000199
0.049020	0.018408	3.351300	-0.017925	0.003837	0.001563	0.000200
0.049020	0.018817	3.351276	-0.020184	0.003861	0.001614	0.000204
0.049020	0.019226	3.351337	-0.022424	0.003876	0.001665	0.000213
0.049020	0.019635	3.351488	-0.024618	0.003892	0.001716	0.000224
0.049429	0.000409	2.587635	0.017604	0.033483	0.003732	0.000536
0.049429	0.000818	2.722920	0.018581	0.022739	0.002863	0.000360
0.049429	0.001227	2.867404	0.019855	0.013567	0.002058	0.000219
0.049429	0.001636	3.007094	0.021336	0.007800	0.001480	0.000140
0.049429	0.002045	3.129435	0.022886	0.004785	0.001113	0.000107
0.049429	0.002454	3.226554	0.024353	0.003491	0.000902	0.000100
0.049429	0.002864	3.296433	0.025626	0.003048	0.000788	0.000103
0.049429	0.003273	3.341939	0.026651	0.002935	0.000728	0.000106
0.049429	0.003682	3.365888	0.027470	0.002914	0.000696	0.000105
0.049429	0.004091	3.374680	0.027949	0.002906	0.000679	0.000101
0.049429	0.004500	3.376609	0.028182	0.002903	0.000671	0.000094
0.049429	0.004909	3.376120	0.028232	0.002901	0.000667	0.000087
0.049429	0.005318	3.375010	0.028115	0.002898	0.000664	0.000083
0.049429	0.005727	3.373840	0.027828	0.002895	0.000664	0.000082
0.049429	0.006136	3.372695	0.027392	0.002889	0.000665	0.000086
0.049429	0.006545	3.371577	0.026834	0.002883	0.000669	0.000094
0.049429	0.006954	3.370457	0.026160	0.002880	0.000674	0.000103
0.049429	0.007363	3.369321	0.025405	0.002884	0.000681	0.000114
0.049429	0.007772	3.368169	0.024588	0.002896	0.000689	0.000125
0.049429	0.008181	3.367002	0.023723	0.002915	0.000698	0.000133
0.049429	0.008591	3.365850	0.022824	0.002941	0.000705	0.000140
0.049429	0.009000	3.364747	0.021864	0.002971	0.000711	0.000145
0.049429	0.009409	3.363732	0.020842	0.003003	0.000715	0.000149
0.049429	0.009818	3.362820	0.019715	0.003035	0.000718	0.000152
0.049429	0.010227	3.362010	0.018479	0.003065	0.000722	0.000154
0.049429	0.010636	3.361287	0.017146	0.003096	0.000729	0.000155
0.049429	0.011045	3.360650	0.015721	0.003129	0.000741	0.000154
0.049429	0.011454	3.360087	0.014226	0.003164	0.000760	0.000154
0.049429	0.011863	3.359581	0.012682	0.003202	0.000786	0.000154
0.049429	0.012272	3.359085	0.011142	0.003243	0.000818	0.000156
0.049429	0.012681	3.358565	0.009596	0.003285	0.000856	0.000160
0.049429	0.013090	3.358023	0.008064	0.003329	0.000898	0.000165
0.049429	0.013499	3.357468	0.006542	0.003369	0.000942	0.000170
0.049429	0.013908	3.356906	0.004993	0.003405	0.000987	0.000174
0.049429	0.014318	3.356373	0.003389	0.003433	0.001033	0.000174
0.049429	0.014727	3.355907	0.001685	0.003453	0.001081	0.000172
0.049429	0.015136	3.355526	-0.000144	0.003464	0.001129	0.000169
0.049429	0.015545	3.355266	-0.002104	0.003470	0.001176	0.000169
0.049429	0.015954	3.355101	-0.004215	0.003479	0.001222	0.000172
0.049429	0.016363	3.354990	-0.006433	0.003496	0.001267	0.000180
0.049429	0.016772	3.354916	-0.008721	0.003525	0.001312	0.000189
0.049429	0.017181	3.354836	-0.011037	0.003566	0.001360	0.000197
0.049429	0.017590	3.354745	-0.013336	0.003614	0.001411	0.000202
0.049429	0.017999	3.354657	-0.015594	0.003658	0.001463	0.000204
0.049429	0.018408	3.354587	-0.017812	0.003694	0.001516	0.000205
0.049429	0.018817	3.354597	-0.020020	0.003720	0.001568	0.000209
0.049429	0.019226	3.354687	-0.022192	0.003738	0.001619	0.000217
0.049429	0.019635	3.354858	-0.024306	0.003756	0.001671	0.000228
0.049838	0.000409	2.599581	0.017291	0.032480	0.003477	0.000569
0.049838	0.000818	2.731456	0.017981	0.022062	0.002673	0.000378
0.049838	0.001227	2.872891	0.018986	0.013173	0.001929	0.000225
0.049838	0.001636	3.010215	0.020247	0.007589	0.001394	0.000140
0.049838	0.002045	3.131000	0.021643	0.004673	0.001053	0.000104
0.049838	0.002454	3.227308	0.023024	0.003425	0.000857	0.000097
0.049838	0.002864	3.296932	0.024268	0.003000	0.000751	0.000100
0.049838	0.003273	3.342521	0.025303	0.002894	0.000696	0.000104
0.049838	0.003682	3.366974	0.026167	0.002875	0.000667	0.000104
0.049838	0.004091	3.376155	0.026695	0.002868	0.000652	0.000101
0.049838	0.004500	3.378360	0.026974	0.002864	0.000645	0.000095
0.049838	0.004909	3.378066	0.027063	0.002861	0.000641	0.000089
0.049838	0.005318	3.377095	0.026982	0.002858	0.000638	0.000085
0.049838	0.005727	3.376021	0.026736	0.002853	0.000638	0.000085
0.049838	0.006136	3.374947	0.026346	0.002847	0.000639	0.000089
0.049838	0.006545	3.373891	0.025840	0.002840	0.000642	0.000097
0.049838	0.006954	3.372838	0.025225	0.002836	0.000647	0.000106
0.049838	0.007363	3.371782	0.024534	0.002839	0.000654	0.000117
0.049838	0.007772	3.370725	0.023783	0.002849	0.000662	0.000127
0.049838	0.008181	3.369670	0.022985	0.002866	0.000670	0.000135
0.049838	0.008591	3.368635	0.022150	0.002889	0.000678	0.000142
0.049838	0.009000	3.367636	0.021247	0.002917	0.000684	0.000147
0.049838	0.009409	3.366705	0.020276	0.002947	0.000688	0.000152
0.049838	0.009818	3.365853	0.019190	0.002976	0.000691	0.000155
0.049838	0.010227	3.365079	0.017989	0.003003	0.000694	0.000158
0.049838	0.010636	3.364382	0.016684	0.003030	0.000701	0.000159
0.049838	0.011045	3.363758	0.015281	0.003059	0.000714	0.000159
0.049838	0.011454	3.363201	0.013805	0.003090	0.000732	0.000159
0.049838	0.011863	3.362700	0.012282	0.003123	0.000757	0.000160
0.049838	0.012272	3.362215	0.010765	0.003158	0.000788	0.000162
0.049838	0.012681	3.361720	0.009247	0.003194	0.000824	0.000165
0.049838	0.013090	3.361211	0.007748	0.003231	0.000865	0.000170
0.049838	0.013499	3.360692	0.006264	0.003266	0.000907	0.000175
0.049838	0.013908	3.360171	0.004757	0.003297	0.000950	0.000178
0.049838	0.014318	3.359674	0.003199	0.003321	0.000994	0.000178
0.049838	0.014727	3.359228	0.001539	0.003337	0.001040	0.000177
0.049838	0.015136	3.358845	-0.000245	0.003346	0.001087	0.000174
0.049838	0.015545	3.358555	-0.002166	0.003351	0.001133	0.000174
0.049838	0.015954	3.358334	-0.004243	0.003357	0.001178	0.000177
0.049838	0.016363	3.358164	-0.006429	0.003372	0.001222	0.000184
0.049838	0.016772	3.358035	-0.008688	0.003398	0.001267	0.000193
0.049838	0.017181	3.357915	-0.010973	0.003436	0.001315	0.000201
0.049838	0.017590	3.357816	-0.013238	0.003481	0.001366	0.000206
0.049838	0.017999	3.357746	-0.015452	0.003524	0.001418	0.000209
0.049838	0.018408	3.357719	-0.017613	0.003560	0.001472	0.000211
0.049838	0.018817	3.357785	-0.019748	0.003588	0.001524	0.000215
0.049838	0.019226	3.357942	-0.021830	0.003608	0.001576	0.000223
0.049838	0.019635	3.358184	-0.023842	0.003629	0.001628	0.000232
0.050247	0.000409	2.610134	0.016707	0.031631	0.003243	0.000613
0.050247	0.000818	2.738903	0.017197	0.021486	0.002500	0.000404
0.050247	0.001227	2.877581	0.018018	0.012836	0.001810	0.000236
0.050247	0.001636	3.012786	0.019130	0.007406	0.001313	0.000142
0.050247	0.002045	3.132204	0.020426	0.004574	0.000998	0.000103
0.050247	0.002454	3.227826	0.021756	0.003365	0.000815	0.000095
0.050247	0.002864	3.297265	0.022989	0.002956	0.000717	0.000098
0.050247	0.003273	3.342964	0.024042	0.002855	0.000667	0.000102
0.050247	0.003682	3.367900	0.024946	0.002838	0.000640	0.000103
0.050247	0.004091	3.377443	0.025517	0.002832	0.000627	0.000100
0.050247	0.004500	3.379900	0.025835	0.002828	0.000620	0.000095
0.050247	0.004909	3.379783	0.025958	0.002825	0.000617	0.000090
0.050247	0.005318	3.378940	0.025908	0.002821	0.000614	0.000087
0.050247	0.005727	3.377957	0.025695	0.002816	0.000614	0.000088
0.050247	0.006136	3.376954	0.025341	0.002809	0.000615	0.000093
0.050247	0.006545	3.375958	0.024876	0.002801	0.000618	0.000100
0.050247	0.006954	3.374960	0.024307	0.002797	0.000622	0.000109
0.050247	0.007363	3.373963	0.023671	0.002798	0.000629	0.000119
0.050247	0.007772	3.372971	0.022980	0.002806	0.000636	0.000129
0.050247	0.008181	3.371987	0.022247	0.002821	0.000644	0.000137
0.050247	0.008591	3.371024	0.021480	0.002843	0.000652	0.000144
0.050247	0.009000	3.370091	0.020645	0.002869	0.000658	0.000150
0.050247	0.009409	3.369212	0.019738	0.002896	0.000662	0.000155
0.050247	0.009818	3.368400	0.018711	0.002922	0.000665	0.000159
0.050247	0.010227	3.367654	0.017563	0.002947	0.000669	0.000162
0.050247	0.010636	3.366982	0.016302	0.002971	0.000676	0.000163
0.050247	0.011045	3.366383	0.014936	0.002996	0.000688	0.000164
0.050247	0.011454	3.365850	0.013488	0.003022	0.000705	0.000164
0.050247	0.011863	3.365378	0.011988	0.003050	0.000729	0.000165
0.050247	0.012272	3.364929	0.010493	0.003080	0.000759	0.000167
0.050247	0.012681	3.364481	0.008999	0.003111	0.000794	0.000171
0.050247	0.013090	3.364028	0.007525	0.003142	0.000833	0.000175
0.050247	0.013499	3.363568	0.006071	0.003172	0.000874	0.000179
0.050247	0.013908	3.363106	0.004596	0.003198	0.000915	0.000182
0.050247	0.014318	3.362660	0.003076	0.003218	0.000958	0.000182
0.050247	0.014727	3.362249	0.001455	0.003232	0.001002	0.000181
0.050247	0.015136	3.361880	-0.000292	0.003238	0.001047	0.000179
0.050247	0.015545	3.361576	-0.002178	0.003241	0.001092	0.000179
0.050247	0.015954	3.361317	-0.004222	0.003246	0.001137	0.000182
0.050247	0.016363	3.361099	-0.006376	0.003259	0.001180	0.000189
0.050247	0.016772	3.360924	-0.008602	0.003283	0.001225	0.000197
0.050247	0.017181	3.360773	-0.010849	0.003318	0.001273	0.000205
0.050247	0.017590	3.360672	-0.013066	0.003360	0.001324	0.000211
0.050247	0.017999	3.360629	-0.015219	0.003402	0.001377	0.000215
0.050247	0.018408	3.360663	-0.017302	0.003439	0.001431	0.000217
0.050247	0.018817	3.360814	-0.019342	0.003468	0.001483	0.000221
0.050247	0.019226	3.361078	-0.021313	0.003492	0.001536	0.000228
0.050247	0.019635	3.361440	-0.023203	0.003515	0.001589	0.000237
0.050656	0.000409	2.617668	0.016081	0.030971	0.003037	0.000668
0.050656	0.000818	2.744040	0.016420	0.021036	0.002346	0.000438
0.050656	0.001227	2.880631	0.017103	0.012569	0.001704	0.000253
0.050656	0.001636	3.014286	0.018106	0.007258	0.001242	0.000148
0.050656	0.002045	3.132766	0.019327	0.004492	0.000948	0.000104
0.050656	0.002454	3.227992	0.020621	0.003313	0.000778	0.000094
0.050656	0.002864	3.297416	0.021848	0.002916	0.000687	0.000097
0.050656	0.003273	3.343309	0.022914	0.002819	0.000640	0.000101
0.050656	0.003682	3.368710	0.023851	0.002804	0.000616	0.000102
0.050656	0.004091	3.378594	0.024457	0.002799	0.000604	0.000100
0.050656	0.004500	3.381283	0.024805	0.002796	0.000598	0.000096
0.050656	0.004909	3.381327	0.024954	0.002792	0.000595	0.000092
0.050656	0.005318	3.380603	0.024928	0.002788	0.000593	0.000090
0.050656	0.005727	3.379708	0.024737	0.002782	0.000592	0.000091
0.050656	0.006136	3.378775	0.024407	0.002775	0.000593	0.000096
0.050656	0.006545	3.377837	0.023967	0.002767	0.000595	0.000103
0.050656	0.006954	3.376887	0.023429	0.002762	0.000600	0.000112
0.050656	0.007363	3.375934	0.022833	0.002762	0.000606	0.000121
0.050656	0.007772	3.374982	0.022190	0.002769	0.000613	0.000131
0.050656	0.008181	3.374037	0.021515	0.002783	0.000621	0.000139
0.050656	0.008591	3.373111	0.020814	0.002802	0.000628	0.000146
0.050656	0.009000	3.372209	0.020050	0.002826	0.000635	0.000152
0.050656	0.009409	3.371356	0.019215	0.002851	0.000639	0.000157
0.050656	0.009818	3.370564	0.018260	0.002875	0.000642	0.000162
0.050656	0.010227	3.369835	0.017178	0.002897	0.000646	0.000166
0.050656	0.010636	3.369186	0.015975	0.002918	0.000652	0.000168
0.050656	0.011045	3.368614	0.014659	0.002940	0.000664	0.000168
0.050656	0.011454	3.368116	0.013251	0.002962	0.000682	0.000169
0.050656	0.011863	3.367683	0.011783	0.002986	0.000705	0.000170
0.050656	0.012272	3.367283	0.010315	0.003011	0.000734	0.000172
0.050656	0.012681	3.366893	0.008845	0.003037	0.000767	0.000176
0.050656	0.013090	3.366504	0.007393	0.003064	0.000805	0.000180
0.050656	0.013499	3.366110	0.005962	0.003089	0.000844	0.000184
0.050656	0.013908	3.365712	0.004511	0.003111	0.000884	0.000186
0.050656	0.014318	3.365320	0.003018	0.003128	0.000925	0.000186
0.050656	0.014727	3.364948	0.001424	0.003138	0.000967	0.000185
0.050656	0.015136	3.364598	-0.000296	0.003143	0.001011	0.000184
0.050656	0.015545	3.364292	-0.002154	0.003145	0.001055	0.000184
0.050656	0.015954	3.364010	-0.004167	0.003149	0.001099	0.000187
0.050656	0.016363	3.363762	-0.006286	0.003159	0.001142	0.000193
0.050656	0.016772	3.363560	-0.008469	0.003181	0.001187	0.000201
0.050656	0.017181	3.363398	-0.010661	0.003214	0.001235	0.000210
0.050656	0.017590	3.363315	-0.012811	0.003255	0.001286	0.000216
0.050656	0.017999	3.363324	-0.014879	0.003296	0.001339	0.000220
0.050656	0.018408	3.363447	-0.016863	0.003333	0.001394	0.000223
0.050656	0.018817	3.363716	-0.018785	0.003365	0.001448	0.000228
0.050656	0.019226	3.364122	-0.020627	0.003391	0.001501	0.000234
0.050656	0.019635	3.364641	-0.022384	0.003416	0.001554	0.000243
0.051065	0.000409	2.624450	0.015636	0.030516	0.002861	0.000733
0.051065	0.000818	2.748600	0.015833	0.020720	0.002214	0.000478
0.051065	0.001227	2.883266	0.016383	0.012378	0.001613	0.000273
0.051065	0.001636	3.015502	0.017279	0.007149	0.001180	0.000156
0.051065	0.002045	3.133137	0.018425	0.004428	0.000904	0.000106
0.051065	0.002454	3.228018	0.019677	0.003269	0.000745	0.000093
0.051065	0.002864	3.297445	0.020887	0.002880	0.000660	0.000095
0.051065	0.003273	3.343525	0.021957	0.002787	0.000617	0.000100
0.051065	0.003682	3.369354	0.022916	0.002774	0.000595	0.000102
0.051065	0.004091	3.379541	0.023544	0.002770	0.000584	0.000100
0.051065	0.004500	3.382429	0.023911	0.002767	0.000579	0.000096
0.051065	0.004909	3.382607	0.024076	0.002763	0.000576	0.000093
0.051065	0.005318	3.381983	0.024063	0.002759	0.000574	0.000092
0.051065	0.005727	3.381169	0.023883	0.002753	0.000573	0.000094
0.051065	0.006136	3.380304	0.023563	0.002746	0.000573	0.000099
0.051065	0.006545	3.379423	0.023135	0.002738	0.000576	0.000106
0.051065	0.006954	3.378517	0.022616	0.002732	0.000580	0.000115
0.051065	0.007363	3.377596	0.022048	0.002732	0.000586	0.000124
0.051065	0.007772	3.376665	0.021443	0.002737	0.000593	0.000133
0.051065	0.008181	3.375733	0.020819	0.002750	0.000601	0.000141
0.051065	0.008591	3.374813	0.020179	0.002768	0.000608	0.000147
0.051065	0.009000	3.373916	0.019484	0.002790	0.000614	0.000154
0.051065	0.009409	3.373065	0.018721	0.002813	0.000618	0.000160
0.051065	0.009818	3.372278	0.017840	0.002835	0.000622	0.000165
0.051065	0.010227	3.371559	0.016830	0.002855	0.000626	0.000169
0.051065	0.010636	3.370926	0.015694	0.002873	0.000632	0.000172
0.051065	0.011045	3.370382	0.014436	0.002892	0.000644	0.000173
0.051065	0.011454	3.369919	0.013078	0.002911	0.000661	0.000173
0.051065	0.011863	3.369530	0.011651	0.002932	0.000683	0.000175
0.051065	0.012272	3.369181	0.010216	0.002953	0.000711	0.000177
0.051065	0.012681	3.368848	0.008774	0.002975	0.000744	0.000181
0.051065	0.013090	3.368522	0.007344	0.002997	0.000780	0.000184
0.051065	0.013499	3.368189	0.005932	0.003018	0.000817	0.000188
0.051065	0.013908	3.367850	0.004496	0.003037	0.000856	0.000190
0.051065	0.014318	3.367508	0.003019	0.003050	0.000895	0.000190
0.051065	0.014727	3.367175	0.001440	0.003059	0.000936	0.000189
0.051065	0.015136	3.366852	-0.000262	0.003062	0.000979	0.000188
0.051065	0.015545	3.366560	-0.002095	0.003063	0.001022	0.000188
0.051065	0.015954	3.366285	-0.004074	0.003065	0.001066	0.000191
0.051065	0.016363	3.366041	-0.006146	0.003075	0.001109	0.000197
0.051065	0.016772	3.365853	-0.008269	0.003096	0.001153	0.000206
0.051065	0.017181	3.365723	-0.010387	0.003127	0.001201	0.000214
0.051065	0.017590	3.365698	-0.012444	0.003166	0.001253	0.000221
0.051065	0.017999	3.365797	-0.014408	0.003207	0.001307	0.000226
0.051065	0.018408	3.366043	-0.016273	0.003244	0.001362	0.000230
0.051065	0.018817	3.366462	-0.018066	0.003278	0.001416	0.000234
0.051065	0.019226	3.367039	-0.019773	0.003307	0.001471	0.000241
0.051065	0.019635	3.367737	-0.021399	0.003334	0.001524	0.000249
0.051474	0.000409	2.631261	0.015540	0.030261	0.002714	0.000805
0.051474	0.000818	2.753185	0.015563	0.020539	0.002104	0.000525
0.051474	0.001227	2.885921	0.015949	0.012262	0.001537	0.000297
0.051474	0.001636	3.016729	0.016706	0.007078	0.001128	0.000166
0.051474	0.002045	3.133511	0.017747	0.004381	0.000868	0.000109
0.051474	0.002454	3.228043	0.018932	0.003234	0.000718	0.000093
0.051474	0.002864	3.297468	0.020105	0.002850	0.000637	0.000095
0.051474	0.003273	3.343732	0.021160	0.002759	0.000596	0.000099
0.051474	0.003682	3.369981	0.022126	0.002748	0.000576	0.000101
0.051474	0.004091	3.380465	0.022762	0.002745	0.000567	0.000100
0.051474	0.004500	3.383543	0.023136	0.002742	0.000562	0.000097
0.051474	0.004909	3.383845	0.023304	0.002739	0.000559	0.000094
