x	 y	 U	 V	 t11	 t22	 t12
0.048611	0.013908	2.057132	0.017420	0.000856	0.000416	0.000020
0.048611	0.014318	2.056559	0.016616	0.000874	0.000435	0.000020
0.048611	0.014727	2.056055	0.015772	0.000892	0.000457	0.000021
0.048611	0.015136	2.055645	0.014889	0.000911	0.000480	0.000024
0.048611	0.015545	2.055357	0.013926	0.000930	0.000501	0.000028
0.048611	0.015954	2.055190	0.012883	0.000948	0.000521	0.000033
0.048611	0.016363	2.055075	0.011779	0.000965	0.000539	0.000038
0.048611	0.016772	2.054997	0.010658	0.000979	0.000555	0.000042
0.048611	0.017181	2.054966	0.009518	0.000992	0.000571	0.000045
0.048611	0.017590	2.054914	0.008376	0.001005	0.000587	0.000047
0.048611	0.017999	2.054900	0.007248	0.001017	0.000604	0.000048
0.048611	0.018408	2.054916	0.006110	0.001030	0.000621	0.000048
0.048611	0.018817	2.054972	0.004971	0.001044	0.000640	0.000048
0.048611	0.019226	2.055087	0.003811	0.001059	0.000658	0.000049
0.048611	0.019635	2.055213	0.002643	0.001078	0.000676	0.000051
0.049020	0.000409	1.300560	0.013341	0.009085	0.001158	0.000123
0.049020	0.000818	1.422357	0.014480	0.006039	0.000923	0.000071
0.049020	0.001227	1.554357	0.015927	0.003464	0.000707	0.000032
0.049020	0.001636	1.684659	0.017596	0.001864	0.000550	0.000013
0.049020	0.002045	1.802066	0.019358	0.001038	0.000446	0.000007
0.049020	0.002454	1.898802	0.021065	0.000688	0.000378	0.000008
0.049020	0.002864	1.971816	0.022605	0.000569	0.000335	0.000009
0.049020	0.003273	2.022340	0.023914	0.000541	0.000309	0.000009
0.049020	0.003682	2.051592	0.025002	0.000539	0.000294	0.000010
0.049020	0.004091	2.066115	0.025809	0.000543	0.000287	0.000011
0.049020	0.004500	2.072178	0.026392	0.000551	0.000285	0.000013
0.049020	0.004909	2.074000	0.026800	0.000559	0.000285	0.000015
0.049020	0.005318	2.074033	0.027061	0.000568	0.000286	0.000017
0.049020	0.005727	2.073459	0.027207	0.000576	0.000287	0.000018
0.049020	0.006136	2.072704	0.027250	0.000584	0.000289	0.000018
0.049020	0.006545	2.071906	0.027218	0.000591	0.000291	0.000018
0.049020	0.006954	2.071057	0.027127	0.000599	0.000292	0.000018
0.049020	0.007363	2.070133	0.026994	0.000606	0.000293	0.000017
0.049020	0.007772	2.069146	0.026822	0.000614	0.000293	0.000017
0.049020	0.008181	2.068105	0.026604	0.000623	0.000294	0.000016
0.049020	0.008591	2.067064	0.026331	0.000633	0.000296	0.000016
0.049020	0.009000	2.066089	0.025983	0.000643	0.000300	0.000016
0.049020	0.009409	2.065204	0.025538	0.000654	0.000305	0.000017
0.049020	0.009818	2.064424	0.024971	0.000664	0.000311	0.000019
0.049020	0.010227	2.063765	0.024302	0.000674	0.000318	0.000022
0.049020	0.010636	2.063194	0.023563	0.000683	0.000325	0.000025
0.049020	0.011045	2.062711	0.022759	0.000693	0.000333	0.000028
0.049020	0.011454	2.062307	0.021920	0.000703	0.000340	0.000030
0.049020	0.011863	2.061926	0.021071	0.000714	0.000348	0.000030
0.049020	0.012272	2.061535	0.020237	0.000727	0.000355	0.000029
0.049020	0.012681	2.061101	0.019431	0.000742	0.000363	0.000028
0.049020	0.013090	2.060607	0.018670	0.000759	0.000372	0.000026
0.049020	0.013499	2.060069	0.017918	0.000776	0.000383	0.000024
0.049020	0.013908	2.059478	0.017166	0.000794	0.000399	0.000022
0.049020	0.014318	2.058891	0.016393	0.000811	0.000418	0.000022
0.049020	0.014727	2.058357	0.015577	0.000828	0.000439	0.000023
0.049020	0.015136	2.057907	0.014720	0.000845	0.000461	0.000026
0.049020	0.015545	2.057567	0.013784	0.000862	0.000482	0.000030
0.049020	0.015954	2.057342	0.012771	0.000879	0.000501	0.000035
0.049020	0.016363	2.057188	0.011694	0.000894	0.000518	0.000040
0.049020	0.016772	2.057087	0.010602	0.000908	0.000534	0.000044
0.049020	0.017181	2.057041	0.009491	0.000920	0.000549	0.000047
0.049020	0.017590	2.056991	0.008375	0.000932	0.000565	0.000048
0.049020	0.017999	2.056968	0.007271	0.000944	0.000582	0.000049
0.049020	0.018408	2.056961	0.006155	0.000956	0.000599	0.000048
0.049020	0.018817	2.056972	0.005040	0.000969	0.000618	0.000048
0.049020	0.019226	2.057019	0.003906	0.000983	0.000636	0.000049
0.049020	0.019635	2.057066	0.002769	0.001001	0.000654	0.000050
0.049429	0.000409	1.307799	0.013029	0.009244	0.001094	0.000134
0.049429	0.000818	1.427322	0.014028	0.006126	0.000873	0.000079
0.049429	0.001227	1.557302	0.015336	0.003493	0.000670	0.000037
0.049429	0.001636	1.686067	0.016883	0.001861	0.000523	0.000016
0.049429	0.002045	1.802517	0.018552	0.001020	0.000425	0.000009
0.049429	0.002454	1.898844	0.020197	0.000664	0.000361	0.000009
0.049429	0.002864	1.971855	0.021705	0.000544	0.000321	0.000010
0.049429	0.003273	2.022617	0.023008	0.000515	0.000296	0.000010
0.049429	0.003682	2.052367	0.024111	0.000511	0.000282	0.000010
0.049429	0.004091	2.067279	0.024941	0.000514	0.000276	0.000012
0.049429	0.004500	2.073601	0.025551	0.000520	0.000274	0.000014
0.049429	0.004909	2.075557	0.025989	0.000526	0.000274	0.000016
0.049429	0.005318	2.075631	0.026280	0.000533	0.000275	0.000018
0.049429	0.005727	2.075029	0.026457	0.000540	0.000276	0.000019
0.049429	0.006136	2.074231	0.026530	0.000546	0.000277	0.000019
0.049429	0.006545	2.073399	0.026528	0.000553	0.000279	0.000019
0.049429	0.006954	2.072548	0.026466	0.000560	0.000280	0.000019
0.049429	0.007363	2.071670	0.026359	0.000567	0.000281	0.000018
0.049429	0.007772	2.070770	0.026213	0.000574	0.000282	0.000018
0.049429	0.008181	2.069852	0.026020	0.000581	0.000282	0.000018
0.049429	0.008591	2.068942	0.025771	0.000589	0.000284	0.000018
0.049429	0.009000	2.068079	0.025448	0.000599	0.000287	0.000018
0.049429	0.009409	2.067281	0.025027	0.000608	0.000292	0.000019
0.049429	0.009818	2.066558	0.024485	0.000617	0.000298	0.000021
0.049429	0.010227	2.065930	0.023838	0.000625	0.000305	0.000024
0.049429	0.010636	2.065379	0.023119	0.000633	0.000312	0.000027
0.049429	0.011045	2.064904	0.022334	0.000641	0.000319	0.000029
0.049429	0.011454	2.064499	0.021515	0.000650	0.000326	0.000031
0.049429	0.011863	2.064120	0.020687	0.000660	0.000333	0.000032
0.049429	0.012272	2.063737	0.019878	0.000671	0.000340	0.000031
0.049429	0.012681	2.063318	0.019100	0.000685	0.000347	0.000030
0.049429	0.013090	2.062842	0.018370	0.000700	0.000356	0.000028
0.049429	0.013499	2.062316	0.017652	0.000716	0.000367	0.000026
0.049429	0.013908	2.061738	0.016932	0.000733	0.000382	0.000025
0.049429	0.014318	2.061156	0.016192	0.000748	0.000400	0.000025
0.049429	0.014727	2.060613	0.015406	0.000764	0.000420	0.000026
0.049429	0.015136	2.060144	0.014578	0.000780	0.000442	0.000028
0.049429	0.015545	2.059771	0.013669	0.000795	0.000462	0.000032
0.049429	0.015954	2.059504	0.012684	0.000811	0.000480	0.000037
0.049429	0.016363	2.059321	0.011634	0.000825	0.000497	0.000041
0.049429	0.016772	2.059198	0.010568	0.000838	0.000513	0.000045
0.049429	0.017181	2.059134	0.009483	0.000849	0.000528	0.000048
0.049429	0.017590	2.059079	0.008391	0.000861	0.000543	0.000049
0.049429	0.017999	2.059044	0.007310	0.000872	0.000560	0.000049
0.049429	0.018408	2.059017	0.006218	0.000884	0.000577	0.000049
0.049429	0.018817	2.058998	0.005131	0.000896	0.000596	0.000048
0.049429	0.019226	2.059001	0.004031	0.000909	0.000615	0.000049
0.049429	0.019635	2.059005	0.002935	0.000925	0.000632	0.000050
0.049838	0.000409	1.313449	0.012577	0.009425	0.001031	0.000145
0.049838	0.000818	1.431023	0.013461	0.006227	0.000825	0.000087
0.049838	0.001227	1.559288	0.014658	0.003531	0.000635	0.000042
0.049838	0.001636	1.686775	0.016112	0.001862	0.000497	0.000019
0.049838	0.002045	1.802463	0.017715	0.001005	0.000404	0.000011
0.049838	0.002454	1.898508	0.019323	0.000643	0.000345	0.000010
0.049838	0.002864	1.971589	0.020817	0.000520	0.000307	0.000010
0.049838	0.003273	2.022621	0.022126	0.000490	0.000284	0.000011
0.049838	0.003682	2.052858	0.023249	0.000485	0.000270	0.000011
0.049838	0.004091	2.068151	0.024102	0.000486	0.000265	0.000012
0.049838	0.004500	2.074733	0.024735	0.000490	0.000263	0.000014
0.049838	0.004909	2.076839	0.025197	0.000495	0.000263	0.000017
0.049838	0.005318	2.076980	0.025508	0.000500	0.000264	0.000018
0.049838	0.005727	2.076386	0.025706	0.000505	0.000265	0.000020
0.049838	0.006136	2.075577	0.025800	0.000511	0.000267	0.000020
0.049838	0.006545	2.074736	0.025820	0.000517	0.000268	0.000020
0.049838	0.006954	2.073893	0.025783	0.000524	0.000269	0.000020
0.049838	0.007363	2.073053	0.025703	0.000530	0.000270	0.000019
0.049838	0.007772	2.072218	0.025585	0.000536	0.000270	0.000019
0.049838	0.008181	2.071388	0.025423	0.000542	0.000271	0.000019
0.049838	0.008591	2.070571	0.025207	0.000549	0.000272	0.000020
0.049838	0.009000	2.069792	0.024918	0.000556	0.000276	0.000020
0.049838	0.009409	2.069061	0.024531	0.000565	0.000281	0.000022
0.049838	0.009818	2.068388	0.024020	0.000572	0.000286	0.000023
0.049838	0.010227	2.067793	0.023403	0.000580	0.000293	0.000026
0.049838	0.010636	2.067271	0.022709	0.000586	0.000299	0.000028
0.049838	0.011045	2.066820	0.021946	0.000593	0.000306	0.000031
0.049838	0.011454	2.066434	0.021148	0.000600	0.000313	0.000033
0.049838	0.011863	2.066077	0.020341	0.000608	0.000319	0.000033
0.049838	0.012272	2.065723	0.019554	0.000618	0.000325	0.000033
0.049838	0.012681	2.065337	0.018802	0.000631	0.000332	0.000032
0.049838	0.013090	2.064896	0.018100	0.000645	0.000340	0.000030
0.049838	0.013499	2.064399	0.017411	0.000659	0.000351	0.000028
0.049838	0.013908	2.063850	0.016720	0.000674	0.000365	0.000027
0.049838	0.014318	2.063288	0.016010	0.000689	0.000383	0.000027
0.049838	0.014727	2.062753	0.015253	0.000704	0.000403	0.000028
0.049838	0.015136	2.062279	0.014451	0.000718	0.000423	0.000030
0.049838	0.015545	2.061889	0.013570	0.000732	0.000443	0.000034
0.049838	0.015954	2.061592	0.012613	0.000746	0.000460	0.000038
0.049838	0.016363	2.061382	0.011589	0.000759	0.000477	0.000043
0.049838	0.016772	2.061236	0.010550	0.000771	0.000492	0.000047
0.049838	0.017181	2.061149	0.009491	0.000783	0.000507	0.000049
0.049838	0.017590	2.061081	0.008426	0.000793	0.000522	0.000050
0.049838	0.017999	2.061032	0.007372	0.000804	0.000539	0.000050
0.049838	0.018408	2.060994	0.006310	0.000815	0.000557	0.000050
0.049838	0.018817	2.060964	0.005261	0.000827	0.000575	0.000049
0.049838	0.019226	2.060957	0.004205	0.000839	0.000594	0.000049
0.049838	0.019635	2.060959	0.003159	0.000853	0.000611	0.000050
0.050247	0.000409	1.317948	0.011915	0.009629	0.000974	0.000157
0.050247	0.000818	1.433818	0.012737	0.006343	0.000781	0.000094
0.050247	0.001227	1.560599	0.013878	0.003577	0.000602	0.000046
0.050247	0.001636	1.686997	0.015289	0.001868	0.000472	0.000021
0.050247	0.002045	1.802064	0.016867	0.000992	0.000385	0.000012
0.050247	0.002454	1.897914	0.018468	0.000623	0.000329	0.000011
0.050247	0.002864	1.971110	0.019969	0.000498	0.000294	0.000011
0.050247	0.003273	2.022428	0.021294	0.000467	0.000272	0.000011
0.050247	0.003682	2.053133	0.022439	0.000461	0.000260	0.000012
0.050247	0.004091	2.068792	0.023312	0.000460	0.000254	0.000013
0.050247	0.004500	2.075630	0.023961	0.000463	0.000253	0.000015
0.050247	0.004909	2.077895	0.024437	0.000466	0.000253	0.000017
0.050247	0.005318	2.078121	0.024759	0.000470	0.000254	0.000019
0.050247	0.005727	2.077562	0.024967	0.000474	0.000255	0.000020
0.050247	0.006136	2.076768	0.025073	0.000479	0.000256	0.000021
0.050247	0.006545	2.075937	0.025110	0.000485	0.000258	0.000021
0.050247	0.006954	2.075112	0.025093	0.000490	0.000259	0.000021
0.050247	0.007363	2.074303	0.025037	0.000495	0.000259	0.000020
0.050247	0.007772	2.073514	0.024948	0.000500	0.000260	0.000021
0.050247	0.008181	2.072741	0.024821	0.000506	0.000260	0.000021
0.050247	0.008591	2.071986	0.024644	0.000511	0.000262	0.000021
0.050247	0.009000	2.071263	0.024397	0.000518	0.000265	0.000022
0.050247	0.009409	2.070580	0.024050	0.000525	0.000269	0.000024
0.050247	0.009818	2.069947	0.023579	0.000532	0.000275	0.000025
0.050247	0.010227	2.069388	0.022997	0.000538	0.000281	0.000028
0.050247	0.010636	2.068902	0.022335	0.000543	0.000288	0.000030
0.050247	0.011045	2.068487	0.021599	0.000548	0.000294	0.000032
0.050247	0.011454	2.068136	0.020824	0.000554	0.000300	0.000034
0.050247	0.011863	2.067818	0.020039	0.000561	0.000306	0.000035
0.050247	0.012272	2.067506	0.019274	0.000570	0.000312	0.000035
0.050247	0.012681	2.067166	0.018547	0.000581	0.000318	0.000034
0.050247	0.013090	2.066769	0.017868	0.000594	0.000326	0.000032
0.050247	0.013499	2.066312	0.017205	0.000607	0.000336	0.000031
0.050247	0.013908	2.065800	0.016539	0.000621	0.000350	0.000029
0.050247	0.014318	2.065265	0.015854	0.000635	0.000367	0.000029
0.050247	0.014727	2.064744	0.015120	0.000648	0.000386	0.000030
0.050247	0.015136	2.064272	0.014342	0.000661	0.000406	0.000032
0.050247	0.015545	2.063868	0.013485	0.000674	0.000425	0.000036
0.050247	0.015954	2.063547	0.012553	0.000687	0.000442	0.000040
0.050247	0.016363	2.063310	0.011555	0.000699	0.000458	0.000044
0.050247	0.016772	2.063138	0.010544	0.000711	0.000472	0.000048
0.050247	0.017181	2.063026	0.009515	0.000721	0.000487	0.000050
0.050247	0.017590	2.062945	0.008482	0.000732	0.000503	0.000052
0.050247	0.017999	2.062889	0.007463	0.000742	0.000519	0.000051
0.050247	0.018408	2.062854	0.006442	0.000753	0.000537	0.000050
0.050247	0.018817	2.062839	0.005441	0.000764	0.000556	0.000049
0.050247	0.019226	2.062857	0.004441	0.000775	0.000574	0.000049
0.050247	0.019635	2.062899	0.003456	0.000788	0.000591	0.000050
0.050656	0.000409	1.320979	0.011095	0.009854	0.000922	0.000168
0.050656	0.000818	1.435489	0.011910	0.006474	0.000741	0.000102
0.050656	0.001227	1.561107	0.013049	0.003632	0.000573	0.000051
0.050656	0.001636	1.686684	0.014465	0.001880	0.000450	0.000024
0.050656	0.002045	1.801324	0.016056	0.000983	0.000368	0.000014
0.050656	0.002454	1.897104	0.017677	0.000606	0.000315	0.000011
0.050656	0.002864	1.970483	0.019200	0.000479	0.000282	0.000011
0.050656	0.003273	2.022114	0.020548	0.000447	0.000261	0.000012
0.050656	0.003682	2.053267	0.021711	0.000439	0.000250	0.000012
0.050656	0.004091	2.069281	0.022599	0.000438	0.000245	0.000014
0.050656	0.004500	2.076369	0.023259	0.000438	0.000244	0.000016
0.050656	0.004909	2.078794	0.023740	0.000440	0.000244	0.000018
0.050656	0.005318	2.079116	0.024064	0.000443	0.000245	0.000019
0.050656	0.005727	2.078608	0.024273	0.000446	0.000246	0.000021
0.050656	0.006136	2.077846	0.024385	0.000450	0.000247	0.000021
0.050656	0.006545	2.077040	0.024430	0.000455	0.000249	0.000021
0.050656	0.006954	2.076239	0.024426	0.000460	0.000250	0.000021
0.050656	0.007363	2.075459	0.024388	0.000465	0.000250	0.000021
0.050656	0.007772	2.074704	0.024325	0.000469	0.000250	0.000022
0.050656	0.008181	2.073970	0.024231	0.000474	0.000250	0.000022
0.050656	0.008591	2.073255	0.024093	0.000478	0.000252	0.000023
0.050656	0.009000	2.072568	0.023889	0.000484	0.000255	0.000024
0.050656	0.009409	2.071920	0.023588	0.000490	0.000259	0.000025
0.050656	0.009818	2.071319	0.023160	0.000496	0.000265	0.000027
0.050656	0.010227	2.070792	0.022620	0.000501	0.000271	0.000029
0.050656	0.010636	2.070342	0.021995	0.000505	0.000277	0.000031
0.050656	0.011045	2.069968	0.021290	0.000509	0.000283	0.000033
0.050656	0.011454	2.069660	0.020543	0.000514	0.000289	0.000035
0.050656	0.011863	2.069388	0.019782	0.000520	0.000294	0.000036
0.050656	0.012272	2.069125	0.019041	0.000527	0.000299	0.000036
0.050656	0.012681	2.068834	0.018335	0.000537	0.000305	0.000036
0.050656	0.013090	2.068486	0.017678	0.000548	0.000312	0.000034
0.050656	0.013499	2.068070	0.017037	0.000561	0.000322	0.000032
0.050656	0.013908	2.067595	0.016390	0.000574	0.000336	0.000031
0.050656	0.014318	2.067086	0.015724	0.000587	0.000352	0.000031
0.050656	0.014727	2.066579	0.015009	0.000599	0.000371	0.000032
0.050656	0.015136	2.066107	0.014249	0.000611	0.000390	0.000034
0.050656	0.015545	2.065690	0.013412	0.000623	0.000408	0.000037
0.050656	0.015954	2.065346	0.012504	0.000635	0.000425	0.000041
0.050656	0.016363	2.065084	0.011533	0.000647	0.000440	0.000045
0.050656	0.016772	2.064888	0.010555	0.000657	0.000455	0.000049
0.050656	0.017181	2.064758	0.009564	0.000668	0.000469	0.000052
0.050656	0.017590	2.064671	0.008575	0.000678	0.000485	0.000053
0.050656	0.017999	2.064623	0.007604	0.000688	0.000502	0.000052
0.050656	0.018408	2.064614	0.006637	0.000698	0.000520	0.000051
0.050656	0.018817	2.064641	0.005697	0.000709	0.000538	0.000049
0.050656	0.019226	2.064717	0.004764	0.000719	0.000557	0.000049
0.050656	0.019635	2.064832	0.003847	0.000730	0.000574	0.000050
0.051065	0.000409	1.323040	0.010150	0.010095	0.000877	0.000179
0.051065	0.000818	1.436435	0.011012	0.006615	0.000706	0.000109
0.051065	0.001227	1.561113	0.012203	0.003693	0.000547	0.000055
0.051065	0.001636	1.686043	0.013671	0.001895	0.000431	0.000026
0.051065	0.002045	1.800376	0.015311	0.000977	0.000353	0.000015
0.051065	0.002454	1.896149	0.016977	0.000593	0.000303	0.000012
0.051065	0.002864	1.969732	0.018536	0.000463	0.000271	0.000012
0.051065	0.003273	2.021670	0.019909	0.000429	0.000252	0.000012
0.051065	0.003682	2.053234	0.021088	0.000421	0.000241	0.000013
0.051065	0.004091	2.069575	0.021985	0.000418	0.000236	0.000014
0.051065	0.004500	2.076899	0.022647	0.000418	0.000235	0.000016
0.051065	0.004909	2.079485	0.023126	0.000418	0.000236	0.000018
0.051065	0.005318	2.079914	0.023446	0.000420	0.000236	0.000020
0.051065	0.005727	2.079479	0.023650	0.000422	0.000237	0.000021
0.051065	0.006136	2.078771	0.023760	0.000426	0.000239	0.000021
0.051065	0.006545	2.078008	0.023806	0.000430	0.000240	0.000022
0.051065	0.006954	2.077241	0.023808	0.000435	0.000241	0.000022
0.051065	0.007363	2.076491	0.023784	0.000439	0.000242	0.000022
0.051065	0.007772	2.075760	0.023741	0.000443	0.000242	0.000022
0.051065	0.008181	2.075046	0.023676	0.000446	0.000242	0.000023
0.051065	0.008591	2.074350	0.023575	0.000450	0.000243	0.000024
0.051065	0.009000	2.073683	0.023413	0.000455	0.000246	0.000025
0.051065	0.009409	2.073058	0.023157	0.000460	0.000250	0.000027
0.051065	0.009818	2.072485	0.022776	0.000465	0.000256	0.000028
0.051065	0.010227	2.071992	0.022280	0.000470	0.000261	0.000030
0.051065	0.010636	2.071582	0.021696	0.000473	0.000267	0.000032
0.051065	0.011045	2.071252	0.021029	0.000476	0.000273	0.000034
0.051065	0.011454	2.070991	0.020315	0.000480	0.000279	0.000036
0.051065	0.011863	2.070768	0.019584	0.000484	0.000284	0.000037
0.051065	0.012272	2.070554	0.018868	0.000490	0.000288	0.000037
0.051065	0.012681	2.070309	0.018186	0.000499	0.000294	0.000037
0.051065	0.013090	2.070004	0.017547	0.000510	0.000301	0.000036
0.051065	0.013499	2.069625	0.016922	0.000521	0.000310	0.000034
0.051065	0.013908	2.069181	0.016287	0.000534	0.000323	0.000033
0.051065	0.014318	2.068694	0.015631	0.000545	0.000339	0.000032
0.051065	0.014727	2.068199	0.014926	0.000557	0.000357	0.000033
0.051065	0.015136	2.067729	0.014177	0.000568	0.000376	0.000035
0.051065	0.015545	2.067306	0.013357	0.000579	0.000393	0.000039
0.051065	0.015954	2.066951	0.012472	0.000591	0.000409	0.000043
0.051065	0.016363	2.066675	0.011532	0.000601	0.000425	0.000047
0.051065	0.016772	2.066468	0.010592	0.000612	0.000439	0.000050
0.051065	0.017181	2.066337	0.009649	0.000622	0.000454	0.000053
0.051065	0.017590	2.066263	0.008716	0.000632	0.000469	0.000054
0.051065	0.017999	2.066246	0.007807	0.000641	0.000486	0.000053
0.051065	0.018408	2.066286	0.006906	0.000651	0.000504	0.000051
0.051065	0.018817	2.066384	0.006038	0.000661	0.000523	0.000050
0.051065	0.019226	2.066548	0.005178	0.000671	0.000541	0.000049
0.051065	0.019635	2.066763	0.004331	0.000681	0.000558	0.000050
0.051474	0.000409	1.324308	0.009274	0.010346	0.000839	0.000189
0.051474	0.000818	1.436801	0.010194	0.006763	0.000676	0.000115
0.051474	0.001227	1.560735	0.011444	0.003759	0.000524	0.000058
0.051474	0.001636	1.685179	0.012970	0.001915	0.000414	0.000027
0.051474	0.002045	1.799321	0.014663	0.000975	0.000340	0.000015
0.051474	0.002454	1.895163	0.016373	0.000581	0.000292	0.000012
0.051474	0.002864	1.968991	0.017966	0.000449	0.000262	0.000012
0.051474	0.003273	2.021257	0.019364	0.000414	0.000244	0.000013
0.051474	0.003682	2.053225	0.020554	0.000405	0.000234	0.000013
0.051474	0.004091	2.069891	0.021457	0.000402	0.000229	0.000014
0.051474	0.004500	2.077449	0.022118	0.000400	0.000228	0.000016
0.051474	0.004909	2.080197	0.022592	0.000400	0.000229	0.000018
0.051474	0.005318	2.080734	0.022902	0.000401	0.000229	0.000020
0.051474	0.005727	2.080374	0.023096	0.000402	0.000230	0.000021
