x	 y	 U	 V	 t11	 t22	 t12
0.048611	0.003682	4.142201	0.009943	0.009813	0.003018	0.000165
0.048611	0.004091	4.154981	0.009307	0.009770	0.002936	0.000160
0.048611	0.004500	4.157745	0.008584	0.009693	0.002877	0.000142
0.048611	0.004909	4.156967	0.007877	0.009591	0.002838	0.000117
0.048611	0.005318	4.155076	0.007270	0.009489	0.002803	0.000095
0.048611	0.005727	4.152959	0.006716	0.009400	0.002761	0.000081
0.048611	0.006136	4.150874	0.006146	0.009324	0.002711	0.000080
0.048611	0.006545	4.148977	0.005429	0.009256	0.002652	0.000092
0.048611	0.006954	4.147319	0.004436	0.009189	0.002599	0.000110
0.048611	0.007363	4.145895	0.003157	0.009118	0.002567	0.000126
0.048611	0.007772	4.144803	0.001557	0.009039	0.002554	0.000134
0.048611	0.008181	4.144045	-0.000316	0.008949	0.002554	0.000139
0.048611	0.008591	4.143497	-0.002365	0.008858	0.002552	0.000148
0.048611	0.009000	4.143093	-0.004588	0.008774	0.002545	0.000162
0.048611	0.009409	4.142788	-0.006782	0.008707	0.002534	0.000181
0.048611	0.009818	4.142483	-0.008957	0.008661	0.002529	0.000201
0.048611	0.010227	4.142256	-0.011126	0.008645	0.002539	0.000217
0.048611	0.010636	4.142096	-0.013251	0.008656	0.002563	0.000222
0.048611	0.011045	4.141994	-0.015344	0.008681	0.002595	0.000215
0.048611	0.011454	4.142014	-0.017414	0.008700	0.002619	0.000193
0.048611	0.011863	4.142154	-0.019408	0.008696	0.002621	0.000162
0.048611	0.012272	4.142428	-0.021366	0.008664	0.002607	0.000130
0.048611	0.012681	4.142817	-0.023360	0.008618	0.002592	0.000107
0.048611	0.013090	4.143206	-0.025440	0.008576	0.002597	0.000095
0.048611	0.013499	4.143546	-0.027677	0.008552	0.002635	0.000089
0.048611	0.013908	4.143860	-0.030117	0.008543	0.002700	0.000083
0.048611	0.014318	4.144094	-0.032835	0.008540	0.002782	0.000075
0.048611	0.014727	4.144264	-0.035926	0.008535	0.002868	0.000067
0.048611	0.015136	4.144362	-0.039306	0.008526	0.002950	0.000062
0.048611	0.015545	4.144348	-0.042877	0.008508	0.003025	0.000059
0.048611	0.015954	4.144241	-0.046623	0.008477	0.003094	0.000057
0.048611	0.016363	4.144067	-0.050464	0.008437	0.003161	0.000054
0.048611	0.016772	4.143747	-0.054379	0.008401	0.003234	0.000047
0.048611	0.017181	4.143310	-0.058362	0.008383	0.003322	0.000036
0.048611	0.017590	4.142785	-0.062464	0.008388	0.003424	0.000019
0.048611	0.017999	4.142252	-0.066766	0.008408	0.003534	0.000001
0.048611	0.018408	4.141722	-0.071337	0.008431	0.003646	-0.000020
0.048611	0.018817	4.141212	-0.076224	0.008448	0.003757	-0.000042
0.048611	0.019226	4.140714	-0.081411	0.008468	0.003869	-0.000065
0.048611	0.019635	4.140321	-0.086808	0.008493	0.003973	-0.000082
0.049020	0.000409	3.033721	0.005574	0.085345	0.035343	0.000202
0.049020	0.000818	3.222836	0.006002	0.058379	0.022464	0.000012
0.049020	0.001227	3.426623	0.006700	0.035503	0.012404	-0.000058
0.049020	0.001636	3.625218	0.007606	0.021242	0.006811	-0.000029
0.049020	0.002045	3.800419	0.008521	0.013885	0.004288	0.000030
0.049020	0.002454	3.940396	0.009258	0.010814	0.003368	0.000084
0.049020	0.002864	4.041717	0.009678	0.009829	0.003077	0.000126
0.049020	0.003273	4.108165	0.009704	0.009620	0.002960	0.000155
0.049020	0.003682	4.144572	0.009526	0.009600	0.002863	0.000165
0.049020	0.004091	4.157661	0.008951	0.009563	0.002787	0.000159
0.049020	0.004500	4.160669	0.008256	0.009495	0.002734	0.000141
0.049020	0.004909	4.160063	0.007565	0.009402	0.002697	0.000116
0.049020	0.005318	4.158290	0.006949	0.009307	0.002665	0.000095
0.049020	0.005727	4.156217	0.006350	0.009221	0.002626	0.000081
0.049020	0.006136	4.154111	0.005718	0.009147	0.002578	0.000081
0.049020	0.006545	4.152129	0.004950	0.009080	0.002522	0.000092
0.049020	0.006954	4.150347	0.003927	0.009014	0.002472	0.000110
0.049020	0.007363	4.148775	0.002636	0.008946	0.002441	0.000126
0.049020	0.007772	4.147524	0.001054	0.008872	0.002430	0.000133
0.049020	0.008181	4.146606	-0.000756	0.008790	0.002429	0.000138
0.049020	0.008591	4.145900	-0.002732	0.008707	0.002426	0.000145
0.049020	0.009000	4.145357	-0.004887	0.008632	0.002419	0.000157
0.049020	0.009409	4.144921	-0.007032	0.008575	0.002409	0.000174
0.049020	0.009818	4.144506	-0.009187	0.008537	0.002405	0.000193
0.049020	0.010227	4.144173	-0.011365	0.008527	0.002413	0.000208
0.049020	0.010636	4.143922	-0.013526	0.008541	0.002434	0.000214
0.049020	0.011045	4.143778	-0.015656	0.008567	0.002464	0.000208
0.049020	0.011454	4.143788	-0.017751	0.008587	0.002487	0.000189
0.049020	0.011863	4.143962	-0.019746	0.008585	0.002492	0.000161
0.049020	0.012272	4.144302	-0.021677	0.008556	0.002483	0.000132
0.049020	0.012681	4.144786	-0.023607	0.008513	0.002474	0.000111
0.049020	0.013090	4.145294	-0.025609	0.008475	0.002483	0.000101
0.049020	0.013499	4.145758	-0.027762	0.008451	0.002522	0.000095
0.049020	0.013908	4.146173	-0.030102	0.008444	0.002587	0.000088
0.049020	0.014318	4.146472	-0.032717	0.008443	0.002667	0.000080
0.049020	0.014727	4.146666	-0.035719	0.008440	0.002752	0.000072
0.049020	0.015136	4.146741	-0.039026	0.008433	0.002832	0.000067
0.049020	0.015545	4.146675	-0.042558	0.008416	0.002907	0.000065
0.049020	0.015954	4.146487	-0.046291	0.008384	0.002976	0.000062
0.049020	0.016363	4.146225	-0.050153	0.008344	0.003044	0.000058
0.049020	0.016772	4.145848	-0.054118	0.008307	0.003118	0.000051
0.049020	0.017181	4.145408	-0.058189	0.008289	0.003206	0.000040
0.049020	0.017590	4.144948	-0.062387	0.008293	0.003308	0.000023
0.049020	0.017999	4.144541	-0.066778	0.008314	0.003417	0.000003
0.049020	0.018408	4.144198	-0.071408	0.008337	0.003528	-0.000018
0.049020	0.018817	4.143937	-0.076320	0.008358	0.003639	-0.000042
0.049020	0.019226	4.143742	-0.081486	0.008381	0.003751	-0.000063
0.049020	0.019635	4.143679	-0.086816	0.008408	0.003855	-0.000080
0.049429	0.000409	3.027742	0.003344	0.081553	0.032605	0.000341
0.049429	0.000818	3.218183	0.004075	0.055838	0.020727	0.000122
0.049429	0.001227	3.423386	0.005075	0.034030	0.011462	0.000019
0.049429	0.001636	3.623372	0.006250	0.020444	0.006322	0.000019
0.049429	0.002045	3.799841	0.007392	0.013444	0.004011	0.000058
0.049429	0.002454	3.940905	0.008317	0.010528	0.003172	0.000099
0.049429	0.002864	4.043108	0.008887	0.009598	0.002907	0.000133
0.049429	0.003273	4.110252	0.009031	0.009403	0.002799	0.000157
0.049429	0.003682	4.147145	0.008922	0.009388	0.002710	0.000164
0.049429	0.004091	4.160600	0.008417	0.009358	0.002640	0.000157
0.049429	0.004500	4.163892	0.007770	0.009299	0.002591	0.000138
0.049429	0.004909	4.163496	0.007119	0.009216	0.002558	0.000115
0.049429	0.005318	4.161876	0.006515	0.009128	0.002528	0.000094
0.049429	0.005727	4.159897	0.005892	0.009047	0.002491	0.000081
0.049429	0.006136	4.157829	0.005210	0.008974	0.002445	0.000081
0.049429	0.006545	4.155829	0.004386	0.008907	0.002393	0.000092
0.049429	0.006954	4.153988	0.003317	0.008843	0.002347	0.000110
0.049429	0.007363	4.152325	0.001991	0.008778	0.002318	0.000125
0.049429	0.007772	4.150953	0.000404	0.008710	0.002306	0.000132
0.049429	0.008181	4.149881	-0.001366	0.008635	0.002305	0.000136
0.049429	0.008591	4.148996	-0.003280	0.008561	0.002302	0.000142
0.049429	0.009000	4.148268	-0.005360	0.008495	0.002295	0.000151
0.049429	0.009409	4.147638	-0.007436	0.008446	0.002286	0.000167
0.049429	0.009818	4.147040	-0.009539	0.008417	0.002282	0.000185
0.049429	0.010227	4.146532	-0.011691	0.008412	0.002289	0.000199
0.049429	0.010636	4.146127	-0.013849	0.008429	0.002308	0.000205
0.049429	0.011045	4.145886	-0.015988	0.008457	0.002335	0.000201
0.049429	0.011454	4.145847	-0.018088	0.008478	0.002357	0.000184
0.049429	0.011863	4.146029	-0.020074	0.008478	0.002365	0.000160
0.049429	0.012272	4.146413	-0.021972	0.008454	0.002361	0.000134
0.049429	0.012681	4.146970	-0.023844	0.008415	0.002358	0.000116
0.049429	0.013090	4.147573	-0.025779	0.008379	0.002371	0.000107
0.049429	0.013499	4.148126	-0.027861	0.008358	0.002412	0.000101
0.049429	0.013908	4.148598	-0.030127	0.008351	0.002475	0.000093
0.049429	0.014318	4.148910	-0.032673	0.008352	0.002553	0.000086
0.049429	0.014727	4.149074	-0.035618	0.008350	0.002636	0.000078
0.049429	0.015136	4.149075	-0.038888	0.008344	0.002715	0.000072
0.049429	0.015545	4.148928	-0.042407	0.008329	0.002790	0.000070
0.049429	0.015954	4.148655	-0.046147	0.008298	0.002859	0.000068
0.049429	0.016363	4.148331	-0.050036	0.008257	0.002928	0.000063
0.049429	0.016772	4.147950	-0.054048	0.008220	0.003002	0.000056
0.049429	0.017181	4.147585	-0.058190	0.008201	0.003091	0.000044
0.049429	0.017590	4.147284	-0.062459	0.008205	0.003192	0.000026
0.049429	0.017999	4.147099	-0.066906	0.008225	0.003301	0.000006
0.049429	0.018408	4.147033	-0.071557	0.008250	0.003412	-0.000017
0.049429	0.018817	4.147098	-0.076449	0.008273	0.003523	-0.000040
0.049429	0.019226	4.147260	-0.081548	0.008299	0.003635	-0.000062
0.049429	0.019635	4.147559	-0.086770	0.008329	0.003738	-0.000077
0.049838	0.000409	3.022802	0.002424	0.077886	0.029931	0.000446
0.049838	0.000818	3.214288	0.003123	0.053385	0.019034	0.000209
0.049838	0.001227	3.420646	0.004102	0.032611	0.010547	0.000081
0.049838	0.001636	3.621819	0.005266	0.019677	0.005851	0.000059
0.049838	0.002045	3.799425	0.006419	0.013021	0.003746	0.000082
0.049838	0.002454	3.941506	0.007377	0.010254	0.002985	0.000113
0.049838	0.002864	4.044572	0.007992	0.009376	0.002745	0.000139
0.049838	0.003273	4.112419	0.008195	0.009196	0.002646	0.000158
0.049838	0.003682	4.149828	0.008145	0.009186	0.002563	0.000162
0.049838	0.004091	4.163683	0.007712	0.009163	0.002499	0.000154
0.049838	0.004500	4.167279	0.007120	0.009112	0.002455	0.000135
0.049838	0.004909	4.167108	0.006521	0.009038	0.002424	0.000113
0.049838	0.005318	4.165658	0.005947	0.008958	0.002396	0.000093
0.049838	0.005727	4.163808	0.005323	0.008882	0.002361	0.000081
0.049838	0.006136	4.161830	0.004611	0.008811	0.002318	0.000080
0.049838	0.006545	4.159878	0.003743	0.008746	0.002269	0.000092
0.049838	0.006954	4.158047	0.002627	0.008682	0.002227	0.000109
0.049838	0.007363	4.156362	0.001260	0.008622	0.002200	0.000124
0.049838	0.007772	4.154921	-0.000344	0.008559	0.002189	0.000131
0.049838	0.008181	4.153725	-0.002094	0.008492	0.002187	0.000134
0.049838	0.008591	4.152667	-0.003959	0.008425	0.002183	0.000138
0.049838	0.009000	4.151735	-0.005964	0.008367	0.002177	0.000146
0.049838	0.009409	4.150872	-0.007963	0.008327	0.002169	0.000159
0.049838	0.009818	4.150042	-0.009996	0.008305	0.002165	0.000176
0.049838	0.010227	4.149303	-0.012096	0.008305	0.002171	0.000190
0.049838	0.010636	4.148691	-0.014224	0.008326	0.002188	0.000197
0.049838	0.011045	4.148302	-0.016350	0.008355	0.002212	0.000194
0.049838	0.011454	4.148174	-0.018438	0.008378	0.002234	0.000179
0.049838	0.011863	4.148326	-0.020405	0.008382	0.002244	0.000158
0.049838	0.012272	4.148719	-0.022269	0.008361	0.002245	0.000136
0.049838	0.012681	4.149311	-0.024091	0.008327	0.002247	0.000120
0.049838	0.013090	4.149965	-0.025971	0.008294	0.002265	0.000112
0.049838	0.013499	4.150557	-0.028000	0.008274	0.002306	0.000106
0.049838	0.013908	4.151032	-0.030218	0.008268	0.002368	0.000099
0.049838	0.014318	4.151303	-0.032730	0.008270	0.002444	0.000091
0.049838	0.014727	4.151388	-0.035649	0.008269	0.002525	0.000084
0.049838	0.015136	4.151287	-0.038911	0.008265	0.002603	0.000078
0.049838	0.015545	4.151051	-0.042440	0.008251	0.002677	0.000076
0.049838	0.015954	4.150719	-0.046197	0.008221	0.002747	0.000073
0.049838	0.016363	4.150386	-0.050111	0.008180	0.002817	0.000069
0.049838	0.016772	4.150078	-0.054153	0.008143	0.002892	0.000061
0.049838	0.017181	4.149878	-0.058336	0.008124	0.002981	0.000049
0.049838	0.017590	4.149830	-0.062637	0.008126	0.003082	0.000030
0.049838	0.017999	4.149954	-0.067096	0.008146	0.003190	0.000009
0.049838	0.018408	4.150235	-0.071723	0.008173	0.003301	-0.000014
0.049838	0.018817	4.150672	-0.076550	0.008199	0.003412	-0.000038
0.049838	0.019226	4.151210	-0.081545	0.008228	0.003525	-0.000059
0.049838	0.019635	4.151867	-0.086630	0.008260	0.003628	-0.000074
0.050247	0.000409	3.018685	0.002534	0.074441	0.027393	0.000512
0.050247	0.000818	3.211003	0.002947	0.051084	0.017430	0.000268
0.050247	0.001227	3.418316	0.003661	0.031283	0.009684	0.000127
0.050247	0.001636	3.620512	0.004603	0.018961	0.005408	0.000091
0.050247	0.002045	3.799135	0.005599	0.012626	0.003500	0.000102
0.050247	0.002454	3.942162	0.006465	0.009998	0.002813	0.000124
0.050247	0.002864	4.046052	0.007040	0.009169	0.002596	0.000145
0.050247	0.003273	4.114581	0.007244	0.009003	0.002505	0.000159
0.050247	0.003682	4.152502	0.007233	0.008999	0.002428	0.000160
0.050247	0.004091	4.166764	0.006856	0.008983	0.002368	0.000150
0.050247	0.004500	4.170661	0.006319	0.008941	0.002327	0.000131
0.050247	0.004909	4.170719	0.005777	0.008876	0.002299	0.000110
0.050247	0.005318	4.169450	0.005242	0.008803	0.002273	0.000091
0.050247	0.005727	4.167758	0.004639	0.008732	0.002240	0.000080
0.050247	0.006136	4.165919	0.003924	0.008664	0.002199	0.000080
0.050247	0.006545	4.164072	0.003034	0.008600	0.002154	0.000091
0.050247	0.006954	4.162315	0.001885	0.008539	0.002115	0.000108
0.050247	0.007363	4.160667	0.000487	0.008482	0.002091	0.000122
0.050247	0.007772	4.159203	-0.001133	0.008425	0.002081	0.000129
0.050247	0.008181	4.157911	-0.002870	0.008364	0.002079	0.000131
0.050247	0.008591	4.156693	-0.004696	0.008304	0.002075	0.000134
0.050247	0.009000	4.155549	-0.006629	0.008254	0.002068	0.000140
0.050247	0.009409	4.154433	-0.008549	0.008220	0.002061	0.000152
0.050247	0.009818	4.153346	-0.010504	0.008204	0.002059	0.000167
0.050247	0.010227	4.152350	-0.012538	0.008209	0.002063	0.000181
0.050247	0.010636	4.151509	-0.014619	0.008233	0.002078	0.000188
0.050247	0.011045	4.150942	-0.016718	0.008265	0.002100	0.000186
0.050247	0.011454	4.150697	-0.018784	0.008290	0.002122	0.000174
0.050247	0.011863	4.150789	-0.020732	0.008298	0.002134	0.000156
0.050247	0.012272	4.151156	-0.022572	0.008282	0.002139	0.000137
0.050247	0.012681	4.151740	-0.024363	0.008253	0.002146	0.000124
0.050247	0.013090	4.152399	-0.026209	0.008223	0.002166	0.000117
0.050247	0.013499	4.152982	-0.028207	0.008204	0.002208	0.000111
0.050247	0.013908	4.153416	-0.030406	0.008199	0.002269	0.000104
0.050247	0.014318	4.153614	-0.032913	0.008200	0.002342	0.000097
0.050247	0.014727	4.153604	-0.035832	0.008201	0.002421	0.000089
0.050247	0.015136	4.153403	-0.039108	0.008198	0.002499	0.000084
0.050247	0.015545	4.153103	-0.042655	0.008185	0.002573	0.000081
0.050247	0.015954	4.152759	-0.046426	0.008155	0.002643	0.000079
0.050247	0.016363	4.152483	-0.050348	0.008116	0.002714	0.000074
0.050247	0.016772	4.152324	-0.054394	0.008079	0.002790	0.000066
0.050247	0.017181	4.152364	-0.058572	0.008059	0.002878	0.000054
0.050247	0.017590	4.152633	-0.062854	0.008061	0.002979	0.000034
0.050247	0.017999	4.153117	-0.067276	0.008080	0.003087	0.000013
0.050247	0.018408	4.153776	-0.071837	0.008107	0.003199	-0.000011
0.050247	0.018817	4.154589	-0.076564	0.008136	0.003310	-0.000035
0.050247	0.019226	4.155484	-0.081437	0.008169	0.003423	-0.000056
0.050247	0.019635	4.156459	-0.086375	0.008203	0.003526	-0.000070
0.050656	0.000409	3.014647	0.003482	0.071283	0.025044	0.000537
0.050656	0.000818	3.207813	0.003414	0.048980	0.015947	0.000299
0.050656	0.001227	3.416088	0.003672	0.030072	0.008889	0.000156
0.050656	0.001636	3.619302	0.004224	0.018310	0.005005	0.000112
0.050656	0.002045	3.798928	0.004925	0.012268	0.003279	0.000116
0.050656	0.002454	3.942874	0.005595	0.009767	0.002660	0.000133
0.050656	0.002864	4.047556	0.006056	0.008982	0.002464	0.000149
0.050656	0.003273	4.116725	0.006213	0.008829	0.002379	0.000159
0.050656	0.003682	4.155114	0.006221	0.008831	0.002306	0.000157
0.050656	0.004091	4.169748	0.005883	0.008822	0.002250	0.000145
0.050656	0.004500	4.173913	0.005392	0.008789	0.002212	0.000127
0.050656	0.004909	4.174180	0.004901	0.008732	0.002186	0.000106
0.050656	0.005318	4.173089	0.004403	0.008667	0.002161	0.000088
0.050656	0.005727	4.171572	0.003833	0.008601	0.002130	0.000078
0.050656	0.006136	4.169904	0.003134	0.008536	0.002092	0.000078
0.050656	0.006545	4.168209	0.002242	0.008474	0.002051	0.000089
0.050656	0.006954	4.166570	0.001080	0.008416	0.002016	0.000106
0.050656	0.007363	4.165000	-0.000331	0.008362	0.001994	0.000120
0.050656	0.007772	4.163541	-0.001955	0.008310	0.001985	0.000126
0.050656	0.008181	4.162174	-0.003682	0.008255	0.001982	0.000128
0.050656	0.008591	4.160810	-0.005472	0.008202	0.001978	0.000130
0.050656	0.009000	4.159458	-0.007337	0.008158	0.001972	0.000135
0.050656	0.009409	4.158096	-0.009181	0.008130	0.001966	0.000145
0.050656	0.009818	4.156760	-0.011057	0.008119	0.001964	0.000159
0.050656	0.010227	4.155523	-0.013017	0.008127	0.001968	0.000173
0.050656	0.010636	4.154468	-0.015036	0.008154	0.001981	0.000180
0.050656	0.011045	4.153730	-0.017095	0.008189	0.002001	0.000179
0.050656	0.011454	4.153362	-0.019130	0.008217	0.002022	0.000169
0.050656	0.011863	4.153369	-0.021063	0.008230	0.002036	0.000154
0.050656	0.012272	4.153672	-0.022891	0.008219	0.002045	0.000138
0.050656	0.012681	4.154199	-0.024672	0.008195	0.002056	0.000127
0.050656	0.013090	4.154804	-0.026507	0.008168	0.002079	0.000121
0.050656	0.013499	4.155324	-0.028498	0.008150	0.002121	0.000116
0.050656	0.013908	4.155683	-0.030702	0.008145	0.002180	0.000110
0.050656	0.014318	4.155797	-0.033227	0.008146	0.002251	0.000102
0.050656	0.014727	4.155707	-0.036163	0.008146	0.002328	0.000095
0.050656	0.015136	4.155447	-0.039461	0.008144	0.002405	0.000090
0.050656	0.015545	4.155142	-0.043023	0.008132	0.002479	0.000087
0.050656	0.015954	4.154858	-0.046794	0.008103	0.002550	0.000084
0.050656	0.016363	4.154714	-0.050703	0.008065	0.002621	0.000079
0.050656	0.016772	4.154772	-0.054718	0.008029	0.002697	0.000071
0.050656	0.017181	4.155100	-0.058843	0.008009	0.002786	0.000058
0.050656	0.017590	4.155711	-0.063054	0.008009	0.002887	0.000039
0.050656	0.017999	4.156562	-0.067391	0.008028	0.002995	0.000017
0.050656	0.018408	4.157588	-0.071847	0.008056	0.003107	-0.000007
0.050656	0.018817	4.158747	-0.076448	0.008087	0.003219	-0.000031
0.050656	0.019226	4.159952	-0.081184	0.008123	0.003333	-0.000052
0.050656	0.019635	4.161191	-0.085976	0.008160	0.003436	-0.000065
0.051065	0.000409	3.010748	0.005320	0.068446	0.022919	0.000522
0.051065	0.000818	3.204788	0.004568	0.047094	0.014608	0.000301
0.051065	0.001227	3.414028	0.004176	0.028991	0.008174	0.000166
0.051065	0.001636	3.618237	0.004167	0.017732	0.004646	0.000124
0.051065	0.002045	3.798812	0.004438	0.011953	0.003086	0.000126
0.051065	0.002454	3.943605	0.004814	0.009564	0.002528	0.000140
0.051065	0.002864	4.048994	0.005096	0.008819	0.002349	0.000152
0.051065	0.003273	4.118709	0.005162	0.008678	0.002269	0.000158
0.051065	0.003682	4.157468	0.005172	0.008686	0.002200	0.000153
0.051065	0.004091	4.172398	0.004856	0.008683	0.002147	0.000140
0.051065	0.004500	4.176768	0.004395	0.008658	0.002111	0.000121
0.051065	0.004909	4.177204	0.003934	0.008610	0.002086	0.000101
0.051065	0.005318	4.176270	0.003458	0.008551	0.002063	0.000084
0.051065	0.005727	4.174929	0.002921	0.008491	0.002034	0.000075
0.051065	0.006136	4.173455	0.002246	0.008431	0.001998	0.000076
0.051065	0.006545	4.171945	0.001368	0.008371	0.001960	0.000087
0.051065	0.006954	4.170464	0.000212	0.008316	0.001929	0.000103
0.051065	0.007363	4.169008	-0.001195	0.008266	0.001909	0.000117
0.051065	0.007772	4.167590	-0.002817	0.008219	0.001901	0.000124
0.051065	0.008181	4.166181	-0.004541	0.008169	0.001899	0.000125
0.051065	0.008591	4.164706	-0.006314	0.008120	0.001895	0.000126
0.051065	0.009000	4.163179	-0.008132	0.008081	0.001889	0.000130
0.051065	0.009409	4.161605	-0.009920	0.008057	0.001884	0.000139
0.051065	0.009818	4.160057	-0.011727	0.008050	0.001883	0.000152
0.051065	0.010227	4.158620	-0.013610	0.008061	0.001887	0.000165
0.051065	0.010636	4.157387	-0.015553	0.008091	0.001898	0.000172
0.051065	0.011045	4.156496	-0.017549	0.008128	0.001917	0.000172
0.051065	0.011454	4.156004	-0.019532	0.008160	0.001937	0.000164
0.051065	0.011863	4.155905	-0.021437	0.008178	0.001952	0.000151
0.051065	0.012272	4.156105	-0.023252	0.008173	0.001964	0.000138
0.051065	0.012681	4.156529	-0.025033	0.008153	0.001978	0.000130
0.051065	0.013090	4.157035	-0.026872	0.008130	0.002003	0.000125
0.051065	0.013499	4.157457	-0.028872	0.008112	0.002045	0.000121
0.051065	0.013908	4.157727	-0.031099	0.008106	0.002102	0.000115
0.051065	0.014318	4.157776	-0.033654	0.008106	0.002171	0.000108
0.051065	0.014727	4.157651	-0.036614	0.008106	0.002247	0.000101
0.051065	0.015136	4.157402	-0.039930	0.008104	0.002322	0.000096
0.051065	0.015545	4.157169	-0.043491	0.008093	0.002396	0.000093
0.051065	0.015954	4.157029	-0.047243	0.008066	0.002468	0.000090
0.051065	0.016363	4.157092	-0.051111	0.008028	0.002539	0.000085
0.051065	0.016772	4.157420	-0.055064	0.007993	0.002616	0.000076
0.051065	0.017181	4.158063	-0.059094	0.007972	0.002705	0.000064
0.051065	0.017590	4.159013	-0.063193	0.007972	0.002806	0.000044
0.051065	0.017999	4.160206	-0.067406	0.007990	0.002914	0.000022
0.051065	0.018408	4.161562	-0.071730	0.008018	0.003027	-0.000002
0.051065	0.018817	4.163019	-0.076189	0.008052	0.003140	-0.000026
0.051065	0.019226	4.164483	-0.080781	0.008091	0.003254	-0.000046
0.051065	0.019635	4.165936	-0.085430	0.008130	0.003358	-0.000060
0.051474	0.000409	3.005075	0.007425	0.065934	0.021032	0.000472
0.051474	0.000818	3.200485	0.005964	0.045430	0.013420	0.000278
0.051474	0.001227	3.411139	0.004891	0.028042	0.007542	0.000161
0.051474	0.001636	3.616690	0.004293	0.017229	0.004332	0.000126
0.051474	0.002045	3.798435	0.004109	0.011680	0.002919	0.000130
0.051474	0.002454	3.944177	0.004169	0.009390	0.002416	0.000143
