x	 y	 U	 V	 t11	 t22	 t12
0.048611	0.017590	2.995242	-0.000866	0.004285	0.003088	0.000335
0.048611	0.017999	2.994981	-0.002799	0.004346	0.003154	0.000342
0.048611	0.018408	2.994824	-0.004766	0.004404	0.003222	0.000350
0.048611	0.018817	2.994933	-0.006768	0.004458	0.003291	0.000362
0.048611	0.019226	2.995228	-0.008804	0.004513	0.003360	0.000379
0.048611	0.019635	2.995655	-0.010763	0.004584	0.003431	0.000401
0.049020	0.000409	2.131885	0.028616	0.034380	0.004231	-0.000385
0.049020	0.000818	2.283232	0.027379	0.023362	0.003312	-0.000320
0.049020	0.001227	2.444908	0.026676	0.013887	0.002483	-0.000265
0.049020	0.001636	2.601586	0.026623	0.007852	0.001906	-0.000218
0.049020	0.002045	2.739528	0.027168	0.004638	0.001550	-0.000168
0.049020	0.002454	2.849897	0.028097	0.003227	0.001357	-0.000106
0.049020	0.002864	2.930187	0.029209	0.002739	0.001269	-0.000037
0.049020	0.003273	2.983254	0.030264	0.002628	0.001247	0.000029
0.049020	0.003682	3.011436	0.031377	0.002631	0.001264	0.000084
0.049020	0.004091	3.023060	0.032078	0.002661	0.001305	0.000121
0.049020	0.004500	3.026521	0.032507	0.002706	0.001358	0.000140
0.049020	0.004909	3.026722	0.032755	0.002759	0.001412	0.000146
0.049020	0.005318	3.025993	0.032881	0.002816	0.001464	0.000143
0.049020	0.005727	3.025162	0.032917	0.002870	0.001513	0.000137
0.049020	0.006136	3.024282	0.032888	0.002913	0.001559	0.000131
0.049020	0.006545	3.023283	0.032816	0.002943	0.001604	0.000128
0.049020	0.006954	3.022046	0.032693	0.002959	0.001648	0.000131
0.049020	0.007363	3.020504	0.032507	0.002968	0.001690	0.000138
0.049020	0.007772	3.018729	0.032237	0.002976	0.001733	0.000149
0.049020	0.008181	3.016780	0.031838	0.002989	0.001774	0.000162
0.049020	0.008591	3.014838	0.031336	0.003010	0.001815	0.000176
0.049020	0.009000	3.013092	0.030660	0.003034	0.001855	0.000188
0.049020	0.009409	3.011584	0.029827	0.003061	0.001894	0.000198
0.049020	0.009818	3.010301	0.028827	0.003090	0.001934	0.000208
0.049020	0.010227	3.009208	0.027695	0.003123	0.001975	0.000216
0.049020	0.010636	3.008164	0.026468	0.003160	0.002019	0.000223
0.049020	0.011045	3.007141	0.025161	0.003202	0.002063	0.000226
0.049020	0.011454	3.006134	0.023804	0.003242	0.002110	0.000224
0.049020	0.011863	3.005106	0.022404	0.003279	0.002157	0.000219
0.049020	0.012272	3.004077	0.020992	0.003315	0.002206	0.000214
0.049020	0.012681	3.003051	0.019567	0.003357	0.002259	0.000209
0.049020	0.013090	3.002125	0.018137	0.003407	0.002317	0.000206
0.049020	0.013499	3.001346	0.016670	0.003469	0.002382	0.000205
0.049020	0.013908	3.000676	0.015169	0.003540	0.002450	0.000207
0.049020	0.014318	3.000163	0.013594	0.003613	0.002519	0.000215
0.049020	0.014727	2.999820	0.011954	0.003679	0.002585	0.000229
0.049020	0.015136	2.999589	0.010247	0.003730	0.002648	0.000246
0.049020	0.015545	2.999468	0.008464	0.003766	0.002708	0.000266
0.049020	0.015954	2.999395	0.006610	0.003795	0.002764	0.000286
0.049020	0.016363	2.999240	0.004754	0.003826	0.002819	0.000304
0.049020	0.016772	2.999012	0.002872	0.003866	0.002873	0.000318
0.049020	0.017181	2.998750	0.000979	0.003916	0.002929	0.000326
0.049020	0.017590	2.998423	-0.000915	0.003972	0.002988	0.000332
0.049020	0.017999	2.998151	-0.002837	0.004028	0.003050	0.000337
0.049020	0.018408	2.997942	-0.004796	0.004082	0.003116	0.000345
0.049020	0.018817	2.997922	-0.006787	0.004131	0.003182	0.000357
0.049020	0.019226	2.998035	-0.008805	0.004181	0.003249	0.000376
0.049020	0.019635	2.998250	-0.010740	0.004244	0.003317	0.000398
0.049429	0.000409	2.155479	0.027596	0.033312	0.003894	-0.000280
0.049429	0.000818	2.300795	0.026349	0.022628	0.003063	-0.000254
0.049429	0.001227	2.456941	0.025621	0.013435	0.002310	-0.000229
0.049429	0.001636	2.609158	0.025527	0.007575	0.001783	-0.000200
0.049429	0.002045	2.743954	0.026021	0.004450	0.001459	-0.000158
0.049429	0.002454	2.852458	0.026894	0.003077	0.001283	-0.000100
0.049429	0.002864	2.931882	0.027955	0.002600	0.001205	-0.000033
0.049429	0.003273	2.984720	0.028977	0.002491	0.001189	0.000033
0.049429	0.003682	3.013436	0.030074	0.002493	0.001210	0.000086
0.049429	0.004091	3.025447	0.030791	0.002520	0.001252	0.000122
0.049429	0.004500	3.029099	0.031251	0.002558	0.001305	0.000141
0.049429	0.004909	3.029323	0.031551	0.002603	0.001360	0.000147
0.049429	0.005318	3.028499	0.031734	0.002652	0.001412	0.000145
0.049429	0.005727	3.027487	0.031826	0.002697	0.001461	0.000139
0.049429	0.006136	3.026435	0.031841	0.002734	0.001507	0.000134
0.049429	0.006545	3.025319	0.031804	0.002759	0.001552	0.000133
0.049429	0.006954	3.024063	0.031703	0.002771	0.001596	0.000136
0.049429	0.007363	3.022634	0.031535	0.002777	0.001639	0.000144
0.049429	0.007772	3.021070	0.031284	0.002783	0.001681	0.000156
0.049429	0.008181	3.019411	0.030908	0.002794	0.001722	0.000169
0.049429	0.008591	3.017772	0.030433	0.002811	0.001762	0.000182
0.049429	0.009000	3.016267	0.029793	0.002832	0.001801	0.000194
0.049429	0.009409	3.014927	0.028996	0.002856	0.001839	0.000205
0.049429	0.009818	3.013735	0.028032	0.002881	0.001878	0.000215
0.049429	0.010227	3.012672	0.026932	0.002909	0.001918	0.000224
0.049429	0.010636	3.011635	0.025730	0.002940	0.001960	0.000231
0.049429	0.011045	3.010609	0.024445	0.002975	0.002003	0.000235
0.049429	0.011454	3.009598	0.023111	0.003009	0.002047	0.000234
0.049429	0.011863	3.008577	0.021737	0.003040	0.002092	0.000230
0.049429	0.012272	3.007576	0.020362	0.003073	0.002139	0.000225
0.049429	0.012681	3.006597	0.018980	0.003110	0.002188	0.000221
0.049429	0.013090	3.005712	0.017606	0.003155	0.002243	0.000218
0.049429	0.013499	3.004957	0.016198	0.003210	0.002303	0.000218
0.049429	0.013908	3.004306	0.014760	0.003273	0.002368	0.000221
0.049429	0.014318	3.003792	0.013246	0.003338	0.002433	0.000229
0.049429	0.014727	3.003418	0.011662	0.003397	0.002497	0.000243
0.049429	0.015136	3.003141	0.010002	0.003444	0.002559	0.000259
0.049429	0.015545	3.002949	0.008258	0.003477	0.002617	0.000277
0.049429	0.015954	3.002804	0.006435	0.003503	0.002673	0.000295
0.049429	0.016363	3.002611	0.004600	0.003531	0.002727	0.000309
0.049429	0.016772	3.002368	0.002736	0.003566	0.002779	0.000320
0.049429	0.017181	3.002102	0.000858	0.003611	0.002832	0.000326
0.049429	0.017590	3.001783	-0.001021	0.003663	0.002887	0.000329
0.049429	0.017999	3.001496	-0.002926	0.003714	0.002947	0.000333
0.049429	0.018408	3.001242	-0.004864	0.003763	0.003009	0.000341
0.049429	0.018817	3.001110	-0.006826	0.003808	0.003074	0.000353
0.049429	0.019226	3.001073	-0.008805	0.003853	0.003138	0.000372
0.049429	0.019635	3.001117	-0.010689	0.003908	0.003204	0.000394
0.049838	0.000409	2.177158	0.026270	0.032289	0.003569	-0.000179
0.049838	0.000818	2.316790	0.025064	0.021923	0.002822	-0.000191
0.049838	0.001227	2.467733	0.024362	0.013000	0.002142	-0.000196
0.049838	0.001636	2.615766	0.024274	0.007307	0.001664	-0.000184
0.049838	0.002045	2.747632	0.024755	0.004268	0.001370	-0.000149
0.049838	0.002454	2.854418	0.025602	0.002931	0.001212	-0.000094
0.049838	0.002864	2.933065	0.026634	0.002467	0.001144	-0.000029
0.049838	0.003273	2.985727	0.027639	0.002360	0.001133	0.000036
0.049838	0.003682	3.014983	0.028728	0.002362	0.001157	0.000088
0.049838	0.004091	3.027392	0.029466	0.002384	0.001201	0.000123
0.049838	0.004500	3.031266	0.029958	0.002416	0.001254	0.000142
0.049838	0.004909	3.031562	0.030309	0.002455	0.001309	0.000148
0.049838	0.005318	3.030701	0.030545	0.002495	0.001361	0.000146
0.049838	0.005727	3.029575	0.030686	0.002533	0.001410	0.000142
0.049838	0.006136	3.028407	0.030740	0.002564	0.001457	0.000138
0.049838	0.006545	3.027207	0.030731	0.002584	0.001502	0.000137
0.049838	0.006954	3.025940	0.030652	0.002593	0.001547	0.000141
0.049838	0.007363	3.024596	0.030503	0.002596	0.001589	0.000150
0.049838	0.007772	3.023195	0.030276	0.002600	0.001631	0.000162
0.049838	0.008181	3.021763	0.029930	0.002608	0.001672	0.000175
0.049838	0.008591	3.020366	0.029493	0.002622	0.001711	0.000188
0.049838	0.009000	3.019062	0.028899	0.002640	0.001749	0.000200
0.049838	0.009409	3.017872	0.028146	0.002660	0.001787	0.000212
0.049838	0.009818	3.016775	0.027225	0.002681	0.001824	0.000222
0.049838	0.010227	3.015762	0.026161	0.002704	0.001863	0.000232
0.049838	0.010636	3.014760	0.024988	0.002729	0.001904	0.000239
0.049838	0.011045	3.013762	0.023728	0.002758	0.001945	0.000243
0.049838	0.011454	3.012778	0.022418	0.002786	0.001987	0.000244
0.049838	0.011863	3.011793	0.021072	0.002813	0.002029	0.000240
0.049838	0.012272	3.010843	0.019732	0.002841	0.002073	0.000236
0.049838	0.012681	3.009929	0.018393	0.002875	0.002119	0.000232
0.049838	0.013090	3.009102	0.017069	0.002915	0.002170	0.000230
0.049838	0.013499	3.008391	0.015713	0.002964	0.002226	0.000231
0.049838	0.013908	3.007780	0.014329	0.003019	0.002288	0.000235
0.049838	0.014318	3.007289	0.012868	0.003076	0.002350	0.000243
0.049838	0.014727	3.006909	0.011331	0.003128	0.002412	0.000256
0.049838	0.015136	3.006613	0.009713	0.003170	0.002472	0.000271
0.049838	0.015545	3.006378	0.008003	0.003201	0.002530	0.000288
0.049838	0.015954	3.006184	0.006210	0.003224	0.002585	0.000302
0.049838	0.016363	3.005962	0.004396	0.003249	0.002637	0.000314
0.049838	0.016772	3.005705	0.002553	0.003280	0.002687	0.000322
0.049838	0.017181	3.005431	0.000694	0.003320	0.002737	0.000325
0.049838	0.017590	3.005114	-0.001164	0.003367	0.002790	0.000326
0.049838	0.017999	3.004816	-0.003042	0.003414	0.002846	0.000329
0.049838	0.018408	3.004531	-0.004945	0.003459	0.002906	0.000336
0.049838	0.018817	3.004325	-0.006860	0.003500	0.002968	0.000348
0.049838	0.019226	3.004193	-0.008776	0.003540	0.003031	0.000368
0.049838	0.019635	3.004132	-0.010584	0.003588	0.003095	0.000391
0.050247	0.000409	2.194033	0.024717	0.031342	0.003264	-0.000088
0.050247	0.000818	2.329034	0.023598	0.021269	0.002596	-0.000135
0.050247	0.001227	2.475770	0.022968	0.012595	0.001985	-0.000167
0.050247	0.001636	2.620459	0.022931	0.007058	0.001553	-0.000170
0.050247	0.002045	2.750033	0.023436	0.004099	0.001286	-0.000142
0.050247	0.002454	2.855530	0.024288	0.002796	0.001144	-0.000089
0.050247	0.002864	2.933659	0.025313	0.002343	0.001086	-0.000025
0.050247	0.003273	2.986282	0.026315	0.002239	0.001080	0.000038
0.050247	0.003682	3.016071	0.027404	0.002240	0.001107	0.000089
0.050247	0.004091	3.028883	0.028163	0.002260	0.001152	0.000124
0.050247	0.004500	3.033001	0.028688	0.002287	0.001207	0.000142
0.050247	0.004909	3.033410	0.029083	0.002318	0.001262	0.000149
0.050247	0.005318	3.032570	0.029363	0.002351	0.001314	0.000147
0.050247	0.005727	3.031396	0.029545	0.002383	0.001363	0.000143
0.050247	0.006136	3.030168	0.029627	0.002408	0.001410	0.000141
0.050247	0.006545	3.028924	0.029641	0.002423	0.001456	0.000141
0.050247	0.006954	3.027654	0.029578	0.002429	0.001500	0.000146
0.050247	0.007363	3.026372	0.029449	0.002430	0.001542	0.000155
0.050247	0.007772	3.025084	0.029246	0.002432	0.001584	0.000167
0.050247	0.008181	3.023812	0.028937	0.002438	0.001624	0.000180
0.050247	0.008591	3.022588	0.028544	0.002449	0.001663	0.000193
0.050247	0.009000	3.021435	0.028002	0.002464	0.001700	0.000206
0.050247	0.009409	3.020363	0.027301	0.002481	0.001737	0.000217
0.050247	0.009818	3.019354	0.026429	0.002497	0.001774	0.000229
0.050247	0.010227	3.018401	0.025409	0.002515	0.001812	0.000239
0.050247	0.010636	3.017452	0.024274	0.002535	0.001851	0.000247
0.050247	0.011045	3.016508	0.023046	0.002558	0.001890	0.000251
0.050247	0.011454	3.015578	0.021766	0.002580	0.001930	0.000252
0.050247	0.011863	3.014654	0.020451	0.002603	0.001970	0.000249
0.050247	0.012272	3.013775	0.019146	0.002628	0.002011	0.000245
0.050247	0.012681	3.012941	0.017844	0.002658	0.002054	0.000242
0.050247	0.013090	3.012188	0.016561	0.002694	0.002102	0.000241
0.050247	0.013499	3.011540	0.015248	0.002737	0.002154	0.000242
0.050247	0.013908	3.010984	0.013905	0.002785	0.002212	0.000247
0.050247	0.014318	3.010532	0.012484	0.002835	0.002272	0.000256
0.050247	0.014727	3.010168	0.010984	0.002880	0.002332	0.000268
0.050247	0.015136	3.009871	0.009398	0.002918	0.002390	0.000282
0.050247	0.015545	3.009615	0.007717	0.002946	0.002447	0.000297
0.050247	0.015954	3.009389	0.005952	0.002968	0.002502	0.000309
0.050247	0.016363	3.009144	0.004162	0.002990	0.002552	0.000318
0.050247	0.016772	3.008872	0.002345	0.003017	0.002601	0.000323
0.050247	0.017181	3.008587	0.000512	0.003052	0.002649	0.000324
0.050247	0.017590	3.008269	-0.001317	0.003094	0.002698	0.000323
0.050247	0.017999	3.007965	-0.003157	0.003138	0.002752	0.000325
0.050247	0.018408	3.007669	-0.005007	0.003179	0.002810	0.000332
0.050247	0.018817	3.007434	-0.006855	0.003217	0.002870	0.000344
0.050247	0.019226	3.007266	-0.008686	0.003252	0.002930	0.000365
0.050247	0.019635	3.007173	-0.010394	0.003293	0.002992	0.000388
0.050656	0.000409	2.206685	0.022904	0.030498	0.002987	-0.000008
0.050656	0.000818	2.338000	0.021939	0.020684	0.002390	-0.000086
0.050656	0.001227	2.481417	0.021451	0.012230	0.001841	-0.000142
0.050656	0.001636	2.623512	0.021526	0.006831	0.001451	-0.000158
0.050656	0.002045	2.751360	0.022109	0.003945	0.001210	-0.000136
0.050656	0.002454	2.855948	0.023005	0.002673	0.001083	-0.000086
0.050656	0.002864	2.933785	0.024050	0.002231	0.001033	-0.000023
0.050656	0.003273	2.986488	0.025064	0.002130	0.001032	0.000040
0.050656	0.003682	3.016800	0.026154	0.002131	0.001062	0.000090
0.050656	0.004091	3.030007	0.026932	0.002149	0.001108	0.000124
0.050656	0.004500	3.034382	0.027481	0.002171	0.001163	0.000142
0.050656	0.004909	3.034935	0.027910	0.002197	0.001219	0.000149
0.050656	0.005318	3.034157	0.028221	0.002224	0.001271	0.000148
0.050656	0.005727	3.032989	0.028429	0.002249	0.001321	0.000145
0.050656	0.006136	3.031748	0.028530	0.002269	0.001368	0.000143
0.050656	0.006545	3.030493	0.028556	0.002281	0.001413	0.000145
0.050656	0.006954	3.029232	0.028504	0.002284	0.001457	0.000150
0.050656	0.007363	3.027995	0.028390	0.002284	0.001500	0.000159
0.050656	0.007772	3.026781	0.028209	0.002284	0.001541	0.000171
0.050656	0.008181	3.025612	0.027936	0.002287	0.001581	0.000185
0.050656	0.008591	3.024503	0.027590	0.002296	0.001619	0.000198
0.050656	0.009000	3.023454	0.027104	0.002308	0.001656	0.000210
0.050656	0.009409	3.022471	0.026460	0.002321	0.001692	0.000222
0.050656	0.009818	3.021536	0.025647	0.002334	0.001729	0.000234
0.050656	0.010227	3.020647	0.024682	0.002348	0.001765	0.000245
0.050656	0.010636	3.019762	0.023597	0.002363	0.001803	0.000253
0.050656	0.011045	3.018887	0.022413	0.002380	0.001840	0.000258
0.050656	0.011454	3.018029	0.021172	0.002398	0.001878	0.000259
0.050656	0.011863	3.017183	0.019894	0.002416	0.001916	0.000257
0.050656	0.012272	3.016389	0.018626	0.002438	0.001954	0.000254
0.050656	0.012681	3.015642	0.017359	0.002465	0.001995	0.000251
0.050656	0.013090	3.014970	0.016108	0.002497	0.002039	0.000250
0.050656	0.013499	3.014391	0.014823	0.002534	0.002089	0.000252
0.050656	0.013908	3.013896	0.013505	0.002576	0.002143	0.000257
0.050656	0.014318	3.013488	0.012109	0.002620	0.002200	0.000266
0.050656	0.014727	3.013148	0.010633	0.002660	0.002258	0.000279
0.050656	0.015136	3.012858	0.009071	0.002693	0.002315	0.000292
0.050656	0.015545	3.012590	0.007415	0.002719	0.002372	0.000305
0.050656	0.015954	3.012339	0.005680	0.002739	0.002425	0.000315
0.050656	0.016363	3.012072	0.003920	0.002758	0.002475	0.000322
0.050656	0.016772	3.011783	0.002139	0.002782	0.002522	0.000324
0.050656	0.017181	3.011486	0.000344	0.002813	0.002568	0.000323
0.050656	0.017590	3.011170	-0.001438	0.002851	0.002615	0.000321
0.050656	0.017999	3.010874	-0.003222	0.002892	0.002666	0.000322
0.050656	0.018408	3.010597	-0.005000	0.002930	0.002722	0.000328
0.050656	0.018817	3.010381	-0.006761	0.002965	0.002780	0.000341
0.050656	0.019226	3.010243	-0.008488	0.002997	0.002839	0.000361
0.050656	0.019635	3.010192	-0.010082	0.003032	0.002900	0.000385
0.051065	0.000409	2.214309	0.020926	0.029776	0.002743	0.000059
0.051065	0.000818	2.343110	0.020167	0.020179	0.002208	-0.000046
0.051065	0.001227	2.484316	0.019874	0.011912	0.001713	-0.000123
0.051065	0.001636	2.624748	0.020112	0.006633	0.001360	-0.000150
0.051065	0.002045	2.751573	0.020816	0.003809	0.001142	-0.000132
0.051065	0.002454	2.855725	0.021794	0.002565	0.001028	-0.000084
0.051065	0.002864	2.933549	0.022885	0.002133	0.000986	-0.000021
0.051065	0.003273	2.986478	0.023927	0.002035	0.000990	0.000041
0.051065	0.003682	3.017297	0.025023	0.002036	0.001021	0.000090
0.051065	0.004091	3.030888	0.025817	0.002053	0.001069	0.000124
0.051065	0.004500	3.035520	0.026384	0.002072	0.001124	0.000142
0.051065	0.004909	3.036230	0.026834	0.002093	0.001180	0.000149
0.051065	0.005318	3.035538	0.027162	0.002114	0.001233	0.000149
0.051065	0.005727	3.034410	0.027383	0.002135	0.001283	0.000146
0.051065	0.006136	3.033189	0.027490	0.002151	0.001330	0.000145
0.051065	0.006545	3.031949	0.027517	0.002159	0.001375	0.000147
0.051065	0.006954	3.030709	0.027466	0.002161	0.001419	0.000154
0.051065	0.007363	3.029509	0.027357	0.002159	0.001461	0.000163
0.051065	0.007772	3.028347	0.027190	0.002157	0.001502	0.000175
0.051065	0.008181	3.027244	0.026947	0.002158	0.001542	0.000188
0.051065	0.008591	3.026207	0.026641	0.002164	0.001580	0.000202
0.051065	0.009000	3.025228	0.026209	0.002174	0.001616	0.000214
0.051065	0.009409	3.024310	0.025626	0.002184	0.001653	0.000227
0.051065	0.009818	3.023438	0.024879	0.002194	0.001688	0.000239
0.051065	0.010227	3.022610	0.023982	0.002204	0.001724	0.000249
0.051065	0.010636	3.021793	0.022962	0.002214	0.001760	0.000258
0.051065	0.011045	3.020993	0.021838	0.002226	0.001796	0.000264
0.051065	0.011454	3.020217	0.020651	0.002240	0.001832	0.000266
0.051065	0.011863	3.019456	0.019419	0.002256	0.001867	0.000264
0.051065	0.012272	3.018749	0.018189	0.002275	0.001903	0.000261
0.051065	0.012681	3.018089	0.016954	0.002299	0.001941	0.000259
0.051065	0.013090	3.017494	0.015728	0.002327	0.001983	0.000258
0.051065	0.013499	3.016981	0.014461	0.002360	0.002030	0.000261
0.051065	0.013908	3.016539	0.013157	0.002396	0.002082	0.000266
0.051065	0.014318	3.016170	0.011775	0.002434	0.002137	0.000276
0.051065	0.014727	3.015849	0.010313	0.002470	0.002193	0.000287
0.051065	0.015136	3.015564	0.008769	0.002500	0.002249	0.000300
0.051065	0.015545	3.015286	0.007136	0.002523	0.002304	0.000311
0.051065	0.015954	3.015015	0.005433	0.002541	0.002357	0.000320
0.051065	0.016363	3.014729	0.003712	0.002558	0.002406	0.000324
0.051065	0.016772	3.014428	0.001977	0.002579	0.002452	0.000325
0.051065	0.017181	3.014128	0.000236	0.002607	0.002496	0.000322
0.051065	0.017590	3.013827	-0.001483	0.002642	0.002541	0.000319
0.051065	0.017999	3.013562	-0.003193	0.002680	0.002591	0.000319
0.051065	0.018408	3.013337	-0.004883	0.002716	0.002645	0.000324
0.051065	0.018817	3.013189	-0.006543	0.002749	0.002702	0.000337
0.051065	0.019226	3.013135	-0.008156	0.002777	0.002759	0.000359
0.051065	0.019635	3.013183	-0.009632	0.002808	0.002818	0.000383
0.051474	0.000409	2.217067	0.018717	0.029184	0.002532	0.000111
0.051474	0.000818	2.344515	0.018245	0.019759	0.002051	-0.000015
0.051474	0.001227	2.484595	0.018226	0.011645	0.001602	-0.000109
0.051474	0.001636	2.624267	0.018698	0.006464	0.001281	-0.000144
0.051474	0.002045	2.750742	0.019583	0.003693	0.001083	-0.000129
0.051474	0.002454	2.854895	0.020687	0.002472	0.000981	-0.000082
0.051474	0.002864	2.932955	0.021857	0.002049	0.000945	-0.000020
0.051474	0.003273	2.986227	0.022945	0.001954	0.000952	0.000041
0.051474	0.003682	3.017513	0.024051	0.001957	0.000986	0.000090
0.051474	0.004091	3.031461	0.024856	0.001973	0.001035	0.000124
0.051474	0.004500	3.036344	0.025433	0.001989	0.001090	0.000142
