x	 y	 U	 V	 t11	 t22	 t12
0.049429	0.004500	5.662838	0.022585	0.007485	0.002650	0.000111
0.049429	0.004909	5.661092	0.023255	0.007417	0.002640	0.000111
0.049429	0.005318	5.659070	0.023648	0.007378	0.002644	0.000118
0.049429	0.005727	5.657094	0.023748	0.007352	0.002652	0.000130
0.049429	0.006136	5.655182	0.023575	0.007328	0.002659	0.000143
0.049429	0.006545	5.653291	0.023149	0.007301	0.002664	0.000154
0.049429	0.006954	5.651420	0.022488	0.007266	0.002667	0.000161
0.049429	0.007363	5.649527	0.021649	0.007226	0.002675	0.000161
0.049429	0.007772	5.647665	0.020676	0.007183	0.002691	0.000157
0.049429	0.008181	5.645841	0.019573	0.007144	0.002718	0.000152
0.049429	0.008591	5.644112	0.018362	0.007114	0.002760	0.000149
0.049429	0.009000	5.642541	0.017019	0.007094	0.002818	0.000148
0.049429	0.009409	5.641179	0.015525	0.007086	0.002891	0.000149
0.049429	0.009818	5.640035	0.013857	0.007093	0.002978	0.000154
0.049429	0.010227	5.639119	0.011967	0.007121	0.003078	0.000164
0.049429	0.010636	5.638353	0.009897	0.007170	0.003191	0.000182
0.049429	0.011045	5.637710	0.007664	0.007243	0.003310	0.000203
0.049429	0.011454	5.637134	0.005295	0.007334	0.003430	0.000222
0.049429	0.011863	5.636550	0.002897	0.007435	0.003551	0.000234
0.049429	0.012272	5.635937	0.000508	0.007544	0.003677	0.000237
0.049429	0.012681	5.635266	-0.001844	0.007663	0.003815	0.000236
0.049429	0.013090	5.634562	-0.004101	0.007795	0.003971	0.000239
0.049429	0.013499	5.633893	-0.006324	0.007948	0.004151	0.000248
0.049429	0.013908	5.633237	-0.008486	0.008123	0.004359	0.000263
0.049429	0.014318	5.632705	-0.010683	0.008319	0.004595	0.000283
0.049429	0.014727	5.632260	-0.012960	0.008529	0.004851	0.000307
0.049429	0.015136	5.631898	-0.015366	0.008753	0.005115	0.000331
0.049429	0.015545	5.631618	-0.017952	0.008978	0.005381	0.000358
0.049429	0.015954	5.631387	-0.020724	0.009201	0.005652	0.000387
0.049429	0.016363	5.631145	-0.023695	0.009417	0.005939	0.000421
0.049429	0.016772	5.630881	-0.026765	0.009615	0.006254	0.000463
0.049429	0.017181	5.630662	-0.029966	0.009791	0.006604	0.000512
0.049429	0.017590	5.630430	-0.033222	0.009943	0.006987	0.000567
0.049429	0.017999	5.630351	-0.036522	0.010069	0.007392	0.000625
0.049429	0.018408	5.630456	-0.039880	0.010172	0.007810	0.000679
0.049429	0.018817	5.630783	-0.043208	0.010258	0.008224	0.000726
0.049429	0.019226	5.631402	-0.046547	0.010350	0.008624	0.000765
0.049429	0.019635	5.632225	-0.049771	0.010476	0.008984	0.000798
0.049838	0.000409	4.577593	0.049420	0.107152	0.012198	-0.000232
0.049838	0.000818	4.767478	0.040479	0.072889	0.009629	-0.000167
0.049838	0.001227	4.970162	0.032305	0.043319	0.007202	-0.000102
0.049838	0.001636	5.165454	0.025744	0.024423	0.005401	-0.000040
0.049838	0.002045	5.335381	0.021236	0.014321	0.004200	0.000019
0.049838	0.002454	5.468884	0.018700	0.009845	0.003460	0.000069
0.049838	0.002864	5.563539	0.017752	0.008215	0.003027	0.000104
0.049838	0.003273	5.623973	0.017860	0.007719	0.002781	0.000121
0.049838	0.003682	5.655274	0.019183	0.007539	0.002645	0.000124
0.049838	0.004091	5.664786	0.020315	0.007418	0.002574	0.000119
0.049838	0.004500	5.665644	0.021239	0.007325	0.002540	0.000115
0.049838	0.004909	5.664114	0.021947	0.007262	0.002531	0.000115
0.049838	0.005318	5.662223	0.022368	0.007226	0.002535	0.000122
0.049838	0.005727	5.660305	0.022475	0.007202	0.002543	0.000134
0.049838	0.006136	5.658421	0.022294	0.007179	0.002552	0.000145
0.049838	0.006545	5.656559	0.021850	0.007152	0.002559	0.000155
0.049838	0.006954	5.654735	0.021184	0.007117	0.002566	0.000160
0.049838	0.007363	5.652918	0.020357	0.007077	0.002576	0.000159
0.049838	0.007772	5.651144	0.019426	0.007034	0.002595	0.000154
0.049838	0.008181	5.649413	0.018401	0.006996	0.002623	0.000149
0.049838	0.008591	5.647771	0.017293	0.006968	0.002666	0.000146
0.049838	0.009000	5.646256	0.016078	0.006950	0.002724	0.000146
0.049838	0.009409	5.644920	0.014721	0.006945	0.002797	0.000149
0.049838	0.009818	5.643787	0.013186	0.006953	0.002883	0.000155
0.049838	0.010227	5.642874	0.011420	0.006981	0.002983	0.000167
0.049838	0.010636	5.642145	0.009453	0.007027	0.003094	0.000185
0.049838	0.011045	5.641574	0.007310	0.007092	0.003212	0.000207
0.049838	0.011454	5.641100	0.005030	0.007173	0.003331	0.000226
0.049838	0.011863	5.640663	0.002727	0.007262	0.003450	0.000239
0.049838	0.012272	5.640229	0.000442	0.007356	0.003573	0.000244
0.049838	0.012681	5.639755	-0.001800	0.007459	0.003706	0.000246
0.049838	0.013090	5.639232	-0.003947	0.007573	0.003857	0.000251
0.049838	0.013499	5.638690	-0.006070	0.007708	0.004032	0.000261
0.049838	0.013908	5.638111	-0.008155	0.007866	0.004235	0.000277
0.049838	0.014318	5.637569	-0.010312	0.008046	0.004465	0.000296
0.049838	0.014727	5.637036	-0.012596	0.008242	0.004716	0.000318
0.049838	0.015136	5.636522	-0.015046	0.008452	0.004976	0.000338
0.049838	0.015545	5.636046	-0.017704	0.008663	0.005238	0.000361
0.049838	0.015954	5.635626	-0.020545	0.008868	0.005506	0.000385
0.049838	0.016363	5.635257	-0.023569	0.009064	0.005788	0.000415
0.049838	0.016772	5.634942	-0.026650	0.009243	0.006098	0.000454
0.049838	0.017181	5.634729	-0.029802	0.009402	0.006442	0.000501
0.049838	0.017590	5.634596	-0.032935	0.009542	0.006818	0.000555
0.049838	0.017999	5.634656	-0.036036	0.009661	0.007216	0.000612
0.049838	0.018408	5.634927	-0.039124	0.009764	0.007628	0.000665
0.049838	0.018817	5.635427	-0.042131	0.009856	0.008033	0.000712
0.049838	0.019226	5.636209	-0.045130	0.009957	0.008428	0.000751
0.049838	0.019635	5.637208	-0.048027	0.010088	0.008786	0.000784
0.050247	0.000409	4.581670	0.048193	0.102469	0.011250	-0.000137
0.050247	0.000818	4.769970	0.039245	0.069690	0.008902	-0.000094
0.050247	0.001227	4.971364	0.031068	0.041419	0.006682	-0.000052
0.050247	0.001636	5.165818	0.024501	0.023376	0.005034	-0.000010
0.050247	0.002045	5.335392	0.019989	0.013753	0.003937	0.000033
0.050247	0.002454	5.468950	0.017456	0.009510	0.003263	0.000073
0.050247	0.002864	5.563930	0.016516	0.007981	0.002872	0.000103
0.050247	0.003273	5.624810	0.016640	0.007527	0.002652	0.000118
0.050247	0.003682	5.656716	0.017984	0.007370	0.002531	0.000123
0.050247	0.004091	5.666687	0.019140	0.007261	0.002467	0.000120
0.050247	0.004500	5.667865	0.020080	0.007177	0.002437	0.000117
0.050247	0.004909	5.666564	0.020793	0.007119	0.002429	0.000119
0.050247	0.005318	5.664850	0.021214	0.007085	0.002433	0.000127
0.050247	0.005727	5.663066	0.021306	0.007062	0.002442	0.000138
0.050247	0.006136	5.661295	0.021106	0.007041	0.002452	0.000149
0.050247	0.006545	5.659540	0.020645	0.007015	0.002463	0.000157
0.050247	0.006954	5.657820	0.019980	0.006981	0.002472	0.000160
0.050247	0.007363	5.656109	0.019177	0.006941	0.002486	0.000157
0.050247	0.007772	5.654430	0.018297	0.006899	0.002506	0.000151
0.050247	0.008181	5.652781	0.017354	0.006862	0.002536	0.000146
0.050247	0.008591	5.651203	0.016346	0.006835	0.002579	0.000143
0.050247	0.009000	5.649727	0.015249	0.006819	0.002637	0.000144
0.050247	0.009409	5.648403	0.014018	0.006816	0.002710	0.000148
0.050247	0.009818	5.647268	0.012610	0.006826	0.002796	0.000156
0.050247	0.010227	5.646346	0.010970	0.006852	0.002895	0.000170
0.050247	0.010636	5.645624	0.009118	0.006894	0.003005	0.000189
0.050247	0.011045	5.645084	0.007083	0.006953	0.003121	0.000210
0.050247	0.011454	5.644661	0.004912	0.007025	0.003239	0.000230
0.050247	0.011863	5.644306	0.002717	0.007102	0.003356	0.000244
0.050247	0.012272	5.643980	0.000536	0.007183	0.003476	0.000252
0.050247	0.012681	5.643632	-0.001608	0.007271	0.003606	0.000256
0.050247	0.013090	5.643226	-0.003678	0.007369	0.003751	0.000263
0.050247	0.013499	5.642769	-0.005742	0.007487	0.003921	0.000274
0.050247	0.013908	5.642240	-0.007799	0.007629	0.004119	0.000290
0.050247	0.014318	5.641686	-0.009959	0.007795	0.004343	0.000308
0.050247	0.014727	5.641089	-0.012276	0.007979	0.004589	0.000328
0.050247	0.015136	5.640468	-0.014776	0.008175	0.004844	0.000346
0.050247	0.015545	5.639861	-0.017486	0.008373	0.005103	0.000365
0.050247	0.015954	5.639322	-0.020360	0.008562	0.005368	0.000385
0.050247	0.016363	5.638888	-0.023382	0.008741	0.005647	0.000411
0.050247	0.016772	5.638581	-0.026417	0.008903	0.005953	0.000447
0.050247	0.017181	5.638436	-0.029467	0.009047	0.006292	0.000492
0.050247	0.017590	5.638455	-0.032435	0.009176	0.006662	0.000544
0.050247	0.017999	5.638712	-0.035317	0.009290	0.007053	0.000600
0.050247	0.018408	5.639214	-0.038131	0.009393	0.007457	0.000653
0.050247	0.018817	5.639957	-0.040831	0.009491	0.007856	0.000699
0.050247	0.019226	5.640972	-0.043516	0.009601	0.008246	0.000739
0.050247	0.019635	5.642202	-0.046118	0.009737	0.008602	0.000772
0.050656	0.000409	4.582724	0.046910	0.097999	0.010375	-0.000073
0.050656	0.000818	4.770015	0.038032	0.066656	0.008237	-0.000042
0.050656	0.001227	4.970685	0.029930	0.039636	0.006210	-0.000014
0.050656	0.001636	5.164803	0.023427	0.022407	0.004704	0.000014
0.050656	0.002045	5.334421	0.018966	0.013235	0.003701	0.000045
0.050656	0.002454	5.468315	0.016470	0.009206	0.003087	0.000076
0.050656	0.002864	5.563790	0.015555	0.007768	0.002733	0.000101
0.050656	0.003273	5.625199	0.015695	0.007353	0.002535	0.000116
0.050656	0.003682	5.657702	0.017044	0.007216	0.002427	0.000122
0.050656	0.004091	5.668119	0.018197	0.007120	0.002370	0.000121
0.050656	0.004500	5.669604	0.019121	0.007044	0.002343	0.000120
0.050656	0.004909	5.668537	0.019808	0.006990	0.002337	0.000123
0.050656	0.005318	5.667028	0.020200	0.006959	0.002341	0.000131
0.050656	0.005727	5.665429	0.020260	0.006938	0.002351	0.000143
0.050656	0.006136	5.663829	0.020035	0.006918	0.002363	0.000153
0.050656	0.006545	5.662239	0.019556	0.006894	0.002375	0.000159
0.050656	0.006954	5.660665	0.018897	0.006861	0.002388	0.000161
0.050656	0.007363	5.659081	0.018125	0.006822	0.002404	0.000156
0.050656	0.007772	5.657500	0.017295	0.006781	0.002426	0.000149
0.050656	0.008181	5.655921	0.016426	0.006745	0.002458	0.000143
0.050656	0.008591	5.654388	0.015504	0.006719	0.002501	0.000140
0.050656	0.009000	5.652931	0.014505	0.006704	0.002560	0.000141
0.050656	0.009409	5.651603	0.013380	0.006702	0.002632	0.000147
0.050656	0.009818	5.650455	0.012085	0.006712	0.002718	0.000156
0.050656	0.010227	5.649509	0.010566	0.006737	0.002816	0.000171
0.050656	0.010636	5.648770	0.008835	0.006775	0.002925	0.000191
0.050656	0.011045	5.648227	0.006921	0.006828	0.003039	0.000213
0.050656	0.011454	5.647812	0.004872	0.006892	0.003156	0.000233
0.050656	0.011863	5.647482	0.002788	0.006959	0.003272	0.000249
0.050656	0.012272	5.647201	0.000706	0.007029	0.003389	0.000259
0.050656	0.012681	5.646908	-0.001358	0.007103	0.003514	0.000265
0.050656	0.013090	5.646557	-0.003381	0.007187	0.003655	0.000274
0.050656	0.013499	5.646138	-0.005422	0.007291	0.003820	0.000286
0.050656	0.013908	5.645625	-0.007487	0.007419	0.004013	0.000301
0.050656	0.014318	5.645052	-0.009673	0.007572	0.004232	0.000319
0.050656	0.014727	5.644413	-0.012024	0.007744	0.004472	0.000337
0.050656	0.015136	5.643733	-0.014552	0.007930	0.004723	0.000352
0.050656	0.015545	5.643067	-0.017268	0.008116	0.004979	0.000369
0.050656	0.015954	5.642493	-0.020109	0.008292	0.005241	0.000386
0.050656	0.016363	5.642076	-0.023056	0.008456	0.005519	0.000409
0.050656	0.016772	5.641855	-0.025976	0.008603	0.005821	0.000443
0.050656	0.017181	5.641855	-0.028865	0.008735	0.006156	0.000486
0.050656	0.017590	5.642090	-0.031636	0.008855	0.006520	0.000537
0.050656	0.017999	5.642603	-0.034292	0.008965	0.006905	0.000592
0.050656	0.018408	5.643383	-0.036851	0.009069	0.007302	0.000643
0.050656	0.018817	5.644410	-0.039284	0.009173	0.007695	0.000690
0.050656	0.019226	5.645692	-0.041705	0.009291	0.008082	0.000730
0.050656	0.019635	5.647168	-0.044068	0.009432	0.008438	0.000763
0.051065	0.000409	4.582798	0.045592	0.093774	0.009585	-0.000042
0.051065	0.000818	4.769201	0.036856	0.063811	0.007641	-0.000012
0.051065	0.001227	4.969266	0.028901	0.037985	0.005794	0.000011
0.051065	0.001636	5.163153	0.022528	0.021524	0.004416	0.000031
0.051065	0.002045	5.332901	0.018167	0.012772	0.003496	0.000054
0.051065	0.002454	5.467186	0.015742	0.008939	0.002934	0.000078
0.051065	0.002864	5.563177	0.014864	0.007582	0.002611	0.000100
0.051065	0.003273	5.625109	0.015017	0.007199	0.002432	0.000114
0.051065	0.003682	5.658176	0.016353	0.007080	0.002335	0.000122
0.051065	0.004091	5.669014	0.017479	0.006996	0.002283	0.000122
0.051065	0.004500	5.670790	0.018358	0.006927	0.002260	0.000123
0.051065	0.004909	5.669957	0.018993	0.006878	0.002255	0.000127
0.051065	0.005318	5.668674	0.019334	0.006849	0.002260	0.000136
0.051065	0.005727	5.667304	0.019352	0.006830	0.002271	0.000147
0.051065	0.006136	5.665926	0.019098	0.006812	0.002284	0.000157
0.051065	0.006545	5.664544	0.018605	0.006789	0.002299	0.000162
0.051065	0.006954	5.663143	0.017956	0.006758	0.002314	0.000162
0.051065	0.007363	5.661690	0.017215	0.006721	0.002333	0.000156
0.051065	0.007772	5.660194	0.016428	0.006681	0.002357	0.000147
0.051065	0.008181	5.658662	0.015614	0.006646	0.002390	0.000140
0.051065	0.008591	5.657143	0.014754	0.006620	0.002434	0.000136
0.051065	0.009000	5.655683	0.013822	0.006605	0.002492	0.000138
0.051065	0.009409	5.654335	0.012774	0.006604	0.002565	0.000145
0.051065	0.009818	5.653159	0.011568	0.006614	0.002650	0.000156
0.051065	0.010227	5.652180	0.010158	0.006636	0.002748	0.000172
0.051065	0.010636	5.651400	0.008545	0.006671	0.002855	0.000193
0.051065	0.011045	5.650819	0.006761	0.006719	0.002968	0.000216
0.051065	0.011454	5.650367	0.004846	0.006775	0.003084	0.000237
0.051065	0.011863	5.650003	0.002883	0.006835	0.003197	0.000253
0.051065	0.012272	5.649697	0.000902	0.006894	0.003312	0.000265
0.051065	0.012681	5.649391	-0.001092	0.006957	0.003434	0.000274
0.051065	0.013090	5.649037	-0.003087	0.007029	0.003571	0.000284
0.051065	0.013499	5.648621	-0.005125	0.007120	0.003731	0.000297
0.051065	0.013908	5.648117	-0.007215	0.007237	0.003918	0.000312
0.051065	0.014318	5.647554	-0.009431	0.007379	0.004132	0.000328
0.051065	0.014727	5.646938	-0.011799	0.007542	0.004367	0.000345
0.051065	0.015136	5.646296	-0.014314	0.007718	0.004614	0.000359
0.051065	0.015545	5.645688	-0.016973	0.007895	0.004868	0.000374
0.051065	0.015954	5.645202	-0.019707	0.008060	0.005129	0.000388
0.051065	0.016363	5.644907	-0.022503	0.008213	0.005406	0.000410
0.051065	0.016772	5.644854	-0.025244	0.008348	0.005706	0.000441
0.051065	0.017181	5.645060	-0.027931	0.008470	0.006037	0.000483
0.051065	0.017590	5.645543	-0.030488	0.008582	0.006396	0.000533
0.051065	0.017999	5.646329	-0.032936	0.008690	0.006775	0.000586
0.051065	0.018408	5.647394	-0.035282	0.008796	0.007166	0.000637
0.051065	0.018817	5.648709	-0.037510	0.008906	0.007553	0.000683
0.051065	0.019226	5.650261	-0.039736	0.009031	0.007938	0.000724
0.051065	0.019635	5.651977	-0.041928	0.009176	0.008296	0.000757
0.051474	0.000409	4.587373	0.044517	0.089806	0.008884	-0.000041
0.051474	0.000818	4.771700	0.035905	0.061163	0.007118	-0.000002
0.051474	0.001227	4.970044	0.028078	0.036471	0.005433	0.000024
0.051474	0.001636	5.162768	0.021823	0.020732	0.004169	0.000042
0.051474	0.002045	5.331956	0.017556	0.012367	0.003323	0.000060
0.051474	0.002454	5.466176	0.015197	0.008709	0.002805	0.000081
0.051474	0.002864	5.562415	0.014355	0.007422	0.002508	0.000100
0.051474	0.003273	5.624734	0.014517	0.007067	0.002344	0.000114
0.051474	0.003682	5.658376	0.015835	0.006963	0.002255	0.000122
