x	 y	 U	 V	 t11	 t22	 t12
0.048202	0.014727	4.265795	0.009542	0.004306	0.002338	0.000075
0.048202	0.015136	4.265393	0.007238	0.004390	0.002443	0.000070
0.048202	0.015545	4.265128	0.004762	0.004457	0.002537	0.000071
0.048202	0.015954	4.264964	0.002102	0.004508	0.002620	0.000082
0.048202	0.016363	4.264808	-0.000711	0.004544	0.002699	0.000101
0.048202	0.016772	4.264701	-0.003622	0.004576	0.002779	0.000126
0.048202	0.017181	4.264676	-0.006558	0.004618	0.002864	0.000150
0.048202	0.017590	4.264623	-0.009447	0.004676	0.002955	0.000168
0.048202	0.017999	4.264662	-0.012218	0.004752	0.003052	0.000180
0.048202	0.018408	4.264744	-0.014891	0.004834	0.003152	0.000187
0.048202	0.018817	4.264918	-0.017529	0.004910	0.003260	0.000193
0.048202	0.019226	4.265211	-0.020182	0.004975	0.003379	0.000201
0.048202	0.019635	4.265562	-0.022852	0.005039	0.003504	0.000213
0.048611	0.000409	3.437801	0.026269	0.054415	0.010315	-0.000553
0.048611	0.000818	3.597603	0.027160	0.036664	0.007589	-0.000341
0.048611	0.001227	3.764810	0.028485	0.021351	0.005153	-0.000154
0.048611	0.001636	3.922831	0.030157	0.011547	0.003488	-0.000034
0.048611	0.002045	4.057758	0.031998	0.006264	0.002488	0.000027
0.048611	0.002454	4.161779	0.033804	0.003869	0.001949	0.000047
0.048611	0.002864	4.234053	0.035433	0.002955	0.001678	0.000044
0.048611	0.003273	4.279090	0.036787	0.002663	0.001544	0.000034
0.048611	0.003682	4.299894	0.037944	0.002587	0.001474	0.000024
0.048611	0.004091	4.305325	0.038700	0.002578	0.001433	0.000017
0.048611	0.004500	4.304795	0.039185	0.002597	0.001409	0.000014
0.048611	0.004909	4.302707	0.039465	0.002628	0.001394	0.000014
0.048611	0.005318	4.300469	0.039589	0.002662	0.001383	0.000019
0.048611	0.005727	4.298419	0.039542	0.002696	0.001376	0.000027
0.048611	0.006136	4.296499	0.039317	0.002731	0.001372	0.000036
0.048611	0.006545	4.294633	0.038896	0.002772	0.001370	0.000045
0.048611	0.006954	4.292735	0.038301	0.002819	0.001373	0.000051
0.048611	0.007363	4.290767	0.037560	0.002875	0.001379	0.000053
0.048611	0.007772	4.288747	0.036657	0.002941	0.001387	0.000049
0.048611	0.008181	4.286726	0.035599	0.003010	0.001398	0.000044
0.048611	0.008591	4.284809	0.034417	0.003075	0.001411	0.000042
0.048611	0.009000	4.283086	0.033133	0.003129	0.001428	0.000048
0.048611	0.009409	4.281592	0.031785	0.003166	0.001449	0.000059
0.048611	0.009818	4.280329	0.030354	0.003190	0.001475	0.000074
0.048611	0.010227	4.279228	0.028889	0.003209	0.001506	0.000089
0.048611	0.010636	4.278205	0.027403	0.003235	0.001543	0.000102
0.048611	0.011045	4.277251	0.025874	0.003273	0.001583	0.000110
0.048611	0.011454	4.276348	0.024302	0.003324	0.001626	0.000113
0.048611	0.011863	4.275474	0.022650	0.003389	0.001672	0.000111
0.048611	0.012272	4.274621	0.020904	0.003469	0.001722	0.000106
0.048611	0.012681	4.273788	0.019062	0.003562	0.001781	0.000100
0.048611	0.013090	4.273039	0.017148	0.003661	0.001853	0.000096
0.048611	0.013499	4.272387	0.015182	0.003766	0.001939	0.000094
0.048611	0.013908	4.271761	0.013194	0.003869	0.002038	0.000091
0.048611	0.014318	4.271187	0.011164	0.003968	0.002145	0.000086
0.048611	0.014727	4.270697	0.009073	0.004057	0.002253	0.000081
0.048611	0.015136	4.270271	0.006897	0.004133	0.002355	0.000077
0.048611	0.015545	4.269954	0.004561	0.004196	0.002447	0.000078
0.048611	0.015954	4.269721	0.002044	0.004245	0.002531	0.000088
0.048611	0.016363	4.269508	-0.000632	0.004281	0.002610	0.000105
0.048611	0.016772	4.269345	-0.003418	0.004314	0.002690	0.000128
0.048611	0.017181	4.269251	-0.006253	0.004356	0.002775	0.000149
0.048611	0.017590	4.269142	-0.009070	0.004412	0.002865	0.000165
0.048611	0.017999	4.269101	-0.011805	0.004483	0.002961	0.000176
0.048611	0.018408	4.269095	-0.014467	0.004560	0.003060	0.000182
0.048611	0.018817	4.269156	-0.017109	0.004629	0.003166	0.000188
0.048611	0.019226	4.269309	-0.019765	0.004689	0.003283	0.000195
0.048611	0.019635	4.269514	-0.022425	0.004748	0.003407	0.000206
0.049020	0.000409	3.458880	0.025786	0.052102	0.009468	-0.000379
0.049020	0.000818	3.613260	0.026315	0.035102	0.007002	-0.000234
0.049020	0.001227	3.775513	0.027291	0.020440	0.004790	-0.000102
0.049020	0.001636	3.929553	0.028669	0.011060	0.003270	-0.000015
0.049020	0.002045	4.061693	0.030297	0.006010	0.002352	0.000030
0.049020	0.002454	4.164076	0.031978	0.003726	0.001853	0.000045
0.049020	0.002864	4.235614	0.033558	0.002858	0.001601	0.000042
0.049020	0.003273	4.280504	0.034923	0.002582	0.001476	0.000034
0.049020	0.003682	4.301875	0.036146	0.002511	0.001410	0.000025
0.049020	0.004091	4.307764	0.036970	0.002501	0.001372	0.000019
0.049020	0.004500	4.307562	0.037527	0.002517	0.001349	0.000016
0.049020	0.004909	4.305701	0.037882	0.002543	0.001335	0.000017
0.049020	0.005318	4.303616	0.038077	0.002573	0.001327	0.000022
0.049020	0.005727	4.301651	0.038101	0.002603	0.001321	0.000029
0.049020	0.006136	4.299796	0.037949	0.002635	0.001318	0.000038
0.049020	0.006545	4.298007	0.037608	0.002671	0.001317	0.000047
0.049020	0.006954	4.296223	0.037090	0.002714	0.001320	0.000053
0.049020	0.007363	4.294417	0.036417	0.002764	0.001325	0.000055
0.049020	0.007772	4.292605	0.035574	0.002822	0.001333	0.000053
0.049020	0.008181	4.290825	0.034562	0.002883	0.001342	0.000049
0.049020	0.008591	4.289152	0.033415	0.002940	0.001355	0.000048
0.049020	0.009000	4.287633	0.032161	0.002988	0.001371	0.000053
0.049020	0.009409	4.286288	0.030837	0.003020	0.001392	0.000064
0.049020	0.009818	4.285113	0.029429	0.003042	0.001417	0.000079
0.049020	0.010227	4.284055	0.027984	0.003059	0.001448	0.000094
0.049020	0.010636	4.283054	0.026512	0.003081	0.001484	0.000106
0.049020	0.011045	4.282099	0.024995	0.003114	0.001524	0.000114
0.049020	0.011454	4.281176	0.023435	0.003159	0.001566	0.000117
0.049020	0.011863	4.280279	0.021794	0.003215	0.001610	0.000115
0.049020	0.012272	4.279416	0.020067	0.003284	0.001659	0.000110
0.049020	0.012681	4.278595	0.018254	0.003365	0.001715	0.000104
0.049020	0.013090	4.277859	0.016388	0.003452	0.001783	0.000101
0.049020	0.013499	4.277216	0.014489	0.003544	0.001865	0.000098
0.049020	0.013908	4.276609	0.012584	0.003635	0.001959	0.000096
0.049020	0.014318	4.276057	0.010652	0.003722	0.002061	0.000092
0.049020	0.014727	4.275575	0.008672	0.003803	0.002165	0.000087
0.049020	0.015136	4.275143	0.006623	0.003872	0.002264	0.000084
0.049020	0.015545	4.274792	0.004423	0.003930	0.002355	0.000085
0.049020	0.015954	4.274507	0.002043	0.003976	0.002438	0.000094
0.049020	0.016363	4.274247	-0.000501	0.004013	0.002517	0.000110
0.049020	0.016772	4.274033	-0.003167	0.004047	0.002598	0.000129
0.049020	0.017181	4.273875	-0.005904	0.004089	0.002683	0.000148
0.049020	0.017590	4.273712	-0.008650	0.004143	0.002772	0.000162
0.049020	0.017999	4.273601	-0.011347	0.004209	0.002866	0.000172
0.049020	0.018408	4.273524	-0.013993	0.004280	0.002965	0.000177
0.049020	0.018817	4.273501	-0.016628	0.004344	0.003069	0.000182
0.049020	0.019226	4.273558	-0.019271	0.004398	0.003185	0.000189
0.049020	0.019635	4.273670	-0.021901	0.004452	0.003307	0.000200
0.049429	0.000409	3.477386	0.024983	0.049834	0.008629	-0.000199
0.049429	0.000818	3.626855	0.025219	0.033567	0.006420	-0.000122
0.049429	0.001227	3.784658	0.025911	0.019544	0.004430	-0.000048
0.049429	0.001636	3.935159	0.027047	0.010579	0.003053	0.000005
0.049429	0.002045	4.064867	0.028500	0.005759	0.002216	0.000034
0.049429	0.002454	4.165859	0.030079	0.003584	0.001757	0.000043
0.049429	0.002864	4.236810	0.031623	0.002761	0.001524	0.000041
0.049429	0.003273	4.281626	0.033006	0.002502	0.001408	0.000033
0.049429	0.003682	4.303558	0.034297	0.002436	0.001347	0.000026
0.049429	0.004091	4.309880	0.035198	0.002425	0.001310	0.000021
0.049429	0.004500	4.309986	0.035836	0.002438	0.001289	0.000019
0.049429	0.004909	4.308340	0.036273	0.002460	0.001277	0.000020
0.049429	0.005318	4.306411	0.036545	0.002486	0.001270	0.000024
0.049429	0.005727	4.304545	0.036644	0.002512	0.001267	0.000032
0.049429	0.006136	4.302769	0.036563	0.002540	0.001265	0.000041
0.049429	0.006545	4.301064	0.036297	0.002572	0.001265	0.000049
0.049429	0.006954	4.299383	0.035851	0.002609	0.001267	0.000055
0.049429	0.007363	4.297712	0.035247	0.002653	0.001271	0.000057
0.049429	0.007772	4.296064	0.034470	0.002705	0.001278	0.000056
0.049429	0.008181	4.294471	0.033520	0.002758	0.001287	0.000053
0.049429	0.008591	4.292987	0.032430	0.002808	0.001298	0.000053
0.049429	0.009000	4.291627	0.031231	0.002849	0.001314	0.000059
0.049429	0.009409	4.290405	0.029957	0.002877	0.001335	0.000069
0.049429	0.009818	4.289313	0.028595	0.002896	0.001360	0.000083
0.049429	0.010227	4.288310	0.027185	0.002910	0.001390	0.000098
0.049429	0.010636	4.287355	0.025737	0.002929	0.001425	0.000110
0.049429	0.011045	4.286432	0.024233	0.002957	0.001464	0.000118
0.049429	0.011454	4.285529	0.022682	0.002995	0.001506	0.000120
0.049429	0.011863	4.284652	0.021051	0.003043	0.001549	0.000119
0.049429	0.012272	4.283818	0.019341	0.003102	0.001596	0.000114
0.049429	0.012681	4.283040	0.017559	0.003171	0.001649	0.000109
0.049429	0.013090	4.282346	0.015744	0.003245	0.001714	0.000105
0.049429	0.013499	4.281736	0.013916	0.003325	0.001791	0.000102
0.049429	0.013908	4.281164	0.012095	0.003404	0.001880	0.000100
0.049429	0.014318	4.280646	0.010259	0.003481	0.001978	0.000097
0.049429	0.014727	4.280180	0.008381	0.003552	0.002077	0.000093
0.049429	0.015136	4.279748	0.006443	0.003615	0.002173	0.000091
0.049429	0.015545	4.279371	0.004360	0.003668	0.002262	0.000093
0.049429	0.015954	4.279039	0.002097	0.003712	0.002344	0.000100
0.049429	0.016363	4.278733	-0.000334	0.003749	0.002425	0.000114
0.049429	0.016772	4.278470	-0.002893	0.003784	0.002506	0.000130
0.049429	0.017181	4.278254	-0.005539	0.003825	0.002591	0.000147
0.049429	0.017590	4.278046	-0.008215	0.003877	0.002680	0.000159
0.049429	0.017999	4.277888	-0.010868	0.003940	0.002773	0.000168
0.049429	0.018408	4.277773	-0.013487	0.004005	0.002870	0.000172
0.049429	0.018817	4.277718	-0.016095	0.004063	0.002973	0.000176
0.049429	0.019226	4.277747	-0.018700	0.004113	0.003088	0.000183
0.049429	0.019635	4.277845	-0.021273	0.004162	0.003208	0.000194
0.049838	0.000409	3.492795	0.024001	0.047718	0.007827	-0.000014
0.049838	0.000818	3.637992	0.024008	0.032130	0.005863	-0.000008
0.049838	0.001227	3.791964	0.024478	0.018701	0.004084	0.000008
0.049838	0.001636	3.939467	0.025424	0.010124	0.002845	0.000025
0.049838	0.002045	4.067163	0.026739	0.005520	0.002085	0.000038
0.049838	0.002454	4.167055	0.028239	0.003448	0.001666	0.000042
0.049838	0.002864	4.237591	0.029757	0.002669	0.001450	0.000039
0.049838	0.003273	4.282414	0.031160	0.002426	0.001342	0.000033
0.049838	0.003682	4.304893	0.032514	0.002364	0.001285	0.000027
0.049838	0.004091	4.311624	0.033489	0.002352	0.001251	0.000022
0.049838	0.004500	4.312016	0.034205	0.002362	0.001232	0.000021
0.049838	0.004909	4.310575	0.034716	0.002380	0.001221	0.000022
0.049838	0.005318	4.308806	0.035054	0.002402	0.001216	0.000027
0.049838	0.005727	4.307057	0.035215	0.002425	0.001214	0.000034
0.049838	0.006136	4.305379	0.035192	0.002449	0.001213	0.000043
0.049838	0.006545	4.303768	0.034985	0.002477	0.001214	0.000050
0.049838	0.006954	4.302184	0.034598	0.002510	0.001216	0.000056
0.049838	0.007363	4.300622	0.034057	0.002549	0.001219	0.000060
0.049838	0.007772	4.299094	0.033347	0.002593	0.001225	0.000060
0.049838	0.008181	4.297631	0.032472	0.002639	0.001233	0.000058
0.049838	0.008591	4.296272	0.031458	0.002682	0.001244	0.000059
0.049838	0.009000	4.295018	0.030338	0.002717	0.001259	0.000064
0.049838	0.009409	4.293881	0.029141	0.002741	0.001280	0.000075
0.049838	0.009818	4.292851	0.027849	0.002757	0.001304	0.000088
0.049838	0.010227	4.291900	0.026495	0.002769	0.001334	0.000102
0.049838	0.010636	4.291000	0.025085	0.002785	0.001369	0.000114
0.049838	0.011045	4.290132	0.023603	0.002808	0.001407	0.000121
0.049838	0.011454	4.289283	0.022065	0.002840	0.001448	0.000124
0.049838	0.011863	4.288463	0.020445	0.002879	0.001490	0.000122
0.049838	0.012272	4.287697	0.018754	0.002928	0.001535	0.000117
0.049838	0.012681	4.286993	0.017005	0.002986	0.001586	0.000112
0.049838	0.013090	4.286369	0.015242	0.003049	0.001647	0.000109
0.049838	0.013499	4.285815	0.013481	0.003117	0.001719	0.000106
0.049838	0.013908	4.285294	0.011738	0.003185	0.001804	0.000104
0.049838	0.014318	4.284815	0.009987	0.003252	0.001897	0.000101
0.049838	0.014727	4.284368	0.008194	0.003314	0.001992	0.000099
0.049838	0.015136	4.283934	0.006344	0.003370	0.002084	0.000097
0.049838	0.015545	4.283530	0.004351	0.003419	0.002172	0.000099
0.049838	0.015954	4.283155	0.002176	0.003461	0.002254	0.000106
0.049838	0.016363	4.282805	-0.000167	0.003498	0.002335	0.000117
0.049838	0.016772	4.282498	-0.002639	0.003534	0.002417	0.000132
0.049838	0.017181	4.282239	-0.005209	0.003575	0.002502	0.000146
0.049838	0.017590	4.282006	-0.007818	0.003626	0.002590	0.000157
0.049838	0.017999	4.281835	-0.010419	0.003684	0.002682	0.000164
0.049838	0.018408	4.281727	-0.012990	0.003744	0.002778	0.000168
0.049838	0.018817	4.281697	-0.015541	0.003798	0.002880	0.000171
0.049838	0.019226	4.281769	-0.018073	0.003843	0.002994	0.000177
0.049838	0.019635	4.281927	-0.020554	0.003888	0.003113	0.000188
0.050247	0.000409	3.505694	0.022917	0.045847	0.007084	0.000171
0.050247	0.000818	3.647130	0.022763	0.030855	0.005346	0.000107
0.050247	0.001227	3.797763	0.023077	0.017948	0.003762	0.000064
0.050247	0.001636	3.942695	0.023892	0.009714	0.002651	0.000046
0.050247	0.002045	4.068714	0.025114	0.005302	0.001963	0.000042
0.050247	0.002454	4.167736	0.026562	0.003323	0.001580	0.000041
0.050247	0.002864	4.237997	0.028065	0.002583	0.001381	0.000037
0.050247	0.003273	4.282897	0.029489	0.002355	0.001281	0.000032
0.050247	0.003682	4.305915	0.030892	0.002297	0.001227	0.000028
0.050247	0.004091	4.313037	0.031927	0.002285	0.001196	0.000024
0.050247	0.004500	4.313699	0.032702	0.002291	0.001178	0.000023
0.050247	0.004909	4.312455	0.033266	0.002306	0.001169	0.000024
0.050247	0.005318	4.310846	0.033648	0.002325	0.001165	0.000029
0.050247	0.005727	4.309225	0.033850	0.002344	0.001165	0.000036
0.050247	0.006136	4.307658	0.033864	0.002365	0.001165	0.000044
0.050247	0.006545	4.306146	0.033694	0.002390	0.001166	0.000052
0.050247	0.006954	4.304656	0.033349	0.002418	0.001168	0.000058
0.050247	0.007363	4.303184	0.032861	0.002452	0.001171	0.000062
0.050247	0.007772	4.301743	0.032214	0.002490	0.001176	0.000063
0.050247	0.008181	4.300364	0.031419	0.002529	0.001183	0.000063
0.050247	0.008591	4.299080	0.030492	0.002566	0.001193	0.000064
0.050247	0.009000	4.297886	0.029466	0.002595	0.001208	0.000069
0.050247	0.009409	4.296796	0.028362	0.002616	0.001228	0.000079
0.050247	0.009818	4.295804	0.027157	0.002629	0.001252	0.000092
0.050247	0.010227	4.294895	0.025875	0.002640	0.001282	0.000106
0.050247	0.010636	4.294049	0.024518	0.002652	0.001316	0.000117
0.050247	0.011045	4.293246	0.023071	0.002671	0.001353	0.000124
0.050247	0.011454	4.292472	0.021557	0.002697	0.001393	0.000126
0.050247	0.011863	4.291740	0.019958	0.002728	0.001434	0.000125
0.050247	0.012272	4.291069	0.018294	0.002769	0.001478	0.000120
0.050247	0.012681	4.290465	0.016582	0.002816	0.001526	0.000115
0.050247	0.013090	4.289932	0.014870	0.002869	0.001584	0.000112
0.050247	0.013499	4.289450	0.013171	0.002926	0.001652	0.000109
0.050247	0.013908	4.288984	0.011493	0.002984	0.001733	0.000108
0.050247	0.014318	4.288542	0.009810	0.003041	0.001821	0.000106
0.050247	0.014727	4.288101	0.008079	0.003096	0.001912	0.000104
0.050247	0.015136	4.287654	0.006290	0.003146	0.002001	0.000103
0.050247	0.015545	4.287216	0.004357	0.003191	0.002087	0.000105
0.050247	0.015954	4.286795	0.002240	0.003231	0.002169	0.000111
0.050247	0.016363	4.286401	-0.000039	0.003268	0.002251	0.000121
0.050247	0.016772	4.286063	-0.002445	0.003305	0.002334	0.000133
0.050247	0.017181	4.285784	-0.004948	0.003346	0.002419	0.000145
0.050247	0.017590	4.285560	-0.007488	0.003395	0.002507	0.000154
0.050247	0.017999	4.285421	-0.010020	0.003450	0.002597	0.000160
0.050247	0.018408	4.285372	-0.012516	0.003506	0.002692	0.000164
0.050247	0.018817	4.285429	-0.014972	0.003555	0.002794	0.000167
0.050247	0.019226	4.285609	-0.017392	0.003596	0.002906	0.000172
0.050247	0.019635	4.285896	-0.019745	0.003637	0.003025	0.000183
0.050656	0.000409	3.514254	0.021892	0.044291	0.006419	0.000352
0.050656	0.000818	3.652902	0.021627	0.029786	0.004882	0.000219
0.050656	0.001227	3.801126	0.021837	0.017310	0.003473	0.000119
0.050656	0.001636	3.944278	0.022567	0.009361	0.002475	0.000068
0.050656	0.002045	4.069225	0.023730	0.005111	0.001852	0.000047
0.050656	0.002454	4.167793	0.025146	0.003212	0.001501	0.000040
0.050656	0.002864	4.238030	0.026637	0.002506	0.001318	0.000036
0.050656	0.003273	4.283140	0.028070	0.002291	0.001225	0.000032
0.050656	0.003682	4.306691	0.029499	0.002237	0.001175	0.000028
0.050656	0.004091	4.314190	0.030567	0.002224	0.001146	0.000025
0.050656	0.004500	4.315109	0.031371	0.002228	0.001130	0.000024
0.050656	0.004909	4.314053	0.031955	0.002240	0.001122	0.000026
0.050656	0.005318	4.312601	0.032352	0.002255	0.001119	0.000032
0.050656	0.005727	4.311113	0.032569	0.002272	0.001120	0.000038
0.050656	0.006136	4.309663	0.032596	0.002290	0.001121	0.000046
0.050656	0.006545	4.308255	0.032442	0.002311	0.001122	0.000054
0.050656	0.006954	4.306858	0.032124	0.002336	0.001124	0.000060
0.050656	0.007363	4.305466	0.031676	0.002365	0.001126	0.000065
0.050656	0.007772	4.304093	0.031086	0.002398	0.001130	0.000067
0.050656	0.008181	4.302771	0.030368	0.002431	0.001137	0.000067
0.050656	0.008591	4.301529	0.029529	0.002462	0.001147	0.000069
0.050656	0.009000	4.300364	0.028600	0.002487	0.001161	0.000074
0.050656	0.009409	4.299294	0.027596	0.002504	0.001181	0.000084
0.050656	0.009818	4.298321	0.026485	0.002515	0.001205	0.000096
0.050656	0.010227	4.297438	0.025284	0.002524	0.001234	0.000109
0.050656	0.010636	4.296634	0.023994	0.002534	0.001267	0.000120
0.050656	0.011045	4.295894	0.022597	0.002549	0.001304	0.000126
0.050656	0.011454	4.295199	0.021124	0.002569	0.001343	0.000129
0.050656	0.011863	4.294562	0.019564	0.002594	0.001384	0.000127
0.050656	0.012272	4.293996	0.017940	0.002626	0.001426	0.000122
0.050656	0.012681	4.293498	0.016272	0.002665	0.001472	0.000118
0.050656	0.013090	4.293064	0.014611	0.002708	0.001527	0.000114
0.050656	0.013499	4.292658	0.012962	0.002756	0.001591	0.000112
0.050656	0.013908	4.292247	0.011333	0.002805	0.001667	0.000111
0.050656	0.014318	4.291832	0.009697	0.002854	0.001751	0.000109
0.050656	0.014727	4.291389	0.008002	0.002902	0.001838	0.000109
0.050656	0.015136	4.290918	0.006245	0.002947	0.001924	0.000109
0.050656	0.015545	4.290441	0.004344	0.002989	0.002009	0.000111
0.050656	0.015954	4.289979	0.002262	0.003028	0.002091	0.000116
0.050656	0.016363	4.289556	0.000025	0.003064	0.002174	0.000124
0.050656	0.016772	4.289208	-0.002326	0.003101	0.002258	0.000134
0.050656	0.017181	4.288944	-0.004766	0.003143	0.002343	0.000144
0.050656	0.017590	4.288771	-0.007227	0.003191	0.002430	0.000152
0.050656	0.017999	4.288716	-0.009665	0.003243	0.002520	0.000158
0.050656	0.018408	4.288776	-0.012052	0.003295	0.002614	0.000161
0.050656	0.018817	4.288972	-0.014374	0.003340	0.002715	0.000163
0.050656	0.019226	4.289309	-0.016643	0.003379	0.002827	0.000169
0.050656	0.019635	4.289768	-0.018838	0.003416	0.002945	0.000178
0.051065	0.000409	3.520524	0.021085	0.043090	0.005840	0.000526
0.051065	0.000818	3.656904	0.020737	0.028950	0.004477	0.000328
0.051065	0.001227	3.803201	0.020872	0.016801	0.003219	0.000173
0.051065	0.001636	3.944976	0.021541	0.009074	0.002320	0.000088
0.051065	0.002045	4.069147	0.022659	0.004952	0.001753	0.000052
0.051065	0.002454	4.167451	0.024046	0.003116	0.001431	0.000039
0.051065	0.002864	4.237766	0.025516	0.002439	0.001261	0.000035
0.051065	0.003273	4.283126	0.026940	0.002235	0.001174	0.000031
0.051065	0.003682	4.307173	0.028369	0.002184	0.001128	0.000028
0.051065	0.004091	4.315017	0.029440	0.002171	0.001101	0.000026
0.051065	0.004500	4.316166	0.030242	0.002173	0.001086	0.000026
0.051065	0.004909	4.315278	0.030816	0.002182	0.001080	0.000028
0.051065	0.005318	4.313968	0.031203	0.002194	0.001078	0.000033
0.051065	0.005727	4.312610	0.031412	0.002208	0.001079	0.000040
0.051065	0.006136	4.311277	0.031433	0.002224	0.001081	0.000047
0.051065	0.006545	4.309972	0.031277	0.002243	0.001083	0.000055
0.051065	0.006954	4.308662	0.030972	0.002265	0.001084	0.000062
0.051065	0.007363	4.307341	0.030554	0.002290	0.001086	0.000067
0.051065	0.007772	4.306020	0.030013	0.002318	0.001090	0.000070
0.051065	0.008181	4.304732	0.029367	0.002346	0.001096	0.000071
0.051065	0.008591	4.303507	0.028613	0.002371	0.001105	0.000074
0.051065	0.009000	4.302351	0.027778	0.002392	0.001120	0.000079
0.051065	0.009409	4.301286	0.026870	0.002407	0.001140	0.000088
0.051065	0.009818	4.300320	0.025852	0.002416	0.001164	0.000099
0.051065	0.010227	4.299457	0.024735	0.002423	0.001192	0.000111
0.051065	0.010636	4.298687	0.023519	0.002431	0.001225	0.000122
0.051065	0.011045	4.298001	0.022184	0.002442	0.001261	0.000128
0.051065	0.011454	4.297380	0.020766	0.002458	0.001299	0.000130
0.051065	0.011863	4.296833	0.019259	0.002478	0.001338	0.000128
0.051065	0.012272	4.296367	0.017683	0.002503	0.001379	0.000124
0.051065	0.012681	4.295966	0.016062	0.002535	0.001424	0.000120
0.051065	0.013090	4.295623	0.014446	0.002570	0.001475	0.000116
0.051065	0.013499	4.295286	0.012835	0.002609	0.001537	0.000114
0.051065	0.013908	4.294924	0.011233	0.002651	0.001609	0.000113
0.051065	0.014318	4.294529	0.009620	0.002693	0.001688	0.000113
0.051065	0.014727	4.294081	0.007938	0.002735	0.001772	0.000113
0.051065	0.015136	4.293590	0.006190	0.002776	0.001856	0.000113
0.051065	0.015545	4.293088	0.004301	0.002815	0.001939	0.000116
0.051065	0.015954	4.292609	0.002238	0.002852	0.002022	0.000120
0.051065	0.016363	4.292188	0.000034	0.002889	0.002105	0.000126
0.051065	0.016772	4.291873	-0.002266	0.002927	0.002190	0.000135
0.051065	0.017181	4.291674	-0.004636	0.002968	0.002275	0.000143
0.051065	0.017590	4.291605	-0.007001	0.003015	0.002362	0.000151
0.051065	0.017999	4.291685	-0.009320	0.003065	0.002451	0.000156
0.051065	0.018408	4.291905	-0.011566	0.003114	0.002544	0.000159
0.051065	0.018817	4.292283	-0.013722	0.003157	0.002644	0.000161
0.051065	0.019226	4.292814	-0.015816	0.003193	0.002756	0.000166
0.051065	0.019635	4.293473	-0.017836	0.003228	0.002875	0.000176
0.051474	0.000409	3.523451	0.020579	0.042251	0.005349	0.000690
0.051474	0.000818	3.658342	0.020151	0.028353	0.004133	0.000429
0.051474	0.001227	3.803450	0.020215	0.016426	0.003001	0.000224
0.051474	0.001636	3.944471	0.020827	0.008853	0.002187	0.000108
0.051474	0.002045	4.068344	0.021899	0.004823	0.001667	0.000057
0.051474	0.002454	4.166712	0.023250	0.003036	0.001370	0.000039
0.051474	0.002864	4.237313	0.024686	0.002381	0.001212	0.000033
0.051474	0.003273	4.283042	0.026076	0.002186	0.001130	0.000030
0.051474	0.003682	4.307599	0.027479	0.002138	0.001086	0.000028
0.051474	0.004091	4.315796	0.028522	0.002125	0.001062	0.000026
0.051474	0.004500	4.317177	0.029291	0.002125	0.001048	0.000027
0.051474	0.004909	4.316455	0.029830	0.002132	0.001043	0.000029
